dataset,train_size,effect,ci_lower,ci_upper,p_value,p_holm,metric,comparison,is_significant
csuite_mixed_confounding,50,0.0,-0.0007310606060607,8.71212121211079e-05,0.4824026166145989,0.4824026166145989,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_mixed_confounding,100,-0.0015681818181818,-0.002655303030303,-0.0003143939393939,0.0011894050211517,0.0035682150634551,k_marginal_tvd,vanilla_vs_cpdag_discovered,True
csuite_mixed_confounding,200,-0.0022291666666666,-0.0034583333333333,-0.0009924242424242,3.528024088660419e-05,0.0001058407226598,k_marginal_tvd,vanilla_vs_cpdag_discovered,True
csuite_mixed_confounding,500,-0.0073181818181817,-0.0085113636363637,-0.0060984848484847,3.433907108732613e-17,2.0603442652395676e-16,k_marginal_tvd,vanilla_vs_cpdag_discovered,True
csuite_mixed_simpson,20,0.0,0.0,0.0,0.3173105078629141,0.3173105078629141,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_mixed_simpson,50,0.0,0.0,0.0,0.1573044481411268,0.3146088962822537,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_mixed_simpson,100,0.0,0.0,0.0,0.1129789123442871,0.3389367370328613,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_mixed_simpson,200,0.0,8.333333333335191e-05,0.0009583333333333,0.0023413249373898,0.0070239748121696,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_mixed_simpson,500,0.002375,5.551115123125783e-17,0.0049583333333333,0.0004135758308083,0.0012407274924249,k_marginal_tvd,vanilla_vs_cpdag_discovered,True
csuite_nonlin_simpson,20,0.0,0.0,0.0,1.0,1.0,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_nonlin_simpson,50,0.0,0.0,0.0,0.0832750040512064,0.1404987302613498,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_nonlin_simpson,100,0.0,0.0,0.0,0.3954009745032913,0.7908019490065827,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_nonlin_simpson,200,0.0,0.0,0.0,0.1888508557197803,0.3777017114395606,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_nonlin_simpson,500,0.0,0.0,0.0,1.0,1.0,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_symprod_simpson,20,0.0,0.0,0.0,1.0,1.0,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_symprod_simpson,50,0.0,0.0,0.0,0.5716199076832991,0.5716199076832991,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_symprod_simpson,100,0.0,0.0,0.0,0.3173105078629141,0.6346210157258283,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_symprod_simpson,200,0.0,0.0,0.0,1.0,1.0,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_symprod_simpson,500,0.0,0.0,0.0,0.0455141763149142,0.1365425289447427,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_weak_arrows,20,0.0,0.0,0.0,1.0,1.0,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_weak_arrows,50,0.0,0.0,0.0,0.2269979745639583,0.3003344379368267,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_weak_arrows,100,0.0,0.0,0.0,0.9698543140998034,1.0,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_weak_arrows,200,0.0,-0.0003124999999999,0.0,0.0602859966935879,0.1808579900807638,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
csuite_weak_arrows,500,-0.0005555555555555,-0.0014374999999999,3.4722222222199894e-05,0.0302568452998723,0.1425422317274489,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
custom_scm,20,0.0,0.0,0.0,0.9943298722460112,0.9943298722460112,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
custom_scm,50,0.0,0.0,0.0,0.6613564324206834,1.0,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
custom_scm,100,0.0,0.0,0.0,0.0832750040512064,0.2498250121536193,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
custom_scm,200,0.0,0.0,0.0,0.9966596502794842,1.0,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
custom_scm,500,0.0,0.0,0.0,0.5716199076832991,1.0,k_marginal_tvd,vanilla_vs_cpdag_discovered,False
