algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,frobenius_corr_norm,k_marginal_tvd,ks_significant_count,ks_significant_percentage,max_corr_difference,mean_corr_difference,mean_ks_distance,mi_matrix_difference,mi_matrix_size,nnaa,propensity_acc_err,propensity_avg_acc,propensity_avg_pMSE,propensity_pMSE_err,synthetic_data_path,test_dataset_path,train_dataset_path
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": []}, 8: {""parents"": [], ""undirected"": []}}",9,0,1,20,10,11,,2.0120493469759113,0.3341944444444444,9,1.0,0.5295685538791861,0.20450288404263772,0.10700000000000001,0.000604988267086077,9,0.68675,0.008028604719282528,0.7065268538904383,0.04700503649370028,0.0009236431259382517,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s10.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s10.npz
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,2,20,11,12,,2.754453870834114,0.3296111111111111,7,0.7777777777777778,0.7425210545305772,0.26090256195958184,0.1465,0.0007685434302575221,9,0.6455,0.01334531832909804,0.6853976854079175,0.02514555940117779,0.0020809134363303484,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s11.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s11.npz
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [4]}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [2]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,2,20,12,13,,2.8785858095457115,0.32393055555555555,8,0.8888888888888888,0.5923577996141498,0.2929244043456015,0.10355555555555555,0.00036479386196757184,9,0.66075,0.010623010107883097,0.6440846520905605,0.02767245807834432,0.0010519078325478151,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s12.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s12.npz
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [4]}, 3: {""parents"": [], ""undirected"": [7]}, 4: {""parents"": [], ""undirected"": [2]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [3]}, 8: {""parents"": [], ""undirected"": []}}",9,0,3,20,13,14,,2.7296862771880894,0.3729861111111112,9,1.0,0.6010175560528686,0.27123257751241064,0.16116666666666665,0.00024128433357319319,9,0.7050000000000001,0.009527141515195972,0.6706648509018096,0.047655346468789314,0.0007058878921282209,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s13.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s13.npz
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [1, 2]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,3,20,14,15,,2.0459325700685875,0.321111111111111,9,1.0,0.3854373849236385,0.2117011967314595,0.11644444444444445,0.00042777623139925543,9,0.6214999999999999,0.0064809394715008095,0.6192331516206034,0.022564515926254823,0.0006230078570826624,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s14.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s14.npz
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [6]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [4]}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,2,20,15,16,,1.9681507756257184,0.3271527777777778,8,0.8888888888888888,0.3503932872523437,0.2016025294174054,0.12922222222222224,0.0004277620446547022,9,0.6559999999999999,0.006362338038525428,0.6164054815863137,0.017724095744757154,0.00045682701891548396,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s15.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s15.npz
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [4]}, 3: {""parents"": [], ""undirected"": [5]}, 4: {""parents"": [], ""undirected"": [2]}, 5: {""parents"": [], ""undirected"": [3]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": []}, 8: {""parents"": [], ""undirected"": []}}",9,0,3,20,16,17,,1.498942751549381,0.3385,9,1.0,0.35824151281291894,0.14521548224786873,0.16066666666666665,0.00024128433357304633,9,0.64925,0.009800290930186297,0.6199633301708198,0.023054305919098315,0.001134441929154289,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s16.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s16.npz
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [4]}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [2]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": []}, 8: {""parents"": [], ""undirected"": []}}",9,0,1,20,17,18,,2.893399555966419,0.3165416666666667,9,1.0,0.6402013348941604,0.2956592665437731,0.10149999999999999,0.0005980586948630605,9,0.65625,0.013073609842816329,0.6489355723983576,0.02718022241627821,0.0010155208929551326,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s17.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s17.npz
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,2,20,18,19,,1.9081568492459622,0.3194027777777778,9,1.0,0.5493362499503274,0.16231067048694245,0.13294444444444442,0.0004373840740638274,9,0.6465,0.004852150827922963,0.6251617161587377,0.025625360463790096,0.000683376879197442,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s18.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s18.npz
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,1,20,19,20,,3.4036080692514554,0.33058333333333334,8,0.8888888888888888,0.6934309162448864,0.34970696599312306,0.12594444444444444,0.00030246842698486914,9,0.6547499999999999,0.0096044175690303,0.6613697652523323,0.027031718759778396,0.0004287969689580479,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s19.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s19.npz
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [6]}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [3]}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,3,20,20,21,,3.4668512697802716,0.3535555555555558,9,1.0,0.7778691593511978,0.34713880193083313,0.12716666666666668,0.0001823938119686619,9,0.6855,0.009438694652471805,0.5965368510005746,0.015789042335351347,0.00046170680859052894,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s20.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s20.npz
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": []}, 8: {""parents"": [], ""undirected"": []}}",9,0,0,20,21,22,,1.4550503605926575,0.3002916666666667,8,0.8888888888888888,0.3444960869073575,0.1409351219496506,0.09100000000000001,0.0004911343089271534,9,0.63775,0.00965084840016147,0.591658919580438,0.012405630227764365,0.0002991793363301349,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s21.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s21.npz
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [6]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [4]}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,3,20,22,23,,3.037515528742235,0.3266805555555556,9,1.0,0.6143839602353676,0.31332313519039906,0.10122222222222221,0.00042776204465473763,9,0.627,0.0064084662406708225,0.6342491911824675,0.014019317814991633,0.0011009322722060678,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s22.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s22.npz
cpdag_v1_both_vanilla_discovered_first,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [4]}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [2]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [8]}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": [6]}}",9,0,4,20,23,24,,3.5376816501057173,0.32479166666666665,9,1.0,0.6432963970334877,0.3659067733541127,0.09705555555555556,0.0001823938119686619,9,0.6495,0.005645647528761641,0.6471812281972533,0.027773960658250718,0.00045656946811678436,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s23.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s23.npz
