algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,frobenius_corr_norm,k_marginal_tvd,ks_significant_count,ks_significant_percentage,max_corr_difference,mean_corr_difference,mean_ks_distance,mi_matrix_difference,mi_matrix_size,nnaa,propensity_acc_err,propensity_avg_acc,propensity_avg_pMSE,propensity_pMSE_err,synthetic_data_path,test_dataset_path,train_dataset_path
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,10,11,,2.0120493469759113,0.3341944444444444,9,1.0,0.5295685538791861,0.20450288404263772,0.10700000000000001,0.000604988267086077,9,0.68675,0.008028604719282528,0.7065268538904383,0.04700503649370028,0.0009236431259382517,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s10.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s10.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,11,12,,2.754453870834114,0.3296111111111111,7,0.7777777777777778,0.7425210545305772,0.26090256195958184,0.1465,0.0007685434302575221,9,0.6455,0.01334531832909804,0.6853976854079175,0.02514555940117779,0.0020809134363303484,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s11.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s11.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,12,13,,2.8785858095457115,0.32393055555555555,8,0.8888888888888888,0.5923577996141498,0.2929244043456015,0.10355555555555555,0.00036479386196757184,9,0.66075,0.010623010107883097,0.6440846520905605,0.02767245807834432,0.0010519078325478151,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s12.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s12.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,13,14,,2.7296862771880894,0.3729861111111112,9,1.0,0.6010175560528686,0.27123257751241064,0.16116666666666665,0.00024128433357319319,9,0.7050000000000001,0.009527141515195972,0.6706648509018096,0.047655346468789314,0.0007058878921282209,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s13.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s13.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,14,15,,2.0459325700685875,0.321111111111111,9,1.0,0.3854373849236385,0.2117011967314595,0.11644444444444445,0.00042777623139925543,9,0.6214999999999999,0.0064809394715008095,0.6192331516206034,0.022564515926254823,0.0006230078570826624,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s14.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s14.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,15,16,,1.9681507756257184,0.3271527777777778,8,0.8888888888888888,0.3503932872523437,0.2016025294174054,0.12922222222222224,0.0004277620446547022,9,0.6559999999999999,0.006362338038525428,0.6164054815863137,0.017724095744757154,0.00045682701891548396,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s15.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s15.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,16,17,,1.498942751549381,0.3385,9,1.0,0.35824151281291894,0.14521548224786873,0.16066666666666665,0.00024128433357304633,9,0.64925,0.009800290930186297,0.6199633301708198,0.023054305919098315,0.001134441929154289,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s16.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s16.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,17,18,,2.893399555966419,0.3165416666666667,9,1.0,0.6402013348941604,0.2956592665437731,0.10149999999999999,0.0005980586948630605,9,0.65625,0.013073609842816329,0.6489355723983576,0.02718022241627821,0.0010155208929551326,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s17.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s17.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,18,19,,1.9081568492459622,0.3194027777777778,9,1.0,0.5493362499503274,0.16231067048694245,0.13294444444444442,0.0004373840740638274,9,0.6465,0.004852150827922963,0.6251617161587377,0.025625360463790096,0.000683376879197442,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s18.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s18.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,19,20,,3.4036080692514554,0.33058333333333334,8,0.8888888888888888,0.6934309162448864,0.34970696599312306,0.12594444444444444,0.00030246842698486914,9,0.6547499999999999,0.0096044175690303,0.6613697652523323,0.027031718759778396,0.0004287969689580479,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s19.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s19.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,20,21,,3.4668512697802716,0.3535555555555558,9,1.0,0.7778691593511978,0.34713880193083313,0.12716666666666668,0.0001823938119686619,9,0.6855,0.009438694652471805,0.5965368510005746,0.015789042335351347,0.00046170680859052894,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s20.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s20.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,21,22,,1.4550503605926575,0.3002916666666667,8,0.8888888888888888,0.3444960869073575,0.1409351219496506,0.09100000000000001,0.0004911343089271534,9,0.63775,0.00965084840016147,0.591658919580438,0.012405630227764365,0.0002991793363301349,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s21.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s21.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,22,23,,3.037515528742235,0.3266805555555556,9,1.0,0.6143839602353676,0.31332313519039906,0.10122222222222221,0.00042776204465473763,9,0.627,0.0064084662406708225,0.6342491911824675,0.014019317814991633,0.0011009322722060678,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s22.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s22.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,23,24,,3.5376816501057173,0.32479166666666665,9,1.0,0.6432963970334877,0.3659067733541127,0.09705555555555556,0.0001823938119686619,9,0.6495,0.005645647528761641,0.6471812281972533,0.027773960658250718,0.00045656946811678436,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s23.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s23.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,24,25,,2.6427824017872656,0.3427083333333332,8,0.8888888888888888,0.5883114098003996,0.2827349732589796,0.12355555555555557,0.0001823958913653755,9,0.6565000000000001,0.006783678559102465,0.6252206101092971,0.02572931984793287,0.0005002879552847223,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s24.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s24.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,25,26,,2.034151421229504,0.30461111111111105,9,1.0,0.443414458029661,0.21434664809726126,0.0816111111111111,0.00027359626292309207,9,0.6315,0.002862709316692405,0.5708120725452386,0.008942051467827106,0.0005993909990830227,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s25.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s25.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,26,27,,1.9170142922188138,0.3150138888888889,9,1.0,0.4050497170817168,0.19557869701657912,0.08933333333333333,0.00035321376204178076,9,0.66625,0.008237516328692709,0.6463455668227962,0.02580705220671614,0.0008769358233450442,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s26.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s26.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,27,28,,2.8338731235258265,0.3395694444444445,9,1.0,0.6443012205848404,0.28414721235172447,0.1397222222222222,0.0003647938619676968,9,0.64225,0.006803889183557599,0.6196667540328612,0.026493632279766154,0.0007765641956437453,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s27.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s27.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,28,29,,1.829472154213969,0.3124861111111112,8,0.8888888888888888,0.5533346389973468,0.16628290178412064,0.08800000000000001,0.00030246842698501973,9,0.6565,0.004367961672034295,0.5928174907040307,0.014603060697342404,0.00018473052057643228,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s28.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s28.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,29,30,,2.3952706333171117,0.36888888888888904,9,1.0,0.6731929064914042,0.2251146563410647,0.14322222222222222,0.000554763307718042,9,0.714,0.009075458886582068,0.6420005021961235,0.026220642318462724,0.0008039705798513103,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s29.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s29.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,30,31,,2.70684809773742,0.29986111111111113,8,0.8888888888888888,0.6134619380005344,0.2595884122446193,0.07605555555555557,0.00027360873946933055,9,0.63725,0.007527012605269645,0.5930164036395704,0.013636770023790485,0.00034586621094433824,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s30.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s30.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,31,32,,2.978594486494997,0.3106666666666667,9,1.0,0.6793752669938586,0.2982528420717722,0.08266666666666668,0.0009824030149556252,9,0.6405000000000001,0.00797557850443101,0.6114881002031326,0.016074107291941267,0.0006176541474216513,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s31.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s31.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,32,33,,3.728907552119855,0.35173611111111114,9,1.0,0.68934856585665,0.39557945423223345,0.12066666666666664,0.00043738407406409364,9,0.7032499999999999,0.006393399873066566,0.5948681492320608,0.01809562347605201,0.00031987064455673805,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s32.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s32.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,33,34,,2.9450929854034738,0.33281944444444456,9,1.0,0.6449639284653622,0.29816123129527056,0.11361111111111111,0.0001823938119686619,9,0.65875,0.005299364597246827,0.6274911903581395,0.022115218697713244,0.0008679920621312106,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s33.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s33.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,34,35,,3.0841521323823464,0.3567638888888889,9,1.0,0.7127442925069531,0.29553162887031137,0.13677777777777778,0.0004373840740641052,9,0.7015,0.004516230469556424,0.6611908353237829,0.04259614541044661,0.0006528908776110623,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s34.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s34.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,35,36,,2.6496028629072494,0.3093194444444445,8,0.8888888888888888,0.7614200641924789,0.2745896154753705,0.10122222222222223,0.00030246842698496954,9,0.65175,0.009449920019241415,0.5931213143811392,0.01724079936826571,0.0007087569349139455,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s35.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s35.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,36,37,,2.2736741830265554,0.30813888888888896,9,1.0,0.5423980796180925,0.23967793543951765,0.08900000000000002,0.0005980713797309681,9,0.62425,0.007996256113094609,0.5930707238677823,0.01458383735089543,0.000576416200675577,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s36.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s36.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,37,38,,2.407102532639911,0.3068055555555555,9,1.0,0.45904012349142154,0.24834938502768752,0.10544444444444444,0.0003024684269850365,9,0.61825,0.007727925304039709,0.5606040203674272,0.01198354361984068,0.00012161946487059028,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s37.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s37.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,38,39,,4.218634724551382,0.39493055555555556,9,1.0,0.8068865837637383,0.44372008532876733,0.16227777777777777,0.0001823938119686619,9,0.70025,0.008077741573311018,0.5869198209880011,0.021837275075042427,0.0006846082642892077,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s38.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s38.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,39,40,,2.607596535360513,0.3021666666666667,9,1.0,0.5499518229878382,0.2703164520602241,0.082,0.0004911343089270916,9,0.6555,0.011241436106010878,0.5697154415563055,0.007049798065118462,0.00029234355255061277,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s39.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s39.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,40,41,,3.1489732162384634,0.3474166666666667,9,1.0,0.6232449589976489,0.3229551814830467,0.13433333333333333,0.000364808417525197,9,0.67425,0.003544185835260394,0.6206674575244953,0.027834151324803748,0.000820279763634036,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s40.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s40.npz
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,41,42,,2.8068182680219356,0.350125,9,1.0,0.7167978068832245,0.2968050209254784,0.14966666666666667,0.000386930406915489,9,0.67875,0.00806804860320911,0.6493212447182548,0.03381248463774222,0.0011391273864902061,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/synthetic/synthetic_vanilla_original_ts20_s41.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_large_backdoor/datasets/train_ts20_s41.npz
