algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,frobenius_corr_norm,k_marginal_tvd,ks_significant_count,ks_significant_percentage,max_corr_difference,mean_corr_difference,mean_ks_distance,mi_matrix_difference,mi_matrix_size,nnaa,propensity_acc_err,propensity_avg_acc,propensity_avg_pMSE,propensity_pMSE_err,synthetic_data_path,test_dataset_path,train_dataset_path
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,10,11,,0.42617125140754597,0.31350000000000006,4,1.0,0.18574181326902994,0.11458568184373652,0.17525000000000002,0.00018239797064373417,4,0.60425,0.004747701182575082,0.593719794055322,0.01542463135307541,0.0005044425581604796,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s10.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s10.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,11,12,,1.3264924312624362,0.35608333333333336,4,1.0,0.6231888670801122,0.33581840953530273,0.14200000000000002,0.0,4,0.63775,0.00920209357747071,0.5879608946413768,0.009504545849431261,0.0005530198607541559,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s11.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s11.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,12,13,,1.0768620804849334,0.30175,4,1.0,0.4350514245883124,0.2567762761638029,0.110125,0.0,4,0.612,0.007525431072099525,0.573057190209523,0.008099028583294426,0.0007869542826575782,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s12.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s12.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,13,14,,0.9288888646761567,0.3095,4,1.0,0.37046944832609974,0.23429620377320703,0.14375,0.0,4,0.63275,0.005163002636711945,0.5697719730724953,0.012102900378888875,0.000439615743488574,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s13.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s13.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,14,15,,0.1726911658355804,0.28116666666666673,4,1.0,0.08198513666787266,0.04444929790576815,0.08925000000000001,0.0,4,0.6085,0.005093836555647059,0.5697215219504175,0.007329130072285503,0.0004006719739710289,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s14.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s14.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,15,16,,0.7399887281121692,0.28350000000000003,3,0.75,0.28956531207121367,0.18099465240722434,0.063625,0.00018239797064362314,4,0.61775,0.00579462855754335,0.5453378093090079,0.0025977998875982497,0.00018385806654718087,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s15.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s15.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,16,17,,0.3375094687734021,0.26733333333333337,4,1.0,0.15270257054060532,0.08652571573973507,0.08474999999999999,0.00018239797064378968,4,0.60575,0.012208825811759317,0.5537434458937045,0.001897490597727361,0.0003087293603192839,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s16.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s16.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,17,18,,1.1388246083961415,0.3036666666666667,4,1.0,0.4807023820414712,0.27502447923064915,0.0695,0.00024976212404945674,4,0.611,0.007228260419122417,0.550990422182888,0.006595119030190869,0.00035232371211592903,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s17.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s17.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,18,19,,0.2528987180072722,0.2711666666666667,4,1.0,0.13123982288456382,0.056067875448412983,0.066,0.0,4,0.6,0.005964139246064231,0.573282138195973,0.008330845347939934,0.00040608982999973376,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s18.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s18.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,19,20,,1.0770517638105295,0.36200000000000004,4,1.0,0.4305568341458844,0.2698182083521295,0.170875,0.0,4,0.66125,0.008938082104184163,0.6018144191118507,0.013254529692180434,0.0007869716985645342,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s19.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s19.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,20,21,,1.3349502843053764,0.3189166666666667,4,1.0,0.5326811196490747,0.3217680672928937,0.147625,0.00011169294289112423,4,0.62075,0.005053613928414192,0.5536577838657178,0.010946272543340584,0.0006228938631274418,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s20.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s20.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,21,22,,0.14887181740476027,0.2881666666666667,3,0.75,0.08528278643952691,0.03202603404312787,0.09574999999999999,0.0,4,0.6134999999999999,0.008986913190047472,0.5617293929781665,0.003404725758652477,0.00047371682481120084,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s21.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s21.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,22,23,,0.21108913461524928,0.2795,2,0.5,0.123069665810833,0.04421991791105582,0.067625,0.0001823979706436509,4,0.6345,0.007268770479283745,0.6363031469840937,0.024774895273763607,0.0007472505433387219,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s22.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s22.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,23,24,,1.4288920047502922,0.35175,4,1.0,0.5286286251587002,0.39308918069911286,0.1355,0.0001116929428912602,4,0.632,0.00823090974064183,0.573385590157949,0.008842444673281954,0.00039406364003468004,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s23.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s23.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,24,25,,1.1527227248063485,0.3543333333333334,4,1.0,0.46751954799065254,0.2810680620316594,0.10200000000000001,0.00011169294289107891,4,0.6507499999999999,0.011360405578753077,0.5405257952123893,0.0012437341859419958,0.0001495356448794403,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s24.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s24.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,25,26,,0.8226415643055933,0.3024166666666667,4,1.0,0.3122017791972475,0.21413209129662739,0.10375000000000001,0.00018239797064367866,4,0.6332500000000001,0.008147193406556235,0.5600196589622781,0.00576858096729878,0.000457305436109901,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s25.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s25.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,26,27,,0.38771602084446966,0.2823333333333333,4,1.0,0.20058121536913787,0.09028576769152467,0.11875,0.0001116929428912602,4,0.61825,0.010999421462733937,0.5612785576795456,0.00849192980983522,0.0004393337686889421,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s26.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s26.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,27,28,,0.3756617003509699,0.35000000000000003,4,1.0,0.16585650665396978,0.09558081282572654,0.194,0.0001823979706435954,4,0.62375,0.006681544038343953,0.588989328075612,0.012695094163802356,0.00042064694724356337,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s27.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s27.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,28,29,,0.20611064968487683,0.30233333333333334,4,1.0,0.09634746991719934,0.049280105375751095,0.067625,0.00018239797064376192,4,0.64225,0.006111134115743314,0.6109369376323174,0.009344503964953453,0.0006534484710592731,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s28.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s28.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,29,30,,0.27964324885571035,0.3354166666666667,4,1.0,0.12140263249289274,0.06772762698446187,0.11750000000000001,0.0,4,0.6292500000000001,0.005738866031401992,0.6321744524466315,0.02504176158392717,0.0007940292294806347,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s29.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s29.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,30,31,,1.166116187814211,0.32183333333333336,4,1.0,0.5391863027983704,0.29664020114820305,0.11287499999999999,0.0,4,0.61775,0.004111844325584438,0.5654062150840887,0.00696996729876005,0.00023384046602566584,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s30.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s30.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,31,32,,0.2773846811258202,0.28275,4,1.0,0.13861324374885586,0.06865859290670749,0.0915,0.00011169294289103359,4,0.5880000000000001,0.01069313637517672,0.5823686821666717,0.006824851163695442,0.000588956837074836,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s31.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s31.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,32,33,,1.4042349359998765,0.3390833333333334,4,1.0,0.5181384221503783,0.34831739747345875,0.10950000000000001,0.00011169294289107891,4,0.649,0.01026163802034466,0.5654920187174547,0.005291217023015436,0.0003003485962050857,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s32.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s32.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,33,34,,0.23205220125032724,0.3118333333333334,4,1.0,0.1113532777658004,0.058073793544573,0.164375,0.00011169294289121488,4,0.6207499999999999,0.007987952976628746,0.5802705803278959,0.012504542067703323,0.0004043485261201241,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s33.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s33.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,34,35,,0.37276102087402985,0.32533333333333336,3,0.75,0.1626898343399641,0.0914695970873695,0.10250000000000001,0.00011169294289116956,4,0.6395,0.006443554423988459,0.6002350204404164,0.015328826129992318,0.0007600444779054348,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s34.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s34.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,35,36,,0.5582626896921922,0.31441666666666673,4,1.0,0.2397031326825106,0.15093560705072745,0.11524999999999999,0.0,4,0.63625,0.014519930401897668,0.5703146774991723,0.007079114930020324,0.0007639962318199894,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s35.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s35.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,36,37,,0.28417619418863294,0.3216666666666667,4,1.0,0.1448870787635591,0.06461727679500409,0.141875,0.00011169294289121488,4,0.6387499999999999,0.009994264755541646,0.6118692604458732,0.019899481286962086,0.0007411204970858101,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s36.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s36.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,37,38,,0.6744171374246649,0.279,2,0.5,0.26141292532545796,0.1621203592502186,0.044125,0.00011169294289098826,4,0.611,0.010598827642653783,0.5162003391055823,0.001221914763459895,0.00014564275220426787,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s37.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s37.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,38,39,,1.7854990661377923,0.40616666666666673,4,1.0,0.6940480018668636,0.4397991127401853,0.20825,0.00022339607229760334,4,0.6665000000000001,0.00866602008994699,0.5888473878737273,0.015583769535365565,0.0009350498428668999,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s38.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s38.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,39,40,,0.5099850119539625,0.32533333333333336,4,1.0,0.1945711210950103,0.1363541834579759,0.08362499999999999,0.00011169294289107891,4,0.63175,0.010196019066376934,0.5429725109752819,0.0018073029481443432,0.0002878538534809002,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s39.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s39.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,40,41,,1.108583956084499,0.3426666666666667,4,1.0,0.4737985475502179,0.27247902217894093,0.15937500000000002,0.0,4,0.667,0.006354168483053968,0.606301671070635,0.020399613371805337,0.00040975646050854313,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s40.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s40.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,41,42,,0.28704011836425664,0.4048333333333334,4,1.0,0.14046891532871997,0.06780090900253549,0.28775,0.00011169294289112423,4,0.6585,0.0051529531411247135,0.6509392480395026,0.03317747761438553,0.0015879318048592557,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s41.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s41.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,42,43,,0.48852699617326534,0.28350000000000003,4,1.0,0.2107606165480329,0.11661422529595637,0.08,0.00011169294289112423,4,0.6085,0.006319144830944707,0.54552565922356,0.0017460062645917567,0.0002964119289471262,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s42.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s42.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,43,44,,0.5375847239003333,0.31691666666666674,4,1.0,0.2302299776989576,0.12956554480259433,0.11112500000000002,0.00011169294289103359,4,0.64,0.004001868478976486,0.6195561484778243,0.013965825864766879,0.0012032866107561813,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s43.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s43.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,44,45,,0.45262298865614126,0.29091666666666666,4,1.0,0.21630782306592156,0.11372413429844852,0.07125000000000001,0.0,4,0.624,0.006826540116537144,0.5609094955831735,0.0031700715825448526,0.0002243338700372169,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s44.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s44.npz
vanilla,original,"x1_0,x2_0,x3_0,x0_0",no_graph,0,0,0,20,45,46,,0.415558234619482,0.25266666666666665,2,0.5,0.19244335604216123,0.09749897738207113,0.05249999999999999,0.00011169294289112423,4,0.6000000000000001,0.0063643102556878405,0.5394166440851655,0.0012485678100340053,0.00012438431791332236,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/synthetic/synthetic_vanilla_original_ts20_s45.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_nonlin_simpson/datasets/train_ts20_s45.npz
