algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,frobenius_corr_norm,k_marginal_tvd,ks_significant_count,ks_significant_percentage,max_corr_difference,mean_corr_difference,mean_ks_distance,mi_matrix_difference,mi_matrix_size,nnaa,propensity_acc_err,propensity_avg_acc,propensity_avg_pMSE,propensity_pMSE_err,synthetic_data_path,test_dataset_path,train_dataset_path
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [6]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": [4]}, 7: {""parents"": [], ""undirected"": []}, 8: {""parents"": [], ""undirected"": []}}",9,0,2,20,10,11,,2.4753650726720156,0.3085972222222224,9,1.0,0.5144774719810519,0.2636029821293465,0.09044444444444444,0.0002735962629231846,9,0.6515,0.010807645902318667,0.653184634584405,0.03190944696544632,0.0010727121359524149,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s10.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s10.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,1,20,11,12,,2.339546559200269,0.34023611111111113,8,0.8888888888888888,0.6128490815121657,0.23883498601587203,0.13011111111111112,0.00036479386196747475,9,0.6837500000000001,0.010629125484381307,0.6785773144569098,0.035125988463069496,0.001666772128388161,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s11.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s11.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [4]}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [2]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,2,20,12,13,,1.748749797212412,0.34720833333333334,9,1.0,0.5706842247123363,0.15081129191922826,0.18644444444444444,0.0003024684269849863,9,0.6712499999999999,0.008524651328420268,0.6694232511004217,0.03524742554786666,0.000817319670249073,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s12.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s12.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [4]}, 3: {""parents"": [], ""undirected"": [1]}, 4: {""parents"": [], ""undirected"": [2]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,3,20,13,14,,2.4512251714060556,0.3615000000000001,9,1.0,0.5343818289943958,0.26491612261610453,0.14122222222222225,0.0006513518862528368,9,0.71225,0.010011636406912657,0.6784904641483969,0.05152212082645583,0.000553778361362234,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s13.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s13.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [1]}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,2,20,14,15,,2.2409053167765567,0.3483750000000001,9,1.0,0.47084675512037444,0.22761473459662673,0.15194444444444444,0.00024128433357319319,9,0.6819999999999999,0.008483722394565005,0.6302161643902263,0.027004110750639538,0.0011726792980394044,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s14.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s14.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [6]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": [4]}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,3,20,15,16,,0.9787882647044465,0.3078472222222223,9,1.0,0.2420287116444545,0.09170365214737095,0.09888888888888889,0.00024128433357319319,9,0.6475,0.01029866483638915,0.6398034046850534,0.0200085630888965,0.0009911400106461916,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s15.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s15.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": []}, 8: {""parents"": [], ""undirected"": []}}",9,0,0,20,16,17,,1.7866851518571807,0.31129166666666674,8,0.8888888888888888,0.40345045467871826,0.18286452219607877,0.095,0.00024128433357304633,9,0.65725,0.004371016378736081,0.617036816306787,0.020360286069988867,0.001338415098929736,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s16.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s16.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,1,20,17,18,,1.943241851392052,0.3160694444444444,8,0.8888888888888888,0.45309278613376297,0.19412224034270326,0.09455555555555556,0.0003024684269848022,9,0.667,0.009367179959214975,0.641853185943188,0.03316622118127327,0.0011468176774075813,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s17.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s17.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,2,20,18,19,,1.8382284876580604,0.3039722222222223,8,0.8888888888888888,0.504340295943219,0.17381418170544433,0.08777777777777777,0.0002412843335731722,9,0.657,0.00513729934590002,0.6191785347416394,0.01985756322078904,0.00050249470697901,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s18.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s18.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [6]}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": [4]}, 7: {""parents"": [], ""undirected"": []}, 8: {""parents"": [], ""undirected"": []}}",9,0,1,20,19,20,,2.4365987837621175,0.3229027777777778,9,1.0,0.5577237246245179,0.2422185651635146,0.13061111111111112,0.0003024684269848022,9,0.6795,0.0039955735919422,0.6719117106159247,0.03213574089729889,0.001315333858563828,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s19.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s19.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,2,20,20,21,,1.1319577861125147,0.33743055555555557,9,1.0,0.4253491394732489,0.09013075182910699,0.13011111111111115,0.00018239381196860638,9,0.673,0.005193023588709162,0.6295408244944054,0.021972718962087807,0.0006340638283854369,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s20.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s20.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": []}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": []}, 8: {""parents"": [], ""undirected"": []}}",9,0,0,20,21,22,,1.3884592705361913,0.29755555555555563,8,0.8888888888888888,0.3138811491787626,0.13813524344489447,0.06477777777777777,4.2998752849492583e-16,9,0.6705,0.006371902894847669,0.5654526424761992,0.01053078622891489,0.0005843491229526312,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s21.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s21.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": [5]}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": [3]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": []}, 8: {""parents"": [], ""undirected"": []}}",9,0,1,20,22,23,,1.0159858087952345,0.3150277777777779,9,1.0,0.29959449459046517,0.09409194472620823,0.1308888888888889,0.00018239381196860638,9,0.6465000000000001,0.006985258344272168,0.6249155327255024,0.02729980766052826,0.0004882855840025367,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s22.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s22.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": []}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": []}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,1,20,23,24,,1.3914639557393664,0.3054027777777778,7,0.7777777777777778,0.3980636733745818,0.12865550476944343,0.07594444444444444,0.00018239381196860638,9,0.6547499999999999,0.006375567343312399,0.6313314523776041,0.026499978536957458,0.0006873444785335167,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s23.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s23.npz
cpdag_v1_both_vanilla_discovered_first,original,"x3_0,x1_0,x5_0,x0_0,x4_0,x8_0,x7_0,x6_0,x2_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [0, 4]}, 3: {""parents"": [], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [2]}, 5: {""parents"": [], ""undirected"": [7]}, 6: {""parents"": [], ""undirected"": []}, 7: {""parents"": [], ""undirected"": [5]}, 8: {""parents"": [], ""undirected"": []}}",9,0,3,20,24,25,,1.358144010630217,0.32702777777777775,9,1.0,0.36690229192862867,0.1353664675691778,0.10772222222222222,0.00030246842698507,9,0.6405000000000001,0.010707440842552969,0.6301169361707898,0.026400300236085562,0.000767009391870397,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/synthetic/synthetic_cpdag_v1_both_vanilla_discovered_first_original_ts20_s24.npz,datasets/global_test_set.npz,causal_experiments/csuite_experiment/comparison_experiment_csuite/results/csuite_weak_arrows/datasets/train_ts20_s24.npz
