algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa,noise_level,test_dataset_path,train_dataset_path
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,24,25,,0.7330701455711572,0.30300000000000005,0.56325,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,25,26,,0.25569020507025086,0.27608333333333335,0.56375,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,26,27,,0.5400852716564952,0.28741666666666665,0.5329999999999999,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,27,28,,0.893708712226297,0.30516666666666664,0.5742499999999999,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,28,29,,0.6399259678252367,0.2886666666666667,0.5569999999999999,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,29,30,,1.1496084930419344,0.3149166666666667,0.5725,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,30,31,,1.027176086755853,0.33641666666666664,0.59825,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,31,32,,0.046061030027105036,0.3149166666666667,0.58025,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,32,33,,1.0790285825919674,0.34608333333333335,0.6000000000000001,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,33,34,,0.27111598646493507,0.25233333333333335,0.533,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,34,35,,0.3810150913619583,0.28758333333333336,0.5627500000000001,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,35,36,,0.30125314738520026,0.29575,0.585,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,36,37,,0.27911179846866996,0.2899166666666667,0.5387500000000001,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,37,38,,0.18547675713246453,0.25925,0.55175,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,38,39,,1.358044804912084,0.33808333333333335,0.6005,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,39,40,,1.0380213184025282,0.36933333333333335,0.612,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,40,41,,0.3796586962621722,0.29400000000000004,0.57775,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,41,42,,0.27785417377654836,0.2688333333333333,0.5635,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,42,43,,0.27249258440499585,0.2863333333333334,0.5449999999999999,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,43,44,,0.6205792508127188,0.3169166666666667,0.5505,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,44,45,,0.6490707968660842,0.27158333333333334,0.5775,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,45,46,,0.6453538954528151,0.2581666666666667,0.5395,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,46,47,,0.7280713065190924,0.2981666666666667,0.573,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,47,48,,0.10222577620932648,0.25808333333333333,0.5627500000000001,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,48,49,,0.42815601509591106,0.27708333333333335,0.5549999999999999,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,49,50,,1.1560588807939982,0.34650000000000003,0.61275,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,50,51,,0.522191873501008,0.31500000000000006,0.55975,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,51,52,,0.42736702129153303,0.3441666666666667,0.6212500000000001,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,52,53,,0.13505898809227662,0.29883333333333334,0.5367500000000001,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,53,54,,0.6053866647291412,0.28099999999999997,0.55675,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,54,55,,0.2830307162611576,0.29425000000000007,0.56175,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,55,56,,0.18427059460206338,0.2648333333333333,0.55,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,56,57,,0.21850622462459732,0.25775000000000003,0.54175,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,57,58,,0.8519264644066963,0.39141666666666675,0.61925,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,58,59,,0.9516780772004563,0.3209166666666667,0.575,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,59,60,,0.2594541136854184,0.29058333333333336,0.54725,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,61,61,,1.5860679395186157,0.38691666666666674,0.627,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,62,62,,0.1649886375950891,0.3054166666666667,0.53925,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,63,63,,0.393322708198876,0.26883333333333337,0.5305,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,64,64,,0.1567781801327135,0.26499999999999996,0.5409999999999999,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,65,65,,0.20062656224274977,0.28258333333333335,0.56,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,66,66,,0.745242712046723,0.32675000000000004,0.58275,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,67,67,,0.3076439108492425,0.34766666666666673,0.62725,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,68,68,,1.109078523459133,0.31175,0.56375,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,69,69,,0.23188815559063608,0.29691666666666666,0.5685,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,70,70,,0.17872499603183561,0.35333333333333333,0.6134999999999999,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,71,71,,0.4821869847110703,0.26925000000000004,0.57125,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,72,72,,0.7047561466082796,0.2786666666666667,0.536,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,73,73,,0.5873307089274679,0.3582500000000001,0.598,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,74,74,,0.8395283885400727,0.2973333333333334,0.55575,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,75,75,,0.2175132884653965,0.2730833333333334,0.565,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,76,76,,0.14782256914823802,0.3071666666666667,0.5740000000000001,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,77,77,,0.30742706377953155,0.27166666666666667,0.558,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,78,78,,0.19026807562767714,0.24175,0.5265,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,79,79,,0.9015923365946867,0.31866666666666665,0.585,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,80,80,,0.2927727006652643,0.27775,0.54975,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,81,81,,0.4523955339951072,0.2551666666666667,0.5387500000000001,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,82,82,,0.4711226584838865,0.27825,0.54425,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,83,83,,0.49296421248409733,0.3070833333333334,0.57575,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,84,84,,0.5761208308551901,0.33641666666666675,0.5992500000000001,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,85,85,,0.4588272181866423,0.31200000000000006,0.56775,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,86,86,,0.9882033846063457,0.3224166666666667,0.57925,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,87,87,,0.2943847116970408,0.2680833333333333,0.5585,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,88,88,,0.7269759825108987,0.3439166666666667,0.5527500000000001,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,89,89,,1.0252336117122929,0.3109166666666667,0.5642499999999999,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,90,90,,0.3396627237028664,0.3203333333333333,0.5800000000000001,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,91,91,,1.3797155648198027,0.3629166666666667,0.6172500000000001,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,92,92,,0.6679180869174295,0.28516666666666673,0.571,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,93,93,,1.3814607574152908,0.38775000000000004,0.6165,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,94,94,,0.2921112563710118,0.27475,0.5625,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,95,95,,1.3310862831635781,0.3214166666666667,0.5685,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,96,96,,0.9442265531262067,0.302,0.5635,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,97,97,,0.9417545832441756,0.31041666666666673,0.572,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,98,98,,0.8265254144507089,0.3383333333333334,0.5775,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,99,99,,0.3772438123322775,0.29183333333333333,0.5754999999999999,0.1,datasets/global_test_set.npz,
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,100,100,,0.31676423591646347,0.2878333333333334,0.56725,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,0,1,,0.4970291969380093,0.29916666666666675,0.5700000000000001,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,1,2,,0.19656774107825858,0.25958333333333333,0.5507500000000001,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,2,3,,0.46382986836015,0.268,0.5385,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,3,4,,0.2808237208704997,0.39599999999999996,0.6214999999999999,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,4,5,,0.620865255733007,0.30550000000000005,0.54975,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,5,6,,0.17470964384566914,0.279,0.556,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,6,7,,0.4917876262867187,0.2826666666666667,0.53625,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,7,8,,0.3399485760384131,0.30350000000000005,0.57575,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,8,9,,1.1091338669114092,0.35533333333333333,0.6125,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,9,10,,0.29350742603425456,0.28783333333333333,0.56325,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,10,11,,0.2759274403694275,0.30750000000000005,0.5992500000000001,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,11,12,,0.5170222909902684,0.26633333333333337,0.5567500000000001,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,12,13,,0.598935540210996,0.37125,0.619,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,13,14,,0.5487052435982915,0.26425000000000004,0.54525,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,14,15,,0.353180416300372,0.2820833333333333,0.54775,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,15,16,,0.26758446939144914,0.29525,0.55525,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,16,17,,0.2652847820049711,0.24708333333333335,0.52675,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,17,18,,0.7517680376503828,0.3334166666666667,0.584,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,18,19,,0.13015077684543883,0.26833333333333337,0.54725,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,19,20,,0.34031047921996677,0.2630833333333334,0.5700000000000001,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,20,21,,0.1734597151370869,0.3149166666666667,0.5882499999999999,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,21,22,,0.7002629428743783,0.30716666666666664,0.5780000000000001,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,22,23,,0.11643588965325694,0.2894166666666667,0.54625,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,23,24,,0.5035547432035907,0.30950000000000005,0.60775,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,24,25,,0.7330701455711572,0.30300000000000005,0.56325,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,25,26,,0.25569020507025086,0.27608333333333335,0.56375,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,26,27,,0.5400852716564952,0.28741666666666665,0.5329999999999999,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,27,28,,0.893708712226297,0.30516666666666664,0.5742499999999999,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,28,29,,0.13911206229988451,0.25775,0.53,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,29,30,,1.1496084930419344,0.3149166666666667,0.5725,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,20,30,31,,0.48683991203910776,0.3007500000000001,0.58075,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,31,32,,0.046061030027105036,0.3149166666666667,0.58025,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,32,33,,1.0790285825919674,0.34608333333333335,0.6000000000000001,0.1,datasets/global_test_set.npz,
cpdag_discovered,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": [1]}, 1: {""parents"": [], ""undirected"": [0]}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,0,2,20,33,34,,0.27111598646493507,0.25233333333333335,0.533,0.1,datasets/global_test_set.npz,
