algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,ate_difference,ate_relative_error,ate_synthetic,ate_test,n_synthetic_samples,n_test_samples
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,46,47,,1.989404076856343,0.3996593233499104,2.9883456230163574,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,47,48,,0.6570147221505325,0.1319903092289543,4.320734977722168,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,48,49,,0.923614149767192,0.1855485320587357,5.901363849639893,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,49,50,,0.2203797047555129,0.0442729582729217,4.7573699951171875,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,50,51,,0.0699633305489699,0.014055212649756,4.9077863693237305,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,52,53,,1.9785407727181592,0.3974769508335781,2.999208927154541,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,53,54,,2.3751508051932175,0.4771535228567155,7.352900505065918,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,54,55,,2.3802496249258835,0.478177845098711,7.357999324798584,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,55,56,,1.8856798464835007,0.3788217488178894,6.863429546356201,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,56,57,,0.7992409413277786,0.1605627019269808,4.178508758544922,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,57,58,,1.1379333680092971,0.2286039750127247,3.8398163318634033,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,58,59,,0.5834745114266555,0.1172165228479803,4.394275188446045,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,59,60,,0.241023892682759,0.0484202515624525,4.736725807189941,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,61,62,,4.212083095830647,0.8461821806625524,0.7656666040420532,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,62,63,,1.317917471605571,0.2647616997775672,6.2956671714782715,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,63,64,,3.644898289960591,0.7322381617649044,1.3328514099121094,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,64,65,,2.520706528943746,0.5063947930142428,2.457043170928955,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,65,66,,5.309019679349629,1.0665501480489066,-0.3312699794769287,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,67,68,,0.9121435826241652,0.1832441640541894,4.065606117248535,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,68,69,,0.0518597310006301,0.0104183082974132,4.92588996887207,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,69,70,,0.0502928440987746,0.0101035301353261,4.927456855773926,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,70,71,,1.26591313429478,0.2543143409414808,6.2436628341674805,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,71,72,,1.4105368798196,0.2833683822743583,3.5672128200531006,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,72,73,,5.220349425595967,1.0487368269500317,-0.2425997257232666,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,73,74,,1.0961245243966262,0.2202048295888919,3.881625175476074,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,74,75,,0.0722919756949265,0.0145230234651564,5.050041675567627,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,75,76,,2.315925473493306,0.4652555096437518,2.6618242263793945,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,76,77,,0.9554017727791946,0.1919344744882668,4.022347927093506,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,77,78,,2.8452547734200637,0.5715945848970324,2.1324949264526367,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,78,79,,3.4299782460152786,0.6890620165379139,1.547771453857422,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,79,80,,1.0813180262625537,0.2172302930961367,6.059067726135254,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,80,81,,2.207501763623921,0.4434738379232638,2.7702479362487793,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,81,82,,5.121081476885112,1.0287944926230577,10.098831176757812,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,82,83,,2.3676418011605422,0.475645009073295,2.610107898712158,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,83,84,,1.5291119868338423,0.3071894086745558,6.506861686706543,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,84,85,,1.267948275285991,0.2547231885360602,6.245697975158691,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,85,86,,1.8036867325722856,0.362349824985859,3.174062967300415,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,86,87,,1.573861246782573,0.316179266069329,6.551610946655273,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,87,88,,2.03526127882603,0.4088717596383119,7.0130109786987305,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,88,89,,1.440724020677837,0.2894327974575904,6.418473720550537,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,89,90,,0.4596813862740676,0.0923472279624311,4.518068313598633,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,90,91,,2.716242438036235,0.545676782041833,7.693992137908936,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,91,92,,1.5366193110525923,0.3086975849934539,6.514369010925293,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,92,93,,0.1085683161795456,0.021810722259161,5.086318016052246,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,93,94,,2.1062358563363235,0.4231301257253227,2.871513843536377,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,94,95,,1.5392099564492383,0.309218030084679,3.438539743423462,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,95,96,,0.3141981417715866,0.0631205184502591,5.291947841644287,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,96,97,,1.129033917707173,0.2268161289299152,3.8487157821655273,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,97,98,,0.112020140367778,0.0225041729942031,5.0897698402404785,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,98,99,,1.3577882105887251,0.2727714916287271,6.335537910461426,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,99,100,,1.353159541410176,0.2718416198075972,3.624590158462525,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,100,101,,3.690832262712749,0.7414660208421362,8.66858196258545,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,101,102,,1.572700375837056,0.3159460540728425,3.4050493240356445,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,102,103,,0.6162229830801804,0.1237954939951961,5.593972682952881,4.9777496998727,2000,2000
vanilla,original,"X0,X1,X2,X3",no_graph,0,0,0,20,103,104,,0.5002711956917922,0.1005014767425099,4.477478504180908,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,0,1,,1.3180671875893752,0.2647917768189676,3.659682512283325,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,1,2,,0.0215207392752487,0.0043233871875476,4.999270439147949,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,2,3,,0.7761164958060105,0.1559171397922757,5.753866195678711,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,3,4,,0.0425947850167434,0.0085570363286512,4.935154914855957,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,4,5,,0.0764113719046433,0.0153505854074176,5.054161071777344,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,5,6,,1.2815498059212844,0.257455654299785,3.696199893951416,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,6,7,,0.0739966685355026,0.0148654860121622,5.051746368408203,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,7,8,,1.4462584202706497,0.2905446250757919,3.531491279602051,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,8,9,,0.3090151493966262,0.0620792864302777,4.668734550476074,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,9,10,,0.1773706728995163,0.0356327022437573,5.155120372772217,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,10,11,,0.3521853739798386,0.0707519251096223,5.329935073852539,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,11,12,,0.6135734265267532,0.1232632140066111,4.364176273345947,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,12,13,,0.1643861477791945,0.0330241891799819,4.813363552093506,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,13,14,,0.013115053850444,0.0026347355012204,4.9908647537231445,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,14,15,,0.5694302266060989,0.114395110429249,4.408319473266602,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,15,16,,0.5714589411795457,0.1148026669951203,5.549208641052246,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,16,17,,0.0661495869576613,0.0132890544816572,4.911600112915039,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,17,18,,0.0782908146798293,0.0157281541660946,4.899458885192871,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,18,19,,0.0499538128792922,0.0100354208008027,4.927795886993408,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,19,20,,1.1333276087820847,0.2276787056631369,6.111077308654785,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,20,21,,2.114951735216411,0.4248810934126515,7.092701435089111,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,21,22,,1.1349564845145066,0.2280059370087515,6.112706184387207,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,22,23,,0.769313687604634,0.1545504965073491,4.208436012268066,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,23,24,,0.3912147229134719,0.0785926867563221,4.5865349769592285,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,24,25,,0.3874760920584519,0.0778416182855399,5.365225791931152,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,25,26,,0.3652249629080613,0.0733715001614889,5.342974662780762,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,26,27,,0.1182440464913527,0.0237545183307181,4.859505653381348,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,27,28,,0.0186511332571823,0.0037469005839444,4.996400833129883,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,28,29,,0.682351237016948,0.1370802628011606,5.660100936889648,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,29,30,,0.3229557330191452,0.0648798659015346,5.300705432891846,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,30,31,,0.128861075121196,0.0258874155774629,5.1066107749938965,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,31,32,,5.519236689287456,1.1087814820075432,10.496986389160156,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,33,34,,0.1721950823843796,0.0345929572129316,5.14994478225708,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,34,35,,0.507615918439595,0.1019769874030782,4.4701337814331055,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,35,36,,0.6136654560982864,0.1232817021944635,4.364084243774414,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,36,37,,0.7401455586373489,0.1486907946890694,4.237604141235352,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,37,38,,4.04548823289272,0.8127142738808619,0.9322614669799804,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,38,39,,0.1971784884512741,0.0396119733493865,5.174928188323975,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,39,40,,0.3188673312247116,0.0640585305510372,5.296617031097412,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,40,41,,0.318030005174907,0.0638903167796967,5.295779705047607,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,41,42,,0.3558906262337844,0.0714962880200436,4.621859073638916,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,42,43,,0.738511914533345,0.1483626054062604,4.2392377853393555,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,43,44,,0.1444462483346145,0.0290183832140672,4.833303451538086,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,44,45,,0.2658342068612258,0.0534044945787499,4.711915493011475,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,45,46,,0.0406955426156203,0.0081754899441129,4.93705415725708,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,46,47,,0.2883337681710403,0.0579245212306303,4.68941593170166,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,47,48,,0.0288592631399948,0.0057976525297631,5.006608963012695,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,48,49,,0.2641497904837449,0.0530661054513247,5.241899490356445,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,49,50,,0.2967339808523972,0.0596120734756883,5.274483680725098,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,50,51,,0.1536587422310988,0.0308691178736906,4.824090957641602,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,52,53,,0.234833592694966,0.0471766574966538,4.742916107177734,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,53,54,,2.5015174204886277,0.5025398164460942,7.479267120361328,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,54,55,,0.8093625361502488,0.1625960694992251,5.787112236022949,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,55,56,,1.5875374133169968,0.3189267257366509,6.565287113189697,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,56,57,,0.3722780888497512,0.0747884307761139,4.605471611022949,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,57,58,,0.4980152790963332,0.1000482766558289,4.479734420776367,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,58,59,,0.0817326252877395,0.0164195932330285,4.896017074584961,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,59,60,,0.2069922740042526,0.0415835038892265,5.184741973876953,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,61,62,,1.773499364179341,0.3562853640922717,3.2042503356933594,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,62,63,,0.1782404238760788,0.0358074299880199,5.155990123748779,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,63,64,,1.0430499260842483,0.2095424617495176,3.934699773788452,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,64,65,,0.3183745091378371,0.0639595255554893,4.659375190734863,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,65,66,,1.8917003815591016,0.3800312381330623,3.086049318313598,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,67,68,,0.6197263056814988,0.124499290451938,5.597476005554199,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,68,69,,0.6252108866751511,0.1256011098129623,5.602960586547852,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,69,70,,0.100121850293843,0.0201138780233171,4.877627849578857,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,70,71,,0.2008487040579636,0.0403492976079331,5.178598403930664,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,71,72,,0.3316816037118117,0.0666328408839629,4.646068096160889,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,72,73,,2.6830931847512405,0.539017296273426,2.29465651512146,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,73,74,,0.5909160321175735,0.1187114796335953,4.386833667755127,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,74,75,,0.3912247364937942,0.0785946984244304,4.586524963378906,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,75,76,,0.8132818882882278,0.1633834437896759,4.164467811584473,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,76,77,,0.3081144040047805,0.0618983320942513,4.66963529586792,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,77,78,,0.6715806668221633,0.1349165199767553,4.306169033050537,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,78,79,,2.122853154462544,0.4264684410541642,2.854896545410156,4.9777496998727,2000,2000
vanilla,topological,"X0,X3,X2,X1",no_graph,0,0,0,20,79,80,,1.7495056445181687,0.3514651700070235,6.727255344390869,4.9777496998727,2000,2000
