algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,ate_difference,ate_relative_error,ate_synthetic,ate_test,dataset_name,intervention_values,intervention_variable,n_synthetic_samples,n_test_samples,synthetic_data_path,target_variable,test_dataset_path,train_dataset_path
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,12,13,,0.8883741122288629,0.8192344891194773,0.1960212886333465,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s12.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s12.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,13,14,,0.0728167217774315,0.0671496040277693,1.0115786790847778,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s13.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s13.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,14,15,,0.0787638503508643,0.0726338845482364,1.1631592512130735,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s14.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s14.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,16,17,,0.8397784751458093,0.7744209118538278,0.2446169257164001,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s16.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s16.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,17,18,,1.1095500070052222,1.0231968948992334,2.193945407867432,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s17.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s17.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,18,19,,0.1699893552260474,0.1567595685954476,1.2543847560882568,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s18.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s18.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,19,20,,0.0585184019608422,0.0539640816572201,1.0258769989013672,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s19.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s19.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,20,21,,0.4805222672028466,0.4431245898136237,0.6038731336593628,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s20.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s20.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,21,22,,0.4883262437386437,0.4503212051161159,0.5960691571235657,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s21.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s21.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,23,24,,0.8706787597937509,0.8029163154892291,0.2137166410684585,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s23.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s23.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,24,25,,0.7260370474858209,0.6695316550665416,0.3583583533763885,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s24.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s24.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,25,26,,0.4697812717957421,0.4332195354408698,0.6146141290664673,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s25.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s25.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,26,27,,0.6717710572676734,0.6194890320758868,1.7561664581298828,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s26.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s26.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,27,28,,0.1404481452507897,0.1295174667276517,0.9439472556114196,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s27.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s27.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,29,30,,0.2160081785721703,0.1991968781870717,0.8683872222900391,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s29.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s29.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,30,31,,0.2157065194649621,0.1989186963477091,0.8686888813972473,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s30.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s30.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,33,34,,0.3421191054778174,0.315492951377142,1.4265145063400269,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s33.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s33.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,34,35,,0.367697723527439,0.3390808585457668,1.4520931243896484,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s34.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s34.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,35,36,,0.1457716304259375,0.1344266402366089,1.230167031288147,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s35.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s35.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,36,37,,0.4960732382340356,0.457465273127869,0.5883221626281738,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s36.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s36.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,37,38,,0.1110663336319848,0.1024223576969021,0.9733290672302246,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s37.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s37.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,38,39,,0.9325573068661616,0.8599790317486402,0.1518380939960479,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s38.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s38.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,39,40,,0.8130734485192224,0.7497942612747552,0.271321952342987,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s39.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s39.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,40,41,,0.8111350458664819,0.7480067189712751,0.2732603549957275,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s40.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s40.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,41,42,,0.7430090528530999,0.6851827776679327,0.3413863480091095,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s41.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s41.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,42,43,,1.0729834955735131,0.9894762507479996,0.0114119052886962,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s42.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s42.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,44,45,,0.5191706341309472,0.4787650645863598,0.5652247667312622,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s44.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s44.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,45,46,,1.00865589795541,0.9301550865610658,0.0757395029067993,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s45.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s45.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,46,47,,0.9859051924748344,0.9091750035927256,0.0984902083873748,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s46.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s46.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,47,48,,0.023770086149685,0.0219201281477081,1.0606253147125244,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s47.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s47.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,48,49,,0.9722600799603388,0.8965918512631912,0.1121353209018707,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s48.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s48.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,49,50,,0.7460128587288781,0.687952805900614,0.3383825421333313,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s49.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s49.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,51,52,,0.6188672107262536,0.5707025410050508,0.4655281901359558,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s51.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s51.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,52,53,,0.6091322225136682,0.5617251991564547,0.4752631783485412,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s52.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s52.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,53,54,,0.5452334958510474,0.5027995281218722,1.6296288967132568,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s53.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s53.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,54,55,,0.9837801080746577,0.9072153084497112,0.1006152927875518,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s54.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s54.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,55,56,,0.8014661890072747,0.7390903616614605,0.2829292118549347,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s55.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s55.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,56,57,,0.7277228456540032,0.6710862523719543,0.3566725552082062,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s56.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s56.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,57,58,,0.5860465389294549,0.5404362084747738,0.4983488619327545,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s57.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s57.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,58,59,,0.0360627252059058,0.0332560661703582,1.1204581260681152,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s58.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s58.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,61,62,,0.9339984875721856,0.8613080494712148,0.1503969132900238,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s61.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s61.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,62,63,,0.9897904616398736,0.9127578933411976,0.0946049392223358,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s62.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s62.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,63,64,,0.437512643952854,0.4034622828582499,1.5219080448150637,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s63.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s63.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,64,65,,0.4734573441939429,0.4366095096101423,1.5578527450561523,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s64.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s64.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,65,66,,0.8460166227621957,0.7801735622352536,0.2383787781000137,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s65.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s65.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,66,67,,0.1095126789612694,0.1009896195374817,0.97488272190094,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s66.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s66.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,67,68,,0.4164379757447167,0.3840277959622517,0.6679574251174927,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s67.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s67.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,68,69,,0.2715124410195275,0.2503814022114501,0.8128829598426819,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s68.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s68.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,69,70,,0.0217833441300316,0.0200880085923562,1.0626120567321775,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s69.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s69.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,70,71,,0.3919901770157739,0.361482699672186,0.6924052238464355,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s70.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s70.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,71,72,,0.115271322111599,0.1063000839176799,0.9691240787506104,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s71.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s71.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,72,73,,0.3149321156935767,0.2904218474581986,1.399327516555786,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s72.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s72.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,73,74,,0.4433813613457604,0.4088742547167068,0.641014039516449,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s73.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s73.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,74,75,,0.376025192121975,0.3467602240133028,0.7083702087402344,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s74.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s74.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,75,76,,0.0227236670060082,0.0209551488211223,1.0616717338562012,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s75.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s75.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,76,77,,0.7950050157113,0.7331320430529183,0.2893903851509094,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s76.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s76.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,77,78,,0.7640766125721856,0.7046107093083055,0.3203187882900238,1.0843954008622094,csuite_weak_arrows,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s77.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s77.npz
