algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,ate_difference,ate_relative_error,ate_synthetic,ate_test,dataset_name,intervention_values,intervention_variable,n_synthetic_samples,n_test_samples,synthetic_data_path,target_variable,test_dataset_path,train_dataset_path
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,11,12,,0.2714438824992394,0.4576631253686647,-0.3216646015644073,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s11.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s11.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,12,13,,0.0577235906462884,0.0973238323127646,-0.5353848934173584,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s12.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s12.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,13,14,,0.4527919381003594,0.7634217858393847,-0.1403165459632873,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s13.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s13.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,14,15,,0.512180687401793,0.8635531292565874,-0.0809277966618537,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s14.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s14.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,15,16,,0.518393778715632,0.8740286012499576,-0.0747147053480148,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s15.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s15.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,16,17,,0.1924208314080023,0.3244277169829754,-0.7855293154716492,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s16.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s16.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,17,18,,0.6762660830359674,1.1402063892301308,0.0831575989723205,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s17.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s17.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,18,19,,0.485670597765944,0.8188562646050878,-0.1074378862977027,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s18.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s18.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,20,21,,0.3726051985364175,0.6282243612223106,-0.2205032855272293,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s20.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s20.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,21,22,,0.3509012251239037,0.5916307632622708,-0.242207258939743,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s21.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s21.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,22,23,,0.2869892208914971,0.4838730663996035,-0.3061192631721496,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s22.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s22.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,23,24,,0.3627152531485772,0.6115495948792633,-0.2303932309150695,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s23.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s23.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,24,25,,0.1769802062850213,0.2983943258954115,-0.4161282777786255,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s24.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s24.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,25,26,,0.4692619531493401,0.7911907614846787,-0.1238465309143066,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s25.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s25.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,26,27,,0.6295690625052667,1.061473709146449,0.0364605784416198,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s26.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s26.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,27,28,,0.3188549368720269,0.5375996894993167,-0.2742535471916199,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s27.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s27.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,28,29,,0.2967313318591332,0.5002985791504727,-0.2963771522045135,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s28.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s28.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,29,30,,0.0645824759345269,0.1088881337391163,-0.5285260081291199,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s29.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s29.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,30,31,,0.384732553277514,0.6486714717711375,-0.2083759307861328,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s30.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s30.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,31,32,,0.3918743967156625,0.6607128497484285,-0.2012340873479843,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s31.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s31.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,32,33,,0.0047094314437127,0.007940253040129,-0.5883990526199341,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s32.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s32.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,33,34,,0.5414910405020928,0.9129713282671322,-0.0516174435615539,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s33.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s33.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,34,35,,0.620189735208056,1.0456598613441903,0.0270812511444091,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s34.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s34.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,35,36,,0.5529538854103303,0.9322980538430344,-0.0401545986533165,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s35.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s35.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,36,37,,0.2681283741336083,0.4520730715172763,-0.3249801099300384,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s36.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s36.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,37,38,,0.5002017556767678,0.8433562646915213,-0.0929067283868789,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s37.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s37.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,38,39,,0.0294462949890875,0.0496474014118598,-0.6225547790527344,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s38.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s38.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,39,40,,0.1589923412461066,0.2680662062980118,-0.7521008253097534,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s39.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s39.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,40,41,,0.1939395158629632,0.3269882678699828,-0.3991689682006836,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s40.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s40.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,41,42,,0.2732245237488532,0.4606653438454833,-0.8663330078125,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s41.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s41.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,42,43,,0.2509952872138238,0.4231861353493796,-0.342113196849823,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s42.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s42.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,44,45,,0.0059156329293036,0.0099739475799992,-0.5990241169929504,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s44.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s44.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,45,46,,0.0370496600012993,0.0624669196222854,-0.5560588240623474,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s45.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s45.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,46,47,,0.5833774120468879,0.9835930992757226,-1.176485896110535,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s46.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s46.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,47,48,,0.5117107569318032,0.862760811354186,-0.0813977271318435,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s47.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s47.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,48,49,,0.3075389056544518,0.5185204965327215,-0.2855695784091949,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s48.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s48.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,49,50,,0.1304858117442345,0.2200032797545213,-0.4626226723194122,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s49.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s49.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,50,51,,0.1854314594607568,0.3126434108483568,-0.40767702460289,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s50.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s50.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,52,53,,0.4744569449763512,0.7999496849642721,-0.1186515390872955,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s52.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s52.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,53,54,,0.677513742361567,1.1423099830230428,0.0844052582979202,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s53.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s53.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,55,56,,0.4020426808934426,0.6778569042527796,-0.1910658031702041,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s55.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s55.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,56,57,,0.1532718329768395,0.2584212451771164,-0.4398366510868072,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s56.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s56.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,58,59,,0.5331184133033967,0.8988548092429369,-0.05999007076025,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s58.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s58.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,59,60,,0.046391853604815,0.0782181588214082,-0.5467166304588318,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s59.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s59.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,60,61,,0.1606348543505883,0.2708355362749296,-0.4324736297130584,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s60.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s60.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,61,62,,0.224848040853045,0.3791010361418408,-0.3682604432106018,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s61.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s61.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,62,63,,0.0110076577324652,0.0185592653422304,-0.6041161417961121,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s62.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s62.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,63,64,,0.5956763862710214,1.0043295657984534,0.0025679022073745,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s63.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s63.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,64,65,,0.5341524048786378,0.9005981523294441,-0.058956079185009,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s64.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s64.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,65,66,,0.3198341638703131,0.539250697745864,-0.91294264793396,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s65.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s65.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,66,67,,0.5518685518841958,0.9304681465743028,-0.0412399321794509,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s66.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s66.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,67,68,,0.5525744943957543,0.9316583883774916,-0.0405339896678924,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s67.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s67.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,68,69,,0.5920856869857526,0.9982755311964404,-0.0010227970778942,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s68.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s68.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,69,70,,0.5429459228258348,0.9154243067067152,-0.050162561237812,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s69.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s69.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,70,71,,0.5078018768768525,0.8561703137302619,-0.0853066071867942,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s70.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s70.npz
vanilla,original,"x0_0,x1_0,x2_0,x3_0,x4_0,x5_0,x6_0,x7_0,x8_0",no_graph,0,0,0,20,71,72,,0.3555861800055718,0.5995297480307392,-0.2375223040580749,-0.5931084840636468,csuite_large_backdoor,"0.5,2.5",x7_0,2000,2000,datasets/synthetic/synthetic_vanilla_original_ts20_s71.npz,x8_0,datasets/global_test_set.npz,datasets/train_ts20_s71.npz
