dataset,dataset_display,is_noise_robustness,outcome_units,intervention_variable,target_variable,intervention_values,algorithm,column_order,condition,train_size,n_seeds,ate_test,abs_ate_test,median_ate_synthetic,median_ate_synthetic_ci_low,median_ate_synthetic_ci_high,median_abs_error,median_abs_error_ci_low,median_abs_error_ci_high,iqr_abs_error_low,iqr_abs_error_high,mean_abs_error,median_relative_error_percent,median_relative_error_percent_ci_low,median_relative_error_percent_ci_high
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",cpdag_minimal,original,cpdag_minimal_original,500,100,-0.5931084840636468,0.5931084840636468,-0.5500842928886414,-0.570766806602478,-0.5385801196098328,0.0595956444740295,0.05228565028717275,0.0765943438668036,0.0356818200011038,0.11209868780185932,0.07444747099017954,10.048017533944815,8.84163264579932,13.00383552681577
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",cpdag_minimal,original,cpdag_minimal_original,1000,100,-0.5931084840636468,0.5931084840636468,-0.6022287309169769,-0.6218724846839905,-0.5867625176906586,0.040090173482894856,0.0320541858673095,0.0489388196807122,0.022719496403238726,0.06671532103011843,0.04651818514723558,6.75933232453859,5.425938426803675,8.2512425628126
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",dag,topological,dag_topological,20,100,-0.5931084840636468,0.5931084840636468,-0.3276822865009308,-0.4188649505376816,-0.2520352005958557,0.32817822090198756,0.263277897153399,0.3933250992636895,0.172023573432467,0.4875094457607484,0.33035419780219677,55.33190465486084,44.20397013244872,65.70877312306
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",dag,topological,dag_topological,50,100,-0.5931084840636468,0.5931084840636468,-0.4413847178220749,-0.5100559294223785,-0.3766832947731018,0.22127343109657524,0.18458200386574025,0.27959270170738454,0.09964916714618441,0.37786158104037165,0.2402001450235769,37.30741290034055,31.32762504549878,47.15287451893234
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",dag,topological,dag_topological,100,100,-0.5931084840636468,0.5931084840636468,-0.5408163070678711,-0.5833471119403839,-0.50795978307724,0.1111707477908349,0.07823657103965515,0.1413933634757995,0.0470321283171069,0.21393965627456785,0.1410317165331705,18.743746005647274,13.22658347039514,23.839376315619617
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",dag,topological,dag_topological,200,100,-0.5931084840636468,0.5931084840636468,-0.6057963669300079,-0.6331644952297211,-0.5703356862068176,0.0782410889010644,0.063944229398272,0.09502949425170655,0.04687670477817293,0.13014428922126528,0.09935531696211075,13.191699495680844,10.781202952984591,15.98602889789671
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",dag,topological,dag_topological,500,100,-0.5931084840636468,0.5931084840636468,-0.5933553278446198,-0.6042102575302124,-0.5712634921073914,0.0532791525978827,0.0434423983097076,0.0626991689205169,0.024919190917513302,0.08331846586277239,0.05846239805221552,8.983036666891664,7.305050266195656,10.48938455525584
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",dag,topological,dag_topological,1000,100,-0.5931084840636468,0.5931084840636468,-0.5916327834129333,-0.6047168970108032,-0.577370284497738,0.0300875990729546,0.0255110175270819,0.041354843888781,0.017321950282552175,0.05954263218829868,0.039697814937992904,5.0728660744846,4.30123969097436,6.972559826735381
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,original,vanilla_original,20,100,-0.5931084840636468,0.5931084840636468,-0.20480500906705856,-0.2930598556995392,-0.1403165459632873,0.40241991123964543,0.3341783671717858,0.4634699164967751,0.205815219793818,0.5220749373625732,0.36660322344461,67.84929267618799,56.34354863416943,78.01110027264727
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,original,vanilla_original,50,100,-0.5931084840636468,0.5931084840636468,-0.3847715705633163,-0.44283646345138544,-0.3208016157150268,0.2706594704728341,0.2135348231453681,0.3542496501546121,0.14829488703201052,0.42546686670591594,0.28409776082667987,45.634058143702006,36.00265868435184,59.72763156707725
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,original,vanilla_original,100,100,-0.5931084840636468,0.5931084840636468,-0.536115825176239,-0.558074563741684,-0.4795498251914978,0.1395266442637658,0.10762503743171689,0.1673293500285363,0.061135430591355525,0.2472657351832604,0.1715072258586808,23.52464144633499,17.29256802582685,28.212267152560262
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,original,vanilla_original,200,100,-0.5931084840636468,0.5931084840636468,-0.5464021563529968,-0.5963225364685059,-0.5166380405426025,0.0960738658905029,0.0802062242369866,0.1168048768382287,0.048869201455614526,0.14836423239519353,0.10767856764747524,16.19836311095377,13.52302764031608,19.69367830282028
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,original,vanilla_original,500,100,-0.5931084840636468,0.5931084840636468,-0.5912312865257263,-0.608735591173172,-0.5697794556617737,0.0555847198624396,0.0438739745955681,0.0707326023917412,0.0299689725468051,0.08888388122821922,0.06592877537012097,9.37176273075783,7.397293374555749,11.925744495698511
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,original,vanilla_original,1000,100,-0.5931084840636468,0.5931084840636468,-0.5956934094429016,-0.6130529642105103,-0.5841231346130371,0.04053300619125365,0.0326939909796929,0.0476565062999725,0.017970000164757926,0.07143237301299801,0.04818105781419664,6.83399534492311,5.3970590492600845,8.030755764611321
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,reverse_topological,vanilla_reverse_topological,20,100,-0.5931084840636468,0.5931084840636468,-0.2489596307277679,-0.3403263688087463,-0.190999299287796,0.35648647836258174,0.2958668381829047,0.41304646572878123,0.20468100462650174,0.5084898336868501,0.35566498124524265,60.104768004688836,49.88410149788973,69.95065547232683
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,reverse_topological,vanilla_reverse_topological,50,100,-0.5931084840636468,0.5931084840636468,-0.3496415615081787,-0.4655473828315735,-0.27176197394728785,0.3075404255728936,0.2447777479033684,0.3466070904474473,0.1372075318436837,0.39988086140563245,0.2891105203655153,51.85230591641499,41.27031638905055,58.41955645346863
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,reverse_topological,vanilla_reverse_topological,100,100,-0.5931084840636468,0.5931084840636468,-0.5490767359733582,-0.578874945640564,-0.5094518661499023,0.12943974137306208,0.0792839438576483,0.16516727209091187,0.04970594797824735,0.24337866297771685,0.1633981825619423,21.823957142918204,13.36752819896273,27.600630154218656
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,reverse_topological,vanilla_reverse_topological,200,100,-0.5931084840636468,0.5931084840636468,-0.6435885727405548,-0.6758198738098145,-0.6067980825901031,0.09436970949172971,0.0812576501708245,0.1102186352867865,0.05680391635204428,0.16134207998012418,0.11582917149922803,15.911036855376166,13.70030143795831,18.58321677201955
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,reverse_topological,vanilla_reverse_topological,500,100,-0.5931084840636468,0.5931084840636468,-0.6344424784183502,-0.64791339635849,-0.6159234046936035,0.05480491229484315,0.043112477745511496,0.0700970799584174,0.0225572199482703,0.10556248434970612,0.06996276430411258,9.240284664173174,7.264220963628476,11.81859336729623
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,reverse_topological,vanilla_reverse_topological,1000,100,-0.5931084840636468,0.5931084840636468,-0.6421450972557068,-0.6570213139057159,-0.6311054825782776,0.05453175306320185,0.046191296066739496,0.064599505152204,0.031249097074963976,0.0922933996150386,0.06457424777076341,9.194229138248179,7.782519214151256,10.89168455483968
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,topological,vanilla_topological,20,100,-0.5931084840636468,0.5931084840636468,-0.2083640247583389,-0.2958296686410904,-0.170311227440834,0.4018078236918664,0.31451305142452474,0.4475011616091943,0.23121696408296702,0.5213339901607251,0.3624462730858406,67.74609274494009,53.56368645681096,75.45013663321207
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,topological,vanilla_topological,50,100,-0.5931084840636468,0.5931084840636468,-0.4122028797864914,-0.4816459417343139,-0.309283435344696,0.2842704444270348,0.2155325203280663,0.3537533790726447,0.1253514527421212,0.40840681782772303,0.28223685923422454,47.92891217461149,36.33947686119044,59.64395866485081
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,topological,vanilla_topological,100,100,-0.5931084840636468,0.5931084840636468,-0.5050407946109772,-0.5887538194656372,-0.477888822555542,0.1292051314454293,0.1025621891021728,0.1703970939774298,0.07696502796222923,0.21092147822881818,0.1633146295806788,21.784401153763334,17.255188780343275,28.72949865932864
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,topological,vanilla_topological,200,100,-0.5931084840636468,0.5931084840636468,-0.5540212392807007,-0.5819092392921448,-0.5369797050952911,0.09012632676551574,0.07382065943290946,0.1078554899353766,0.0455499230962014,0.13785356887767547,0.10539379439519482,15.195588865635624,12.50498964435501,18.18478285733012
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,topological,vanilla_topological,500,100,-0.5931084840636468,0.5931084840636468,-0.5940214693546295,-0.6113587021827698,-0.5811024904251099,0.05492177605628965,0.0384509474892401,0.0689352243285393,0.02455646242405055,0.0838208838870632,0.061443288568095264,9.259988270610535,6.4829535443155,11.62270076735943
csuite_large_backdoor,CSuite large backdoor,False,native outcome units,x7_0,x8_0,"0.5,2.5",vanilla,topological,vanilla_topological,1000,100,-0.5931084840636468,0.5931084840636468,-0.5979986488819122,-0.6098849773406982,-0.5845664143562317,0.029044964824221052,0.025058090686798047,0.0358721017837524,0.01568642701412315,0.05172482737491362,0.03872626388414293,4.897074583256895,4.22361355080373,6.03063402288244
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",cpdag_discovered,original,cpdag_discovered_original,20,100,1.025041472490877,1.025041472490877,0.7979359924793243,0.6511736214160919,0.9018336236476898,0.38922543483600025,0.29838738995417957,0.4540456052385271,0.15142282268591217,0.6645967404805124,0.41228947952397166,37.97167678398148,29.084256955656645,44.29533998611634
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",cpdag_discovered,original,cpdag_discovered_original,50,100,1.025041472490877,1.025041472490877,0.954875648021698,0.9301030039787292,1.0537469387054443,0.16079340535029768,0.1173087473474443,0.2203017358221113,0.08030985635891548,0.29567586225643744,0.21145777988046405,15.686526805551155,11.703317160407181,21.49198268893184
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",cpdag_discovered,original,cpdag_discovered_original,100,100,1.025041472490877,1.025041472490877,0.998547375202179,0.9604878425598145,1.045599639415741,0.1172581911087036,0.09491172432899475,0.13713316959515204,0.05909546059742558,0.17651390689238905,0.1365476782944053,11.439360675208896,9.26682260001763,13.378304515027569
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",cpdag_discovered,original,cpdag_discovered_original,200,100,1.025041472490877,1.025041472490877,1.0177221894264221,0.9904897809028625,1.051943063735962,0.0838633660711347,0.07247811555862424,0.1055112000070512,0.0353370125852525,0.1421899405997246,0.11713593402311204,8.181460782005685,7.070749574892865,10.293359131182891
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",cpdag_discovered,original,cpdag_discovered_original,500,100,1.025041472490877,1.025041472490877,1.0477911233901978,1.0042821168899536,1.0568605065345764,0.06487523359432809,0.05269855260848995,0.0755106032260691,0.03393720430508247,0.09880160135403265,0.08892348694734269,6.329035003498895,5.16580874588478,7.42940964752508
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",cpdag_discovered,original,cpdag_discovered_original,1000,100,1.025041472490877,1.025041472490877,1.0483939051628113,1.0388363599777222,1.0597437620162964,0.041455793801695,0.0286168937124311,0.0509057159982622,0.02060036701336495,0.0770723108686506,0.060975476697683266,4.044304051518655,2.86113397337681,4.9662103792308
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",cpdag_minimal,original,cpdag_minimal_original,20,100,1.025041472490877,1.025041472490877,0.6307501792907715,0.5116365551948547,0.752673864364624,0.46502751111984253,0.3942912932001055,0.5764290988445282,0.2592650170885027,0.6935459937416018,0.4806602136006205,45.36670208960558,38.75103849287998,56.36113757693328
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",cpdag_minimal,original,cpdag_minimal_original,50,100,1.025041472490877,1.025041472490877,1.010562777519226,0.9711388051509857,1.034664750099182,0.10142433643341064,0.072517525728792,0.15013191103935242,0.04501919108256698,0.2512090389169752,0.16507942410916088,9.89465686563363,7.0745943139815095,14.655800673505041
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",cpdag_minimal,original,cpdag_minimal_original,100,100,1.025041472490877,1.025041472490877,1.0626673698425293,1.038801670074463,1.0824134349822998,0.0815329436697065,0.06444534957408905,0.120122421208769,0.037490671662613724,0.1757951561845838,0.11039863489240404,7.954111697703249,6.415049416491005,11.414580683322999
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",cpdag_minimal,original,cpdag_minimal_original,200,100,1.025041472490877,1.025041472490877,1.0465884804725647,1.0237861275672913,1.061357498168945,0.06385821104049674,0.04894218998774885,0.0771003846563398,0.031239438477903524,0.12613748354092236,0.08322745808437462,6.229817305373965,4.81550685941224,7.52168441233737
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",cpdag_minimal,original,cpdag_minimal_original,500,100,1.025041472490877,1.025041472490877,1.0599340796470642,1.043919801712036,1.0736533403396606,0.0483912710584699,0.040129989385604845,0.0628689412511884,0.022862082509323922,0.07866554302349678,0.05781287590764455,4.72090860293466,3.9043097035990897,6.1333070844846205
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",cpdag_minimal,original,cpdag_minimal_original,1000,100,1.025041472490877,1.025041472490877,1.077816903591156,1.067526936531067,1.0936567783355713,0.0548252348341047,0.0447118167318403,0.0686153058446943,0.028529602710157524,0.08655621451511972,0.06006910105749956,5.348586989449116,4.36195197284939,6.71350720425067
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",dag,topological,dag_topological,20,100,1.025041472490877,1.025041472490877,0.6128011345863342,0.5059271454811096,0.7243238687515259,0.47917545991763477,0.4112452979646623,0.5584274347387255,0.2638276632390917,0.6657310615740717,0.47950246592588713,46.74693393168045,40.119869195665395,54.48994727095593
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",dag,topological,dag_topological,50,100,1.025041472490877,1.025041472490877,1.0185609459877014,0.9875274300575256,1.056026577949524,0.10540536046028134,0.0899137143529951,0.1363359208665788,0.053311813298612745,0.2573624012749642,0.16599782214865086,10.283033739517254,8.77171478091539,13.354214705009134
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",dag,topological,dag_topological,100,100,1.025041472490877,1.025041472490877,1.0557051301002502,1.0295206308364868,1.0756555795669556,0.0873484130464494,0.057492673397064153,0.1132749204076826,0.03261675280705087,0.16584109110012646,0.10790174387067551,8.521451608605705,5.61862290243497,11.05076462247148
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",dag,topological,dag_topological,200,100,1.025041472490877,1.025041472490877,1.0349675416946411,1.019453525543213,1.0543333292007446,0.05539406495913865,0.0398056988157331,0.0733102675043047,0.023675393637269726,0.11030785399302842,0.07695944386653596,5.40408036608798,3.899055984798455,7.18671516874021
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",dag,topological,dag_topological,500,100,1.025041472490877,1.025041472490877,1.051470398902893,1.0364609956741333,1.0650765895843506,0.045341771420091354,0.0371066216863691,0.0583778504766523,0.020143157033249724,0.08407519417628642,0.05521976033948354,4.423408480235414,3.6200117441296302,5.69516961443449
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",dag,topological,dag_topological,1000,100,1.025041472490877,1.025041472490877,1.076062560081482,1.0634709596633911,1.084271816909313,0.05273938179016105,0.041000950757414,0.060918234709650076,0.0286794694382697,0.07879353144578635,0.056217863718345674,5.145097364890324,3.954935590813655,5.93315406308265
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,original,vanilla_original,20,100,1.025041472490877,1.025041472490877,0.7979359924793243,0.6566748917102814,0.9112548828125,0.38922543483600025,0.2818313952051103,0.4540564760931766,0.15015065329894425,0.6324346902091056,0.40880551770985124,37.97167678398148,27.49463341422204,44.29533998611634
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,original,vanilla_original,50,100,1.025041472490877,1.025041472490877,1.030808925628662,0.9356321096420288,1.063359260559082,0.17324393987655634,0.13732588291168205,0.2169939577579498,0.08017497104778876,0.29567586225643744,0.21342355906963348,16.90116395540262,13.397105053513265,21.169285690524198
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,original,vanilla_original,100,100,1.025041472490877,1.025041472490877,1.0058541893959045,0.9754984974861146,1.0826463103294373,0.12889293986186384,0.0984109755121172,0.1547650579847395,0.06955921074934299,0.19735225460119538,0.14199518236130473,12.574412189260086,9.60068232878187,15.08665570501931
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,original,vanilla_original,200,100,1.025041472490877,1.025041472490877,1.0584022402763367,1.01017564535141,1.0866643190383911,0.09257513284683225,0.0765602588653564,0.11568884891644116,0.045394885960966254,0.16838599401339888,0.1175447314459085,9.031354860391385,7.451389788163045,11.286260314454811
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,original,vanilla_original,500,100,1.025041472490877,1.025041472490877,1.1017237305641174,1.070286989212036,1.1223247051239014,0.08939586919918649,0.07094864887371649,0.1005177382864057,0.0356546227373182,0.13138632816448795,0.09008629737332459,8.721195346560195,6.9301871569982705,9.863964954765745
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,original,vanilla_original,1000,100,1.025041472490877,1.025041472490877,1.0920861959457397,1.0817662477493286,1.1040053367614746,0.07008920950070015,0.06286870283260935,0.0878276343904436,0.04421623391285533,0.11583669823780647,0.07948534714773288,6.8376949988551745,6.097570125868865,8.568203018851541
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,reverse_topological,vanilla_reverse_topological,20,100,1.025041472490877,1.025041472490877,0.7556960582733154,0.6737337708473206,0.862587034702301,0.3450843508802355,0.2912005301080644,0.4783278588689863,0.15914578160829837,0.6003201495371759,0.3968497627990692,33.66540380475257,28.40865837364021,46.66424449214112
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,reverse_topological,vanilla_reverse_topological,50,100,1.025041472490877,1.025041472490877,1.091365933418274,1.031117267906666,1.1285445094108582,0.1371587514877319,0.1225513334833086,0.16246960717067122,0.0831358192246407,0.2501616122443228,0.1757675857193768,13.380800208447436,11.955743915951581,15.919588981963855
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,reverse_topological,vanilla_reverse_topological,100,100,1.025041472490877,1.025041472490877,1.0550431609153748,1.020395278930664,1.0953905582427979,0.10272806882858271,0.0698341429233551,0.132597804069519,0.04806374928541472,0.1742225770391523,0.11641087847881015,10.02184512388078,6.822596071963639,12.966586590485699
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,reverse_topological,vanilla_reverse_topological,200,100,1.025041472490877,1.025041472490877,1.0474961400032043,1.0066545605659485,1.0845938920974731,0.0858196731172502,0.0633951310552656,0.0977341621748171,0.0337627645097673,0.1343371753133833,0.09398248699694868,8.37231228398069,6.18464059812271,9.540345942455275
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,reverse_topological,vanilla_reverse_topological,500,100,1.025041472490877,1.025041472490877,1.048687219619751,1.037810444831848,1.0689125061035156,0.047324627637863145,0.0367607474327087,0.0631473179422319,0.022219579990953198,0.08711354774609201,0.058258420355245394,4.616850040502565,3.5917189180033,6.1604646872269795
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,reverse_topological,vanilla_reverse_topological,1000,100,1.025041472490877,1.025041472490877,1.0510791540145874,1.0416672289371491,1.0687726736068726,0.046596050262451144,0.0398521904386579,0.0593145970739423,0.0238423530496656,0.07670545003004367,0.05320530385419719,4.545772196828435,3.967850377151465,5.6741511681859595
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,topological,vanilla_topological,20,100,1.025041472490877,1.025041472490877,0.5801340639591217,0.4660983681678772,0.6476117372512817,0.5116617794595659,0.4220762367807329,0.6192617301382124,0.3450580296795815,0.7498941536508501,0.5231691823803633,49.91620272848226,41.176503400889416,60.919457102519225
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,topological,vanilla_topological,50,100,1.025041472490877,1.025041472490877,0.9979066252708435,0.9490009248256683,1.0433771014213562,0.12753832340240476,0.09625805574283,0.18528848886489865,0.06917015293054282,0.28065214136056604,0.1960086459310353,12.44225983291031,9.390649873796859,17.96685882197779
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,topological,vanilla_topological,100,100,1.025041472490877,1.025041472490877,1.0269554257392883,1.0042318105697632,1.066978931427002,0.0953040604032575,0.0698776543140411,0.1214374418817461,0.029642533835023625,0.16505348342284562,0.11683514489427205,9.29758092340071,6.81705630351098,11.84707596139013
csuite_mixed_confounding,CSuite mixed confounding,False,native outcome units,x0_0,x1_0,"0,1",vanilla,topological,vanilla_topological,200,100,1.025041472490877,1.025041472490877,1.0648037791252136,1.0411756038665771,1.0854829549789429,0.0771531462669372,0.0605313662923872,0.09134225887432684,0.04117661139555265,0.13733895463123907,0.09211321339331562,7.526831678278645,5.90526021793971,8.979714281499223
