dataset,train_size,effect,ci_lower,ci_upper,p_value,p_holm,metric,comparison,is_significant
csuite_weak_arrows,20,0.0,0.0,0.0,1.0,1.0,nnaa,vanilla_vs_cpdag_discovered,False
csuite_weak_arrows,50,0.0,0.0,0.000125,0.0344484855067538,0.0688969710135077,nnaa,vanilla_vs_cpdag_discovered,False
csuite_weak_arrows,100,0.0,0.0,0.0,0.2707504784552434,0.2707504784552434,nnaa,vanilla_vs_cpdag_discovered,False
csuite_weak_arrows,200,0.0,-0.0032500000000001,-5.2041704279304207e-17,0.0004076934352508,0.0016996155392458,nnaa,vanilla_vs_cpdag_discovered,False
csuite_weak_arrows,500,-0.00775,-0.0114999999999999,-0.00425,3.1762879451410925e-08,1.9057727670846558e-07,nnaa,vanilla_vs_cpdag_discovered,True
custom_scm,20,0.0,0.0,0.0,0.1573044481411268,0.1573044481411268,nnaa,vanilla_vs_cpdag_discovered,False
custom_scm,50,0.0,0.0,0.0,0.0253625691014384,0.0760877073043153,nnaa,vanilla_vs_cpdag_discovered,False
custom_scm,100,0.0,0.0,0.0,0.0832750040512064,0.4163750202560322,nnaa,vanilla_vs_cpdag_discovered,False
custom_scm,200,0.0,0.0,0.0,0.0143208091200383,0.0859248547202301,nnaa,vanilla_vs_cpdag_discovered,False
custom_scm,500,0.0,0.0,0.0,0.0832750040512064,0.4163750202560322,nnaa,vanilla_vs_cpdag_discovered,False
