dataset,train_size,seed,tabularargn_correlation_matrix_difference,tabularargn_k_marginal_tvd,tabularargn_nnaa,tabularargn_cmd_loss,tabularargn_kmtvd_loss,tabularargn_nnaa_loss,fit_seconds,sample_seconds,total_seconds,tabpfn_correlation_matrix_difference,tabpfn_k_marginal_tvd,tabpfn_nnaa,tabpfn_cmd_loss,tabpfn_kmtvd_loss,tabpfn_nnaa_loss,tabpfn_method
csuite_large_backdoor,100,301,3.637328879672026,0.4180277777777779,0.8380000000000001,3.637328879672026,0.4180277777777779,0.3380000000000001,34.63673186302185,0.259519100189209,35.31397867202759,0.7469153349526352,0.2654583333333334,0.54925,0.7469153349526352,0.2654583333333334,0.04925,TabPFN DAG-aware
csuite_large_backdoor,100,303,3.5950972758497395,0.4466111111111112,0.83425,3.5950972758497395,0.4466111111111112,0.33425,37.64379143714905,0.2612254619598388,38.29635405540466,0.5459355837981781,0.2669166666666667,0.562,0.5459355837981781,0.2669166666666667,0.062,TabPFN DAG-aware
csuite_large_backdoor,100,304,3.539715316394076,0.4156388888888889,0.83425,3.539715316394076,0.4156388888888889,0.33425,40.65794491767883,0.2598085403442383,41.32812142372131,0.5467350956772409,0.2575277777777778,0.54125,0.5467350956772409,0.2575277777777778,0.04125,TabPFN DAG-aware
csuite_large_backdoor,100,305,3.541292776874897,0.4410972222222223,0.82925,3.541292776874897,0.4410972222222223,0.32925,40.47987103462219,0.3296339511871338,49.36064529418945,0.6916578181760977,0.2669027777777777,0.57125,0.6916578181760977,0.2669027777777777,0.07125,TabPFN DAG-aware
csuite_large_backdoor,100,306,3.560801531078701,0.4232777777777778,0.825,3.560801531078701,0.4232777777777778,0.3249999999999999,19.621665000915527,0.305081844329834,20.34657430648804,0.4442978155086514,0.2599722222222222,0.558,0.4442978155086514,0.2599722222222222,0.058,TabPFN DAG-aware
csuite_large_backdoor,100,308,3.5524901648288165,0.4255833333333333,0.8185,3.5524901648288165,0.4255833333333333,0.3185,13.656455278396606,0.2749991416931152,14.35898232460022,0.6013696684692182,0.2687361111111111,0.5509999999999999,0.6013696684692182,0.2687361111111111,0.0509999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,309,3.538365188082342,0.4383333333333332,0.8395,3.538365188082342,0.4383333333333332,0.3395,28.68051791191101,0.2616589069366455,29.33772301673889,0.6253235922782425,0.2628055555555555,0.5545,0.6253235922782425,0.2628055555555555,0.0544999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,310,3.5145721559126,0.4370833333333334,0.82775,3.5145721559126,0.4370833333333334,0.32775,34.37049221992493,0.3383097648620605,43.7224109172821,0.4996217554983112,0.2687222222222222,0.5545,0.4996217554983112,0.2687222222222222,0.0544999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,311,3.568712254277589,0.4425277777777778,0.82325,3.568712254277589,0.4425277777777778,0.32325,22.628104209899902,0.256793737411499,23.275490760803223,0.683303877894195,0.2727222222222222,0.55225,0.683303877894195,0.2727222222222222,0.05225,TabPFN DAG-aware
csuite_large_backdoor,100,312,3.569747266062796,0.4173194444444444,0.80875,3.569747266062796,0.4173194444444444,0.3087499999999999,16.761322736740112,0.2680251598358154,17.4595947265625,0.4915451131297004,0.2601388888888889,0.55725,0.4915451131297004,0.2601388888888889,0.05725,TabPFN DAG-aware
csuite_large_backdoor,100,313,3.583585256203221,0.4141944444444445,0.8140000000000001,3.583585256203221,0.4141944444444445,0.314,22.63178896903992,0.2579512596130371,23.276860237121586,0.7469510107492657,0.2619583333333333,0.5475,0.7469510107492657,0.2619583333333333,0.0474999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,314,3.557183884345687,0.4573333333333333,0.80775,3.557183884345687,0.4573333333333333,0.3077499999999999,28.60920667648315,0.2597484588623047,29.272356748580933,0.732751719944742,0.2705,0.5335,0.732751719944742,0.2705,0.0334999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,315,3.522310474473481,0.4430555555555557,0.8175,3.522310474473481,0.4430555555555557,0.3175,36.87852358818054,0.3329110145568847,45.7559871673584,0.6493665262150125,0.2708055555555557,0.5725,0.6493665262150125,0.2708055555555557,0.0725,TabPFN DAG-aware
csuite_large_backdoor,100,317,3.5628026581005567,0.4352638888888889,0.8287500000000001,3.5628026581005567,0.4352638888888889,0.3287500000000001,16.65791630744934,0.2601168155670166,17.339035511016846,0.5921718877253597,0.2793055555555555,0.55,0.5921718877253597,0.2793055555555555,0.05,TabPFN DAG-aware
csuite_large_backdoor,100,319,3.534263480484644,0.4182361111111111,0.79625,3.534263480484644,0.4182361111111111,0.29625,16.695346355438232,0.2778842449188232,17.426692008972168,0.6078022098291381,0.2603194444444445,0.5565,0.6078022098291381,0.2603194444444445,0.0564999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,320,3.5623690417521505,0.4581388888888889,0.80125,3.5623690417521505,0.4581388888888889,0.30125,42.73889827728272,0.3391509056091308,54.35858130455017,0.7674883943898426,0.2761111111111111,0.5525,0.7674883943898426,0.2761111111111111,0.0524999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,321,3.536439951252085,0.4246805555555555,0.82375,3.536439951252085,0.4246805555555555,0.32375,13.658719539642334,0.2582426071166992,14.340163469314575,0.3943460768450997,0.2595972222222221,0.5325,0.3943460768450997,0.2595972222222221,0.0324999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,322,3.5451058590867737,0.4200277777777779,0.8245,3.5451058590867737,0.4200277777777779,0.3245,16.73001718521118,0.2594215869903564,17.409167766571045,0.3103763765206074,0.2625,0.55725,0.3103763765206074,0.2625,0.05725,TabPFN DAG-aware
csuite_large_backdoor,100,323,3.551215247089147,0.4453472222222223,0.87125,3.551215247089147,0.4453472222222223,0.3712499999999999,13.649864673614502,0.2585718631744385,14.320199728012083,0.6211706692303615,0.284611111111111,0.56325,0.6211706692303615,0.284611111111111,0.06325,TabPFN DAG-aware
csuite_large_backdoor,100,324,3.56956547831364,0.41825,0.80125,3.56956547831364,0.41825,0.30125,16.632575511932373,0.2590694427490234,17.273963928222656,1.0038546109661295,0.2686805555555555,0.55275,1.0038546109661295,0.2686805555555555,0.0527499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,325,3.5484639166966945,0.427875,0.8025,3.5484639166966945,0.427875,0.3025,33.6731276512146,0.3338019847869873,64.60077166557312,0.5098879981137447,0.2725416666666667,0.54375,0.5098879981137447,0.2725416666666667,0.0437499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,326,3.566442687113736,0.4301250000000001,0.81625,3.566442687113736,0.4301250000000001,0.31625,16.647557258605957,0.260615587234497,17.333735704421997,0.421850786572063,0.2495277777777778,0.54025,0.421850786572063,0.2495277777777778,0.04025,TabPFN DAG-aware
csuite_large_backdoor,100,327,3.506650086499616,0.4178888888888888,0.8105,3.506650086499616,0.4178888888888888,0.3105,16.775519609451294,0.2629499435424804,17.441746950149536,0.2917224884954206,0.262625,0.52525,0.2917224884954206,0.262625,0.0252499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,328,3.558645693024701,0.4281805555555556,0.83975,3.558645693024701,0.4281805555555556,0.33975,22.76798796653748,0.2603733539581299,23.485262632369995,0.4090401521257633,0.2563611111111111,0.53225,0.4090401521257633,0.2563611111111111,0.03225,TabPFN DAG-aware
csuite_large_backdoor,100,330,3.558921305098143,0.4218888888888888,0.83325,3.558921305098143,0.4218888888888888,0.33325,46.06458783149719,0.3676533699035644,56.19054126739502,0.5152058313326175,0.2575138888888889,0.5622499999999999,0.5152058313326175,0.2575138888888889,0.0622499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,331,3.555183597960255,0.440277777777778,0.82275,3.555183597960255,0.440277777777778,0.32275,34.755266427993774,0.2663321495056152,35.45151233673096,1.2523435444653863,0.2875694444444445,0.5742499999999999,1.2523435444653863,0.2875694444444445,0.0742499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,332,3.596434128133013,0.4577222222222223,0.8485,3.596434128133013,0.4577222222222223,0.3485,37.82977914810181,0.2578253746032715,38.49662232398987,0.756734310273958,0.2561111111111111,0.5429999999999999,0.756734310273958,0.2561111111111111,0.0429999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,333,3.573268874576691,0.4295694444444444,0.84625,3.573268874576691,0.4295694444444444,0.3462499999999999,19.678449869155884,0.2641077041625976,20.33645534515381,0.3925537722988316,0.2624583333333333,0.538,0.3925537722988316,0.2624583333333333,0.038,TabPFN DAG-aware
csuite_large_backdoor,100,334,3.5879692433620995,0.4148055555555555,0.83175,3.5879692433620995,0.4148055555555555,0.33175,40.63889265060425,0.2579190731048584,41.29480457305908,0.5926704598275958,0.2702777777777778,0.5640000000000001,0.5926704598275958,0.2702777777777778,0.064,TabPFN DAG-aware
csuite_large_backdoor,100,335,3.5870026619737394,0.4296527777777778,0.8340000000000001,3.5870026619737394,0.4296527777777778,0.3340000000000001,26.69895482063293,0.3459863662719726,36.22705698013306,0.4709916298126129,0.2582083333333333,0.5427500000000001,0.4709916298126129,0.2582083333333333,0.04275,TabPFN DAG-aware
csuite_large_backdoor,100,336,3.563590870396752,0.4323888888888889,0.82325,3.563590870396752,0.4323888888888889,0.32325,16.83097767829895,0.2671027183532715,17.528849840164185,0.4000492708810514,0.2585694444444444,0.53975,0.4000492708810514,0.2585694444444444,0.0397499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,337,3.509321604665171,0.407,0.8145,3.509321604665171,0.407,0.3145,13.82361888885498,0.2697086334228515,14.515469312667848,0.2921062212960537,0.275638888888889,0.554,0.2921062212960537,0.275638888888889,0.054,TabPFN DAG-aware
csuite_large_backdoor,100,338,3.5233246251006305,0.4318194444444446,0.81375,3.5233246251006305,0.4318194444444446,0.31375,16.82786250114441,0.2662372589111328,17.494781017303467,0.5808553787928269,0.2678472222222223,0.53925,0.5808553787928269,0.2678472222222223,0.03925,TabPFN DAG-aware
csuite_large_backdoor,100,339,3.500699577826933,0.4296527777777778,0.8305,3.500699577826933,0.4296527777777778,0.3305,16.846869945526123,0.2662792205810547,17.5325448513031,0.4717884765704656,0.2574722222222222,0.53525,0.4717884765704656,0.2574722222222222,0.03525,TabPFN DAG-aware
csuite_large_backdoor,100,340,3.5507272553635723,0.4329722222222221,0.8520000000000001,3.5507272553635723,0.4329722222222221,0.3520000000000001,29.895322799682617,0.3466005325317383,39.63384962081909,0.8499074407694415,0.2781111111111112,0.5487500000000001,0.8499074407694415,0.2781111111111112,0.04875,TabPFN DAG-aware
csuite_large_backdoor,100,341,3.625607243808912,0.4248611111111113,0.8225,3.625607243808912,0.4248611111111113,0.3225,17.16512441635132,0.2718276977539062,17.85489845275879,0.8027507722164255,0.2629166666666667,0.5355,0.8027507722164255,0.2629166666666667,0.0354999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,342,3.5071971349186284,0.4169583333333335,0.815,3.5071971349186284,0.4169583333333335,0.3149999999999999,16.80166792869568,0.2715647220611572,17.516432285308838,0.4720702153902312,0.2563472222222223,0.5355000000000001,0.4720702153902312,0.2563472222222223,0.0355,TabPFN DAG-aware
csuite_large_backdoor,100,343,3.566817585878383,0.4342361111111112,0.8160000000000001,3.566817585878383,0.4342361111111112,0.316,18.308078050613403,0.3183414936065674,19.05079483985901,0.7864489609166739,0.2680416666666668,0.5355,0.7864489609166739,0.2680416666666668,0.0354999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,344,3.516286171278308,0.4131666666666665,0.812,3.516286171278308,0.4131666666666665,0.312,16.83803629875183,0.2720775604248047,17.520060300827026,0.7282709789806366,0.260875,0.5467500000000001,0.7282709789806366,0.260875,0.04675,TabPFN DAG-aware
csuite_large_backdoor,100,345,3.535741204593932,0.419736111111111,0.80725,3.535741204593932,0.419736111111111,0.30725,29.440603017807007,0.348182201385498,38.79731702804565,0.6125190586126157,0.2545138888888889,0.53325,0.6125190586126157,0.2545138888888889,0.03325,TabPFN DAG-aware
csuite_large_backdoor,100,346,3.54719019890394,0.4249861111111111,0.82625,3.54719019890394,0.4249861111111111,0.32625,19.836984157562256,0.2673957347869873,20.550297498703003,0.5169549309263503,0.2603333333333334,0.543,0.5169549309263503,0.2603333333333334,0.043,TabPFN DAG-aware
csuite_large_backdoor,100,347,3.5367153910950977,0.44475,0.8322499999999999,3.5367153910950977,0.44475,0.3322499999999999,34.862478494644165,0.2762408256530761,35.54190540313721,0.5456294678986764,0.2745000000000001,0.5405,0.5456294678986764,0.2745000000000001,0.0404999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,348,3.5740517344341214,0.444625,0.8220000000000001,3.5740517344341214,0.444625,0.322,28.77641725540161,0.2651855945587158,29.46285843849182,0.662546560099144,0.2733055555555556,0.55175,0.662546560099144,0.2733055555555556,0.0517499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,350,3.5569744802892163,0.4388055555555555,0.81425,3.5569744802892163,0.4388055555555555,0.31425,52.06477904319763,0.3293066024780273,62.78383493423462,0.7475931133918908,0.2625972222222221,0.5347500000000001,0.7475931133918908,0.2625972222222221,0.03475,TabPFN DAG-aware
csuite_large_backdoor,100,351,3.515735343695463,0.4471527777777778,0.8175,3.515735343695463,0.4471527777777778,0.3175,35.823800563812256,0.2547743320465088,36.48298525810242,0.508391552486035,0.2581388888888888,0.5525,0.508391552486035,0.2581388888888888,0.0524999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,352,3.553329795791055,0.4410277777777778,0.8109999999999999,3.553329795791055,0.4410277777777778,0.3109999999999999,37.67647075653076,0.257730484008789,38.35731029510498,0.5049513869170406,0.2606805555555555,0.5395000000000001,0.5049513869170406,0.2606805555555555,0.0395,TabPFN DAG-aware
csuite_large_backdoor,100,353,3.5423813623473888,0.4283333333333334,0.8325,3.5423813623473888,0.4283333333333334,0.3325,31.639745235443115,0.2568182945251465,32.3040885925293,0.3568387986461787,0.2566805555555555,0.54025,0.3568387986461787,0.2566805555555555,0.04025,TabPFN DAG-aware
csuite_large_backdoor,100,354,3.5849144547097844,0.4313055555555554,0.821,3.5849144547097844,0.4313055555555554,0.3209999999999999,16.64771842956543,0.2562148571014404,17.32897686958313,0.5279612935550431,0.2550694444444444,0.5309999999999999,0.5279612935550431,0.2550694444444444,0.0309999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,355,3.532216035137147,0.4263888888888889,0.8405,3.532216035137147,0.4263888888888889,0.3405,25.340744256973267,0.3421673774719238,51.679344177246094,0.7297750645595829,0.2633888888888889,0.55175,0.7297750645595829,0.2633888888888889,0.0517499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,356,3.530555611172589,0.4221527777777779,0.8175,3.530555611172589,0.4221527777777779,0.3175,23.70593309402465,0.2606275081634521,24.37367606163025,0.9568151055011078,0.2711944444444445,0.54125,0.9568151055011078,0.2711944444444445,0.04125,TabPFN DAG-aware
csuite_large_backdoor,100,357,3.551816893163499,0.4363472222222222,0.8355,3.551816893163499,0.4363472222222222,0.3355,16.66966938972473,0.2592124938964844,17.305309295654297,0.3139552920978327,0.2593888888888888,0.5189999999999999,0.3139552920978327,0.2593888888888888,0.0189999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,358,3.552798649352762,0.4474861111111112,0.8225,3.552798649352762,0.4474861111111112,0.3225,34.64618182182312,0.2577285766601562,35.311320781707764,0.6297870303244485,0.2582500000000001,0.5375000000000001,0.6297870303244485,0.2582500000000001,0.0375,TabPFN DAG-aware
csuite_large_backdoor,100,359,3.5463254292162643,0.4478888888888889,0.829,3.5463254292162643,0.4478888888888889,0.3289999999999999,31.625056982040405,0.2561249732971191,32.2941792011261,0.4768917693122106,0.2535833333333332,0.5627500000000001,0.4768917693122106,0.2535833333333332,0.06275,TabPFN DAG-aware
csuite_large_backdoor,100,361,3.552098857156861,0.4292777777777778,0.831,3.552098857156861,0.4292777777777778,0.3309999999999999,19.65425181388855,0.2583982944488525,20.31921887397766,0.4119811237826808,0.2595555555555556,0.554,0.4119811237826808,0.2595555555555556,0.054,TabPFN DAG-aware
csuite_large_backdoor,100,362,3.525658420971034,0.4704444444444444,0.853,3.525658420971034,0.4704444444444444,0.353,22.66324496269226,0.256072998046875,23.32546067237854,0.5308789615814383,0.2888750000000001,0.57875,0.5308789615814383,0.2888750000000001,0.0787499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,363,3.4932312844481865,0.4232916666666668,0.83125,3.4932312844481865,0.4232916666666668,0.33125,28.62399244308472,0.2576687335968017,29.277088165283203,0.3314769074413073,0.2576805555555556,0.5297499999999999,0.3314769074413073,0.2576805555555556,0.0297499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,364,3.597128590724215,0.452236111111111,0.8355,3.597128590724215,0.452236111111111,0.3355,16.76753067970276,0.2617228031158447,17.43333339691162,0.351057151997572,0.2607083333333333,0.5289999999999999,0.351057151997572,0.2607083333333333,0.0289999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,365,3.56824224360778,0.4549166666666666,0.8325,3.56824224360778,0.4549166666666666,0.3325,28.16017341613769,0.3291242122650146,37.37188959121704,0.7745227965720656,0.2611944444444444,0.5237499999999999,0.7745227965720656,0.2611944444444444,0.0237499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,367,3.574613519040724,0.4365,0.80725,3.574613519040724,0.4365,0.30725,13.66250777244568,0.2627489566802978,14.344361782073976,0.4403622475936917,0.2637638888888889,0.5345,0.4403622475936917,0.2637638888888889,0.0344999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,368,3.5097298821724623,0.4244583333333334,0.80725,3.5097298821724623,0.4244583333333334,0.30725,28.65165328979492,0.2557907104492187,29.30028200149536,0.3716577499384811,0.2569861111111111,0.538,0.3716577499384811,0.2569861111111111,0.038,TabPFN DAG-aware
csuite_large_backdoor,100,369,3.600972357190835,0.4442222222222222,0.8255,3.600972357190835,0.4442222222222222,0.3255,31.755717277526852,0.2675316333770752,32.44965314865112,0.3534552658273214,0.2621111111111112,0.5447500000000001,0.3534552658273214,0.2621111111111112,0.04475,TabPFN DAG-aware
csuite_large_backdoor,100,370,3.614720786533874,0.4431249999999999,0.8225,3.614720786533874,0.4431249999999999,0.3225,33.1256365776062,0.3658120632171631,43.44469881057739,0.7277118503574501,0.2744166666666666,0.5527500000000001,0.7277118503574501,0.2744166666666666,0.05275,TabPFN DAG-aware
csuite_large_backdoor,100,371,3.546329205748155,0.4473055555555556,0.8385,3.546329205748155,0.4473055555555556,0.3385,16.869383335113525,0.2646448612213135,17.564376831054688,0.6095175011506095,0.2749305555555556,0.54825,0.6095175011506095,0.2749305555555556,0.04825,TabPFN DAG-aware
csuite_large_backdoor,100,372,3.649940209935024,0.4340972222222222,0.8287500000000001,3.649940209935024,0.4340972222222222,0.3287500000000001,34.75272607803345,0.2612018585205078,35.42081880569458,0.8365187444811206,0.2686666666666666,0.54925,0.8365187444811206,0.2686666666666666,0.04925,TabPFN DAG-aware
csuite_large_backdoor,100,373,3.556547716490229,0.4440416666666667,0.8225,3.556547716490229,0.4440416666666667,0.3225,19.74159359931945,0.2753539085388183,20.430442094802856,0.4261164701182258,0.26575,0.52625,0.4261164701182258,0.26575,0.0262499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,375,3.601635672113485,0.4414305555555555,0.86,3.601635672113485,0.4414305555555555,0.36,31.27736735343933,0.3356308937072754,41.9571897983551,0.8791457381909228,0.266375,0.54575,0.8791457381909228,0.266375,0.0457499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,376,3.5665007951976437,0.4289583333333333,0.81925,3.5665007951976437,0.4289583333333333,0.31925,13.677160739898682,0.2860176563262939,14.437087535858154,0.7241653461284666,0.2710833333333334,0.5567500000000001,0.7241653461284666,0.2710833333333334,0.05675,TabPFN DAG-aware
csuite_large_backdoor,100,377,3.61016848275564,0.4274444444444445,0.83575,3.61016848275564,0.4274444444444445,0.33575,29.014472246170044,0.2686867713928222,29.705747842788696,0.6132957441815831,0.2585833333333333,0.5335000000000001,0.6132957441815831,0.2585833333333333,0.0335,TabPFN DAG-aware
csuite_large_backdoor,100,378,3.520904726808866,0.4464583333333334,0.839,3.520904726808866,0.4464583333333334,0.3389999999999999,34.65868163108826,0.2608609199523926,35.31582760810852,0.4588917122043746,0.2648888888888889,0.5469999999999999,0.4588917122043746,0.2648888888888889,0.0469999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,379,3.564270572184167,0.4373611111111112,0.8215,3.564270572184167,0.4373611111111112,0.3215,25.648680448532104,0.257720947265625,26.302696466445923,0.931302856565864,0.2730000000000001,0.54025,0.931302856565864,0.2730000000000001,0.04025,TabPFN DAG-aware
csuite_large_backdoor,100,380,3.5790105438279727,0.438,0.82525,3.5790105438279727,0.438,0.32525,29.866930723190308,0.3506274223327636,39.10022950172424,0.437755834089929,0.2694999999999999,0.5585,0.437755834089929,0.2694999999999999,0.0584999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,381,3.6089855656757135,0.4206527777777778,0.84675,3.6089855656757135,0.4206527777777778,0.34675,16.779750108718872,0.2766726016998291,17.49077081680298,0.3177391817862553,0.2586666666666666,0.5415,0.3177391817862553,0.2586666666666666,0.0414999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,382,3.541439903553057,0.42975,0.8375,3.541439903553057,0.42975,0.3375,25.780904293060303,0.2648687362670898,26.45470142364502,0.4194693147143563,0.2545,0.54375,0.4194693147143563,0.2545,0.0437499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,383,3.50252818444019,0.4302916666666667,0.832,3.50252818444019,0.4302916666666667,0.3319999999999999,16.757503032684326,0.2758216857910156,17.439574480056763,0.6262884886833275,0.249875,0.52925,0.6262884886833275,0.249875,0.0292499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,384,3.5484796838714363,0.4419861111111111,0.85225,3.5484796838714363,0.4419861111111111,0.3522499999999999,31.839667320251465,0.2701404094696045,32.501402378082275,0.6746585760415297,0.2695138888888889,0.54125,0.6746585760415297,0.2695138888888889,0.04125,TabPFN DAG-aware
csuite_large_backdoor,100,385,3.494614913469956,0.4470972222222225,0.819,3.494614913469956,0.4470972222222225,0.3189999999999999,35.087212324142456,0.3387126922607422,44.182302713394165,0.6681709929084751,0.2628194444444445,0.54425,0.6681709929084751,0.2628194444444445,0.04425,TabPFN DAG-aware
csuite_large_backdoor,100,386,3.545807666558207,0.4239305555555556,0.8155,3.545807666558207,0.4239305555555556,0.3155,22.599653482437137,0.2596590518951416,23.264889001846317,0.3636306859839999,0.2566805555555556,0.5365,0.3636306859839999,0.2566805555555556,0.0364999999999999,TabPFN DAG-aware
csuite_large_backdoor,100,387,3.5074339842204205,0.4251250000000001,0.8355,3.5074339842204205,0.4251250000000001,0.3355,16.73939824104309,0.2716126441955566,17.443623781204224,0.5134543857703194,0.2602222222222223,0.526,0.5134543857703194,0.2602222222222223,0.026,TabPFN DAG-aware
csuite_large_backdoor,100,388,3.5215924879268297,0.4444861111111112,0.8342499999999999,3.5215924879268297,0.4444861111111112,0.3342499999999999,16.88317632675171,0.2708625793457031,17.61349630355835,0.3863468273252503,0.2614861111111111,0.5257499999999999,0.3863468273252503,0.2614861111111111,0.0257499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,390,3.540314480688568,0.4269722222222223,0.81975,3.540314480688568,0.4269722222222223,0.31975,43.02278113365173,2.2316195964813232,177.78669786453247,0.3718497713395393,0.2568472222222223,0.526,0.3718497713395393,0.2568472222222223,0.026,TabPFN DAG-aware
csuite_large_backdoor,100,391,3.552471974654962,0.427388888888889,0.81125,3.552471974654962,0.427388888888889,0.31125,13.743717432022097,0.2675454616546631,14.4303617477417,0.8493593622431662,0.2631527777777777,0.55575,0.8493593622431662,0.2631527777777777,0.0557499999999999,TabPFN DAG-aware
csuite_large_backdoor,100,392,3.557994940192692,0.4366944444444444,0.85425,3.557994940192692,0.4366944444444444,0.3542499999999999,19.77267837524414,0.2694668769836426,20.471837759017944,0.5046090366435336,0.2603888888888888,0.53,0.5046090366435336,0.2603888888888888,0.03,TabPFN DAG-aware
csuite_large_backdoor,100,393,3.5232794371775573,0.4329305555555555,0.80525,3.5232794371775573,0.4329305555555555,0.30525,13.79369854927063,0.2670941352844238,14.493551015853882,0.4776966717053762,0.2687777777777778,0.535,0.4776966717053762,0.2687777777777778,0.035,TabPFN DAG-aware
