algorithm,column_order,train_size,seed,corr_X0_X3,corr_X0_X2,synthetic_npz,graph_structure
vanilla,original,20,13,-0.23552590608596802,-0.23507697880268097,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s13.npz,no_graph
vanilla,original,20,14,-0.14631901681423187,-0.17974792420864105,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s14.npz,no_graph
vanilla,original,20,15,0.12441922724246979,0.12177105993032455,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s15.npz,no_graph
vanilla,original,20,16,-0.07037220150232315,-0.06753973662853241,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s16.npz,no_graph
vanilla,original,20,17,-0.3369801342487335,-0.3463139533996582,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s17.npz,no_graph
vanilla,original,20,18,-0.03910285234451294,-0.009197359904646873,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s18.npz,no_graph
vanilla,original,20,19,0.16281278431415558,0.1589631885290146,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s19.npz,no_graph
vanilla,original,20,20,-0.09301663935184479,-0.15847234427928925,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s20.npz,no_graph
vanilla,original,20,21,-0.29153892397880554,-0.22830867767333984,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s21.npz,no_graph
vanilla,original,20,22,-0.00045512052020058036,-0.006539263296872377,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s22.npz,no_graph
vanilla,original,20,23,0.025695422664284706,0.0283635463565588,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s23.npz,no_graph
vanilla,original,20,24,-0.0909995287656784,-0.27658918499946594,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s24.npz,no_graph
vanilla,original,20,25,0.06230047717690468,0.07157211750745773,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s25.npz,no_graph
vanilla,original,20,26,-0.19062606990337372,-0.15805016458034515,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s26.npz,no_graph
vanilla,original,20,27,-0.2720250189304352,-0.2724756896495819,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s27.npz,no_graph
vanilla,original,20,28,-0.26114827394485474,-0.26125746965408325,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s28.npz,no_graph
vanilla,original,20,29,-0.4762415587902069,-0.48754364252090454,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s29.npz,no_graph
vanilla,original,20,31,0.03910444304347038,0.044408440589904785,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s31.npz,no_graph
vanilla,original,20,32,-0.4927636682987213,-0.49723193049430847,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s32.npz,no_graph
vanilla,original,20,33,0.09016073495149612,0.08153524994850159,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s33.npz,no_graph
vanilla,original,20,34,-0.06416156888008118,0.004667321220040321,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s34.npz,no_graph
vanilla,original,20,35,0.1513497680425644,0.1071297898888588,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s35.npz,no_graph
vanilla,original,20,36,-0.1014387309551239,-0.1038169339299202,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s36.npz,no_graph
vanilla,original,20,37,0.09663849323987961,0.09697161614894867,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s37.npz,no_graph
vanilla,original,20,38,-0.4320329427719116,-0.44035136699676514,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s38.npz,no_graph
vanilla,original,20,39,-0.37924349308013916,-0.38465023040771484,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s39.npz,no_graph
vanilla,original,20,40,-0.06424478441476822,-0.06684862077236176,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s40.npz,no_graph
vanilla,original,20,41,-0.21904784440994263,-0.21930457651615143,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s41.npz,no_graph
vanilla,original,20,42,-0.06779038906097412,-0.0708269253373146,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s42.npz,no_graph
vanilla,original,20,43,-0.19990311563014984,-0.1875039041042328,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s43.npz,no_graph
vanilla,original,20,44,-0.2917100489139557,-0.29922112822532654,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s44.npz,no_graph
vanilla,original,20,45,-0.29143384099006653,-0.29605257511138916,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s45.npz,no_graph
vanilla,original,20,46,-0.34867554903030396,-0.34415385127067566,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s46.npz,no_graph
vanilla,original,20,47,0.0009374140063300729,0.004969487898051739,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s47.npz,no_graph
vanilla,original,20,48,-0.2755297124385834,-0.27310702204704285,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s48.npz,no_graph
vanilla,original,20,49,-0.525831401348114,-0.5284203886985779,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s49.npz,no_graph
vanilla,original,20,50,-0.11511627584695816,-0.10046730935573578,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s50.npz,no_graph
vanilla,original,20,51,-0.15231354534626007,-0.15451963245868683,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s51.npz,no_graph
vanilla,original,20,52,-0.03226706013083458,0.04413812607526779,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s52.npz,no_graph
vanilla,original,20,53,-0.22852623462677002,-0.22135895490646362,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s53.npz,no_graph
vanilla,original,20,54,-0.2112743854522705,-0.22104674577713013,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s54.npz,no_graph
vanilla,original,20,55,-0.06656329333782196,-0.06715593487024307,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s55.npz,no_graph
vanilla,original,20,56,-0.1432429999113083,-0.13233448565006256,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s56.npz,no_graph
vanilla,original,20,57,0.4131377935409546,0.39662015438079834,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s57.npz,no_graph
vanilla,original,20,58,-0.4162048101425171,-0.42593929171562195,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s58.npz,no_graph
vanilla,original,20,59,-0.06706888228654861,-0.0762232169508934,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s59.npz,no_graph
vanilla,original,20,61,-0.6891677975654602,-0.6996481418609619,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s61.npz,no_graph
vanilla,original,20,62,0.049617644399404526,0.03217487409710884,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s62.npz,no_graph
vanilla,original,20,63,-0.1624535173177719,-0.16872738301753998,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s63.npz,no_graph
vanilla,original,20,64,-0.09276563674211502,-0.11474405229091644,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s64.npz,no_graph
vanilla,original,20,65,-0.04170150309801102,-0.10688003152608871,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s65.npz,no_graph
vanilla,original,20,66,-0.30439022183418274,-0.31067830324172974,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s66.npz,no_graph
vanilla,original,20,67,0.0244047362357378,0.026312608271837234,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s67.npz,no_graph
vanilla,original,20,68,-0.4536093473434448,-0.4517277181148529,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s68.npz,no_graph
vanilla,original,20,69,-0.055087365210056305,-0.062078844755887985,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s69.npz,no_graph
vanilla,original,20,70,-0.16513215005397797,-0.1616789698600769,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s70.npz,no_graph
vanilla,original,20,71,0.23959970474243164,0.2251090407371521,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s71.npz,no_graph
vanilla,original,20,72,-0.29974573850631714,-0.30157914757728577,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s72.npz,no_graph
vanilla,original,20,73,-0.05091046914458275,-0.050449565052986145,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s73.npz,no_graph
vanilla,original,20,74,-0.34527266025543213,-0.36313122510910034,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s74.npz,no_graph
vanilla,original,20,75,-0.11040063947439194,-0.12628871202468872,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s75.npz,no_graph
vanilla,original,20,76,-0.1264621764421463,-0.12135553359985352,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s76.npz,no_graph
vanilla,original,20,77,0.18856722116470337,0.18045975267887115,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s77.npz,no_graph
vanilla,original,20,78,0.07516099512577057,0.07406935095787048,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s78.npz,no_graph
vanilla,original,20,79,-0.2820763885974884,-0.2792761027812958,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s79.npz,no_graph
vanilla,original,20,80,-0.04281805828213692,-0.049108706414699554,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s80.npz,no_graph
vanilla,original,20,81,-0.10924537479877472,-0.10668106377124786,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s81.npz,no_graph
vanilla,original,20,82,-0.15354841947555542,-0.1395549178123474,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s82.npz,no_graph
vanilla,original,20,83,-0.23369304835796356,-0.22073125839233398,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s83.npz,no_graph
vanilla,original,20,84,-0.2160189300775528,-0.2225419580936432,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s84.npz,no_graph
vanilla,original,20,85,-0.07621227204799652,-0.08253119140863419,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s85.npz,no_graph
vanilla,original,20,86,-0.4768429398536682,-0.49317851662635803,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s86.npz,no_graph
vanilla,original,20,87,0.17051459848880768,0.15968851745128632,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s87.npz,no_graph
vanilla,original,20,88,-0.15198400616645813,-0.27629518508911133,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s88.npz,no_graph
vanilla,original,20,89,-0.4368465840816498,-0.4400261342525482,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s89.npz,no_graph
vanilla,original,20,90,-0.10942720621824265,-0.1215684562921524,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s90.npz,no_graph
vanilla,original,20,91,-0.49743935465812683,-0.5026982426643372,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s91.npz,no_graph
vanilla,original,20,92,-0.20351888239383698,-0.17922016978263855,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s92.npz,no_graph
vanilla,original,20,93,-0.5221689939498901,-0.5255425572395325,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s93.npz,no_graph
vanilla,original,20,94,-0.03480702266097069,-0.040156103670597076,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s94.npz,no_graph
vanilla,original,20,96,-0.4204159379005432,-0.28642430901527405,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s96.npz,no_graph
vanilla,original,20,97,-0.404549777507782,-0.31133347749710083,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s97.npz,no_graph
vanilla,original,20,98,-0.33112794160842896,-0.28519749641418457,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s98.npz,no_graph
vanilla,original,20,99,-0.2270822674036026,-0.2297648787498474,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s99.npz,no_graph
vanilla,original,20,100,-0.1344659924507141,-0.1376315802335739,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s100.npz,no_graph
vanilla,original,20,101,0.1824771910905838,0.1954203099012375,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s101.npz,no_graph
vanilla,original,20,102,-0.023610198870301247,-0.03133545443415642,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_original_ts20_s102.npz,no_graph
vanilla,topological,20,0,-0.05242673680186272,-0.05310901999473572,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s0.npz,no_graph
vanilla,topological,20,1,0.12025421112775803,0.11604473739862442,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s1.npz,no_graph
vanilla,topological,20,2,-0.053878676146268845,-0.04682048410177231,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s2.npz,no_graph
vanilla,topological,20,3,0.06908904016017914,0.06932052969932556,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s3.npz,no_graph
vanilla,topological,20,4,-0.010327216237783432,0.010690901428461075,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s4.npz,no_graph
vanilla,topological,20,5,0.007113165222108364,0.009150021709501743,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s5.npz,no_graph
vanilla,topological,20,6,-0.021282577887177467,-0.020674902945756912,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s6.npz,no_graph
vanilla,topological,20,7,0.1258355975151062,0.1284678429365158,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s7.npz,no_graph
vanilla,topological,20,8,-0.10981403291225433,-0.10681591182947159,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s8.npz,no_graph
vanilla,topological,20,9,0.07512467354536057,0.07480654865503311,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s9.npz,no_graph
vanilla,topological,20,10,0.0551161952316761,0.054597143083810806,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s10.npz,no_graph
vanilla,topological,20,11,-0.21914567053318024,-0.2197255939245224,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s11.npz,no_graph
vanilla,topological,20,12,0.03416189178824425,0.04064425081014633,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s12.npz,no_graph
vanilla,topological,20,13,-0.005844497121870518,-0.0056193252094089985,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s13.npz,no_graph
vanilla,topological,20,14,0.00590904988348484,0.006355711724609137,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s14.npz,no_graph
vanilla,topological,20,15,0.06704636663198471,0.06764400750398636,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s15.npz,no_graph
vanilla,topological,20,16,0.02272653765976429,0.030283179134130478,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s16.npz,no_graph
vanilla,topological,20,17,-0.06721155345439911,-0.07490973174571991,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s17.npz,no_graph
vanilla,topological,20,18,0.07302778959274292,0.06956230849027634,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s18.npz,no_graph
vanilla,topological,20,19,0.06245425343513489,0.06371485441923141,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s19.npz,no_graph
vanilla,topological,20,20,-0.01115204207599163,-0.010841481387615204,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s20.npz,no_graph
vanilla,topological,20,21,-0.03510960191488266,-0.019505204632878304,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s21.npz,no_graph
vanilla,topological,20,22,0.03071281500160694,0.03378931060433388,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s22.npz,no_graph
vanilla,topological,20,23,0.011316604912281036,0.0015991355758160353,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s23.npz,no_graph
vanilla,topological,20,24,-0.031232517212629318,-0.03556279465556145,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s24.npz,no_graph
vanilla,topological,20,25,0.03979868069291115,0.04823988303542137,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s25.npz,no_graph
vanilla,topological,20,26,-0.004742349963635206,0.001938042463734746,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s26.npz,no_graph
vanilla,topological,20,27,-0.07696650922298431,-0.07636871933937073,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s27.npz,no_graph
vanilla,topological,20,28,-0.01524839736521244,-0.01676364429295063,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s28.npz,no_graph
vanilla,topological,20,29,-0.18220557272434235,-0.18167099356651306,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm/synthetic/synthetic_vanilla_topological_ts20_s29.npz,no_graph
