bundle,dataset,train_size,condition_a,condition_b,raw_effect_hl,distance_effect_hl,hl_delta_distance_minus_raw,raw_p_holm,distance_p_holm,raw_significant,distance_significant,significance_changed
main_cleaned,csuite_mixed_confounding,20,vanilla_original,cpdag_minimal_original,0.02375,0.02375,0.0,9.4798869736634e-15,9.612314155211476e-15,True,True,False
main_cleaned,csuite_mixed_confounding,20,vanilla_original,dag_topological,0.0383125,0.0383125,0.0,2.6369331669471108e-17,2.6378230728337316e-17,True,True,False
main_cleaned,csuite_mixed_confounding,20,vanilla_original,vanilla_reverse_topological,0.00275,0.00275,0.0,0.1970117340376941,0.1956211120432686,False,False,False
main_cleaned,csuite_mixed_confounding,20,vanilla_original,vanilla_topological,0.0031249999999999,0.0031249999999999,0.0,0.0932707452361606,0.0920786321439547,False,False,False
main_cleaned,csuite_mixed_confounding,20,vanilla_topological,dag_topological,0.034625,0.034625,0.0,2.6369331669471108e-17,2.6378230728337316e-17,True,True,False
main_cleaned,csuite_mixed_confounding,50,vanilla_original,cpdag_discovered_original,-0.0024999999999999,-0.0024999999999999,0.0,0.0187645034508955,0.0189412885339991,True,True,False
main_cleaned,csuite_mixed_confounding,50,vanilla_original,cpdag_minimal_original,0.024875,0.024875,0.0,5.0173495042525806e-17,5.019006480311609e-17,True,True,False
main_cleaned,csuite_mixed_confounding,50,vanilla_original,dag_topological,0.036375,0.036375,0.0,2.6369331669471108e-17,2.6373780843166165e-17,True,True,False
main_cleaned,csuite_mixed_confounding,50,vanilla_original,vanilla_reverse_topological,-0.00725,-0.00725,0.0,8.221044532601737e-06,7.889866957212617e-06,True,True,False
main_cleaned,csuite_mixed_confounding,50,vanilla_original,vanilla_topological,0.017375,0.017375,0.0,1.3763451687947087e-14,1.3395427117254668e-14,True,True,False
main_cleaned,csuite_mixed_confounding,50,vanilla_topological,dag_topological,0.019375,0.019375,0.0,4.0377143114610016e-16,4.039383562270211e-16,True,True,False
main_cleaned,csuite_mixed_confounding,100,vanilla_original,cpdag_discovered_original,-0.0152499999999999,-0.0152499999999999,0.0,1.9239015116207426e-07,1.906293107418831e-07,True,True,False
main_cleaned,csuite_mixed_confounding,100,vanilla_original,cpdag_minimal_original,0.0222499999999999,0.02225,1.0061396160665481e-16,2.333982439328415e-17,2.3370128638635396e-17,True,True,False
main_cleaned,csuite_mixed_confounding,100,vanilla_original,dag_topological,0.0277499999999999,0.0277499999999999,0.0,2.333982439328415e-17,2.3370128638635396e-17,True,True,False
main_cleaned,csuite_mixed_confounding,100,vanilla_original,vanilla_reverse_topological,-0.0052499999999999,-0.0052499999999999,0.0,0.000495575969309,0.0004769438552736,True,True,False
main_cleaned,csuite_mixed_confounding,100,vanilla_original,vanilla_topological,0.0186249999999998,0.0186249999999999,9.71445146547012e-17,3.77977595803974e-17,3.838381271096106e-17,True,True,False
main_cleaned,csuite_mixed_confounding,100,vanilla_topological,dag_topological,0.0086249999999999,0.0086249999999999,0.0,1.9239015116207426e-07,1.906293107418831e-07,True,True,False
main_cleaned,csuite_mixed_confounding,200,vanilla_original,cpdag_discovered_original,-0.034375,-0.034375,0.0,4.32218817607764e-14,4.3815325658594044e-14,True,True,False
main_cleaned,csuite_mixed_confounding,200,vanilla_original,cpdag_minimal_original,0.0175,0.0175,0.0,3.722408843852434e-16,3.6709737811180016e-16,True,True,False
main_cleaned,csuite_mixed_confounding,200,vanilla_original,dag_topological,0.019625,0.019625,0.0,2.6802566751233535e-16,2.719924791794508e-16,True,True,False
main_cleaned,csuite_mixed_confounding,200,vanilla_original,vanilla_reverse_topological,-0.00025,-0.00025,0.0,0.8419260013190366,0.8405848663496095,False,False,False
main_cleaned,csuite_mixed_confounding,200,vanilla_original,vanilla_topological,0.0135,0.0135,0.0,6.042755965999589e-13,5.968453478759536e-13,True,True,False
main_cleaned,csuite_mixed_confounding,200,vanilla_topological,dag_topological,0.005625,0.005625,0.0,3.7018383964871975e-06,3.734665830251836e-06,True,True,False
main_cleaned,csuite_mixed_confounding,500,vanilla_original,cpdag_discovered_original,-0.0681249999999999,-0.0681249999999999,0.0,2.4822258436196906e-17,2.4826453157091458e-17,True,True,False
main_cleaned,csuite_mixed_confounding,500,vanilla_original,cpdag_minimal_original,0.01225,0.0121249999999999,-0.00012500000000010072,1.9736573695459541e-13,2.0277506974491683e-13,True,True,False
main_cleaned,csuite_mixed_confounding,500,vanilla_original,dag_topological,0.012,0.0114999999999999,-0.0005000000000001011,7.082661013164663e-13,8.488588778458627e-13,True,True,False
main_cleaned,csuite_mixed_confounding,500,vanilla_original,vanilla_reverse_topological,0.001625,0.001625,0.0,0.1259889551019444,0.2033981917188385,False,False,False
main_cleaned,csuite_mixed_confounding,500,vanilla_original,vanilla_topological,0.00925,0.0092499999999999,-9.8879238130678e-17,3.6625979624425227e-10,4.1498181057026746e-10,True,True,False
main_cleaned,csuite_mixed_confounding,500,vanilla_topological,dag_topological,0.0024999999999999,0.001875,-0.0006249999999998999,0.0992069450720635,0.2033981917188385,False,False,False
main_cleaned,csuite_mixed_simpson,20,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,0.9447534701480916,0.9468758536173132,False,False,False
main_cleaned,csuite_mixed_simpson,20,vanilla_original,cpdag_minimal_original,0.0127499999999999,0.0127499999999999,0.0,3.829542005103234e-07,3.830457143171529e-07,True,True,False
main_cleaned,csuite_mixed_simpson,20,vanilla_original,dag_topological,0.0202499999999999,0.0202499999999999,0.0,2.5364293016816464e-12,2.6357520695687304e-12,True,True,False
main_cleaned,csuite_mixed_simpson,20,vanilla_original,vanilla_reverse_topological,0.0012499999999999,0.0012499999999999,0.0,0.9447534701480916,0.9468758536173132,False,False,False
main_cleaned,csuite_mixed_simpson,20,vanilla_original,vanilla_topological,0.0181874999999999,0.0181875,9.71445146547012e-17,6.588176467173613e-11,6.748604187913464e-11,True,True,False
main_cleaned,csuite_mixed_simpson,20,vanilla_topological,dag_topological,0.0024999999999999,0.0024999999999999,0.0,0.1849634765532563,0.1835426836536831,False,False,False
main_cleaned,csuite_mixed_simpson,50,vanilla_original,cpdag_discovered_original,-0.0002499999999999,-0.0002499999999999,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_mixed_simpson,50,vanilla_original,cpdag_minimal_original,0.00875,0.0087500000000001,9.8879238130678e-17,4.582254758647552e-07,4.5834351895959867e-07,True,True,False
main_cleaned,csuite_mixed_simpson,50,vanilla_original,dag_topological,0.0101249999999999,0.0101249999999999,0.0,2.854287461049417e-07,2.827741142996791e-07,True,True,False
main_cleaned,csuite_mixed_simpson,50,vanilla_original,vanilla_reverse_topological,0.0005,0.0004999999999999,-9.996344030316351e-17,1.0,1.0,False,False,False
main_cleaned,csuite_mixed_simpson,50,vanilla_original,vanilla_topological,0.00925,0.00925,0.0,2.854287461049417e-07,2.827741142996791e-07,True,True,False
main_cleaned,csuite_mixed_simpson,50,vanilla_topological,dag_topological,0.0007499999999999,0.0007499999999999,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_mixed_simpson,100,vanilla_original,cpdag_discovered_original,-0.00175,-0.0017499999999999,9.996344030316351e-17,0.0246887217133611,0.0229949137175297,True,True,False
main_cleaned,csuite_mixed_simpson,100,vanilla_original,cpdag_minimal_original,0.00825,0.00825,0.0,1.61291661876835e-07,1.5521885145952082e-07,True,True,False
main_cleaned,csuite_mixed_simpson,100,vanilla_original,dag_topological,0.0105,0.0105,0.0,2.420714780865545e-09,2.368812262285532e-09,True,True,False
main_cleaned,csuite_mixed_simpson,100,vanilla_original,vanilla_reverse_topological,0.001,0.0009999999999999,-9.996344030316351e-17,0.9574995694947246,0.951121274320352,False,False,False
main_cleaned,csuite_mixed_simpson,100,vanilla_original,vanilla_topological,0.01,0.0099999999999999,-1.0061396160665481e-16,1.4873192939708091e-08,1.4423285909805691e-08,True,True,False
main_cleaned,csuite_mixed_simpson,100,vanilla_topological,dag_topological,0.0007499999999999,0.00075,9.996344030316351e-17,0.9574995694947246,0.951121274320352,False,False,False
main_cleaned,csuite_mixed_simpson,200,vanilla_original,cpdag_discovered_original,-0.0013749999999999,-0.0013749999999999,0.0,1.1367209780552784e-06,1.253357616576599e-06,True,True,False
main_cleaned,csuite_mixed_simpson,200,vanilla_original,cpdag_minimal_original,0.0066249999999999,0.0066249999999999,0.0,2.287391979149565e-05,2.326072854255982e-05,True,True,False
main_cleaned,csuite_mixed_simpson,200,vanilla_original,dag_topological,0.004375,0.004375,0.0,0.0076143483201395,0.0075273603666061,True,True,False
main_cleaned,csuite_mixed_simpson,200,vanilla_original,vanilla_reverse_topological,0.0005,0.0005,0.0,0.7258015171251612,0.723225239225837,False,False,False
main_cleaned,csuite_mixed_simpson,200,vanilla_original,vanilla_topological,0.0021249999999999,0.0021249999999999,0.0,0.2685672611209259,0.2694688656374185,False,False,False
main_cleaned,csuite_mixed_simpson,200,vanilla_topological,dag_topological,0.0025,0.0025,0.0,0.0949003987141715,0.0916854194020844,False,False,False
main_cleaned,csuite_mixed_simpson,500,vanilla_original,cpdag_discovered_original,-0.0147499999999999,-0.01475,-9.8879238130678e-17,3.1082585047735065e-10,2.803539280067311e-10,True,True,False
main_cleaned,csuite_mixed_simpson,500,vanilla_original,cpdag_minimal_original,0.003,0.003,0.0,0.0581337215946539,0.0584076394045448,False,False,False
main_cleaned,csuite_mixed_simpson,500,vanilla_original,dag_topological,0.005,0.0049999999999999,-9.974659986866641e-17,0.0008383473683873,0.0008385339064806,True,True,False
main_cleaned,csuite_mixed_simpson,500,vanilla_original,vanilla_reverse_topological,0.0011249999999999,0.0011249999999999,0.0,0.4405281634323814,0.4444641497722621,False,False,False
main_cleaned,csuite_mixed_simpson,500,vanilla_original,vanilla_topological,0.0015,0.0015,0.0,0.4405281634323814,0.4444641497722621,False,False,False
main_cleaned,csuite_mixed_simpson,500,vanilla_topological,dag_topological,0.0036249999999999,0.0036249999999999,0.0,0.0059855231977044,0.0061301335032091,True,True,False
main_cleaned,csuite_nonlin_simpson,20,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_nonlin_simpson,20,vanilla_original,cpdag_minimal_original,0.0042499999999999,0.0042499999999999,0.0,0.0149137623644372,0.0153291721017277,True,True,False
main_cleaned,csuite_nonlin_simpson,20,vanilla_original,dag_topological,0.00825,0.00825,0.0,2.178132062990855e-05,2.1969471246537777e-05,True,True,False
main_cleaned,csuite_nonlin_simpson,20,vanilla_original,vanilla_reverse_topological,-0.0017499999999999,-0.0017499999999999,0.0,0.6013863804167934,0.6078433152709979,False,False,False
main_cleaned,csuite_nonlin_simpson,20,vanilla_original,vanilla_topological,0.00575,0.0057500000000001,9.974659986866641e-17,0.00243091807653,0.0024003283635229,True,True,False
main_cleaned,csuite_nonlin_simpson,20,vanilla_topological,dag_topological,0.003,0.003,0.0,0.0331617575238982,0.0339901949937822,True,True,False
main_cleaned,csuite_nonlin_simpson,50,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_nonlin_simpson,50,vanilla_original,cpdag_minimal_original,0.0095,0.0095,0.0,3.0506476588132484e-08,3.051498643280716e-08,True,True,False
main_cleaned,csuite_nonlin_simpson,50,vanilla_original,dag_topological,0.0126874999999999,0.0126874999999999,0.0,1.0468079917790408e-11,1.0868077949370923e-11,True,True,False
main_cleaned,csuite_nonlin_simpson,50,vanilla_original,vanilla_reverse_topological,-0.0029999999999999,-0.0029999999999998,9.974659986866641e-17,0.0762607646572903,0.0766069019890138,False,False,False
main_cleaned,csuite_nonlin_simpson,50,vanilla_original,vanilla_topological,0.012625,0.012625,0.0,1.2242394891756906e-12,1.2246867844619838e-12,True,True,False
main_cleaned,csuite_nonlin_simpson,50,vanilla_topological,dag_topological,-0.0001249999999999,-0.000125,-9.999054535747565e-17,1.0,1.0,False,False,False
main_cleaned,csuite_nonlin_simpson,100,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,0.2897395806132503,0.2859811241037758,False,False,False
main_cleaned,csuite_nonlin_simpson,100,vanilla_original,cpdag_minimal_original,0.010625,0.010625,0.0,7.337106137162693e-11,7.342606502060813e-11,True,True,False
main_cleaned,csuite_nonlin_simpson,100,vanilla_original,dag_topological,0.0144999999999999,0.0144999999999999,0.0,3.042905619464017e-13,2.9268894324096705e-13,True,True,False
main_cleaned,csuite_nonlin_simpson,100,vanilla_original,vanilla_reverse_topological,-0.0033749999999999,-0.0033749999999999,0.0,0.0306309393662993,0.0331653192719047,True,True,False
main_cleaned,csuite_nonlin_simpson,100,vanilla_original,vanilla_topological,0.0133749999999999,0.0133749999999999,0.0,9.259040920305115e-12,9.49260325703287e-12,True,True,False
main_cleaned,csuite_nonlin_simpson,100,vanilla_topological,dag_topological,0.001375,0.001375,0.0,0.2897395806132503,0.2859811241037758,False,False,False
main_cleaned,csuite_nonlin_simpson,200,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_nonlin_simpson,200,vanilla_original,cpdag_minimal_original,0.009875,0.009875,0.0,2.8821310508692448e-11,2.8491573264804648e-11,True,True,False
main_cleaned,csuite_nonlin_simpson,200,vanilla_original,dag_topological,0.01125,0.01125,0.0,3.705394968415421e-12,3.6154014301860417e-12,True,True,False
main_cleaned,csuite_nonlin_simpson,200,vanilla_original,vanilla_reverse_topological,-0.0035,-0.0034999999999999,1.0018028073766061e-16,0.0148189738288116,0.014664218206021,True,True,False
main_cleaned,csuite_nonlin_simpson,200,vanilla_original,vanilla_topological,0.0105,0.0105,0.0,2.8821310508692448e-11,2.8491573264804648e-11,True,True,False
main_cleaned,csuite_nonlin_simpson,200,vanilla_topological,dag_topological,0.0006249999999999,0.0006249999999999,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_nonlin_simpson,500,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_nonlin_simpson,500,vanilla_original,cpdag_minimal_original,0.006375,0.006,-0.00037499999999999947,4.422219670795369e-06,5.370157172983945e-06,True,True,False
main_cleaned,csuite_nonlin_simpson,500,vanilla_original,dag_topological,0.0059374999999999,0.0055,-0.00043749999999990064,0.0001970020983371,0.0002717962570344,True,True,False
main_cleaned,csuite_nonlin_simpson,500,vanilla_original,vanilla_reverse_topological,-0.0033749999999999,-0.0032499999999999,0.0001250000000000001,0.022524917279643,0.0293012615101832,True,True,False
main_cleaned,csuite_nonlin_simpson,500,vanilla_original,vanilla_topological,0.00675,0.006625,-0.0001250000000000001,6.678262461481099e-06,5.370157172983945e-06,True,True,False
main_cleaned,csuite_nonlin_simpson,500,vanilla_topological,dag_topological,-0.0011249999999999,-0.0011249999999998,9.996344030316351e-17,0.5744882605849686,0.5776221502891172,False,False,False
main_cleaned,csuite_symprod_simpson,20,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_symprod_simpson,20,vanilla_original,cpdag_minimal_original,0.0036249999999999,0.0036249999999999,0.0,0.0557810337565366,0.0563032290171781,False,False,False
main_cleaned,csuite_symprod_simpson,20,vanilla_original,dag_topological,0.014125,0.0141250000000001,9.8879238130678e-17,9.66195014715454e-09,9.66432722486374e-09,True,True,False
main_cleaned,csuite_symprod_simpson,20,vanilla_original,vanilla_reverse_topological,-0.01,-0.01,0.0,3.6757329071401537e-06,3.6760727052796206e-06,True,True,False
main_cleaned,csuite_symprod_simpson,20,vanilla_original,vanilla_topological,0.013875,0.013875,0.0,6.587056046478181e-09,6.517190751874547e-09,True,True,False
main_cleaned,csuite_symprod_simpson,20,vanilla_topological,dag_topological,-0.0002499999999999,-0.0002499999999999,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_symprod_simpson,50,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,0.8431758310615142,0.8408963928120993,False,False,False
main_cleaned,csuite_symprod_simpson,50,vanilla_original,cpdag_minimal_original,0.0015,0.0015000000000001,9.996344030316351e-17,0.8431758310615142,0.8408963928120993,False,False,False
main_cleaned,csuite_symprod_simpson,50,vanilla_original,dag_topological,0.00725,0.00725,0.0,0.0002205344836459,0.0002173624367076,True,True,False
main_cleaned,csuite_symprod_simpson,50,vanilla_original,vanilla_reverse_topological,-0.0145,-0.0144999999999999,1.0061396160665481e-16,3.997016460006827e-12,3.998414989200645e-12,True,True,False
main_cleaned,csuite_symprod_simpson,50,vanilla_original,vanilla_topological,0.0061249999999999,0.0061249999999999,0.0,0.0013156692728758,0.0013158032659116,True,True,False
main_cleaned,csuite_symprod_simpson,50,vanilla_topological,dag_topological,0.001,0.001,0.0,0.8431758310615142,0.8408963928120993,False,False,False
main_cleaned,csuite_symprod_simpson,100,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,0.6346210157258283,0.6346210157258283,False,False,False
main_cleaned,csuite_symprod_simpson,100,vanilla_original,cpdag_minimal_original,0.0024999999999999,0.0024999999999999,0.0,0.1378420028078384,0.136106693412418,False,False,False
main_cleaned,csuite_symprod_simpson,100,vanilla_original,dag_topological,0.003875,0.003875,0.0,0.0261919934888624,0.0259193058113081,True,True,False
main_cleaned,csuite_symprod_simpson,100,vanilla_original,vanilla_reverse_topological,-0.01275,-0.01275,0.0,1.3611966986503765e-10,1.443709114351043e-10,True,True,False
main_cleaned,csuite_symprod_simpson,100,vanilla_original,vanilla_topological,0.002875,0.002875,0.0,0.1378420028078384,0.136106693412418,False,False,False
main_cleaned,csuite_symprod_simpson,100,vanilla_topological,dag_topological,0.0010000000000001,0.001,-9.996344030316351e-17,0.6346210157258283,0.6346210157258283,False,False,False
main_cleaned,csuite_symprod_simpson,200,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_symprod_simpson,200,vanilla_original,cpdag_minimal_original,0.000875,0.0008749999999999,-1.0007186052041206e-16,1.0,1.0,False,False,False
main_cleaned,csuite_symprod_simpson,200,vanilla_original,dag_topological,0.003375,0.0033749999999999,-9.974659986866641e-17,0.0420017304560284,0.0426495262999759,True,True,False
main_cleaned,csuite_symprod_simpson,200,vanilla_original,vanilla_reverse_topological,-0.0067499999999999,-0.0067499999999999,0.0,4.036391973605182e-07,4.0773250179460836e-07,True,True,False
main_cleaned,csuite_symprod_simpson,200,vanilla_original,vanilla_topological,0.001875,0.0018749999999999,-9.996344030316351e-17,0.4067963834376771,0.4806171962407811,False,False,False
main_cleaned,csuite_symprod_simpson,200,vanilla_topological,dag_topological,0.001125,0.0014999999999999,0.00037499999999990015,1.0,1.0,False,False,False
main_cleaned,csuite_symprod_simpson,500,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_symprod_simpson,500,vanilla_original,cpdag_minimal_original,-0.0007499999999999,-0.0011249999999999,-0.0003749999999999999,1.0,1.0,False,False,False
main_cleaned,csuite_symprod_simpson,500,vanilla_original,dag_topological,0.0014999999999999,0.0009999999999999,-0.0005,1.0,1.0,False,False,False
main_cleaned,csuite_symprod_simpson,500,vanilla_original,vanilla_reverse_topological,-0.005375,-0.004625,0.0007499999999999998,6.1100095424208e-05,0.0001302555781824,True,True,False
main_cleaned,csuite_symprod_simpson,500,vanilla_original,vanilla_topological,0.0003749999999999,0.0003749999999999,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_symprod_simpson,500,vanilla_topological,dag_topological,0.001,0.000625,-0.000375,1.0,1.0,False,False,False
main_cleaned,csuite_weak_arrows,20,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_weak_arrows,20,vanilla_original,cpdag_minimal_original,-0.000375,-0.000375,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_weak_arrows,20,vanilla_original,dag_topological,0.017625,0.017625,0.0,1.6554403929004694e-14,1.656060921500104e-14,True,True,False
main_cleaned,csuite_weak_arrows,20,vanilla_original,vanilla_reverse_topological,-0.0003749999999999,-0.0003749999999999,0.0,1.0,1.0,False,False,False
main_cleaned,csuite_weak_arrows,20,vanilla_original,vanilla_topological,0.003,0.003,0.0,0.2016152234804448,0.2107249572812966,False,False,False
main_cleaned,csuite_weak_arrows,20,vanilla_topological,dag_topological,0.0147499999999999,0.0147499999999999,0.0,6.790121904425138e-14,6.438220378239025e-14,True,True,False
main_cleaned,csuite_weak_arrows,50,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,0.0688969710135077,0.0688969710135077,False,False,False
main_cleaned,csuite_weak_arrows,50,vanilla_original,cpdag_minimal_original,0.0042499999999999,0.0042499999999999,0.0,0.0015451448106814,0.0014967500992749,True,True,False
main_cleaned,csuite_weak_arrows,50,vanilla_original,dag_topological,0.0143749999999999,0.0143749999999999,0.0,1.61198935137085e-13,1.6126210837022753e-13,True,True,False
main_cleaned,csuite_weak_arrows,50,vanilla_original,vanilla_reverse_topological,0.002625,0.002625,0.0,0.1024189317404297,0.1038769066426482,False,False,False
main_cleaned,csuite_weak_arrows,50,vanilla_original,vanilla_topological,0.008,0.008,0.0,2.288304984183616e-07,2.1593723233957257e-07,True,True,False
main_cleaned,csuite_weak_arrows,50,vanilla_topological,dag_topological,0.00625,0.00625,0.0,1.6347203993934044e-06,1.6209553479008203e-06,True,True,False
main_cleaned,csuite_weak_arrows,100,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,0.2719257427821556,0.2707504784552434,False,False,False
main_cleaned,csuite_weak_arrows,100,vanilla_original,cpdag_minimal_original,0.0037499999999999,0.0037499999999999,0.0,0.010412657376843,0.0102993341693043,True,True,False
main_cleaned,csuite_weak_arrows,100,vanilla_original,dag_topological,0.0114999999999999,0.0114999999999999,0.0,1.624968381107014e-09,1.718348948742715e-09,True,True,False
main_cleaned,csuite_weak_arrows,100,vanilla_original,vanilla_reverse_topological,-0.002125,-0.002125,0.0,0.1543449788243692,0.1537777712695454,False,False,False
main_cleaned,csuite_weak_arrows,100,vanilla_original,vanilla_topological,0.0045,0.0044999999999999,-9.974659986866641e-17,0.0025900117419294,0.0026733133949787,True,True,False
main_cleaned,csuite_weak_arrows,100,vanilla_topological,dag_topological,0.0073749999999999,0.0073749999999999,0.0,5.06599971939867e-07,5.020374761372339e-07,True,True,False
main_cleaned,csuite_weak_arrows,200,vanilla_original,cpdag_discovered_original,0.0,0.0,0.0,0.0016306829631245,0.0016996155392458,True,True,False
main_cleaned,csuite_weak_arrows,200,vanilla_original,cpdag_minimal_original,0.004125,0.004125,0.0,0.0016014546185038,0.0016996155392458,True,True,False
main_cleaned,csuite_weak_arrows,200,vanilla_original,dag_topological,0.007125,0.007125,0.0,6.596047912798262e-08,6.211239618092924e-08,True,True,False
