dataset,train_size,effect,ci_lower,ci_upper,p_value,p_holm,metric,is_significant
custom_scm,500,0.0059099279837888,-0.00551247226196,0.0168021513001,0.179937761942884,0.2498250121536193,correlation_matrix_difference,False
csuite_large_backdoor,20,0.0003854166666666,-0.0010277777777777,0.0018055555555556,0.4808988372096445,0.7397123567455929,k_marginal_tvd,False
csuite_large_backdoor,50,0.0003576388888889,-0.0004930555555555,0.0012777777777779,0.3400148818082709,0.6800297636165418,k_marginal_tvd,False
csuite_large_backdoor,100,0.0004375,-0.0003194444444445,0.0011458333333334,0.2308169447814205,0.2308169447814205,k_marginal_tvd,False
csuite_large_backdoor,200,0.0006562499999999,-0.0001111111111111,0.0014583333333332,0.0335957063278941,0.1343828253115767,k_marginal_tvd,False
csuite_large_backdoor,500,6.249999999992373e-05,-0.0005277777777777,0.0006597222222222,0.8459676630377027,0.8459676630377027,k_marginal_tvd,False
csuite_mixed_confounding,20,0.0028712121212121,0.0013181818181816,0.004431818181818,5.803222450995381e-06,2.9016112254976905e-05,k_marginal_tvd,True
csuite_mixed_confounding,50,0.002092803030303,0.0008598484848485,0.0032499999999999,6.275274558501037e-05,0.000188258236755,k_marginal_tvd,True
csuite_mixed_confounding,100,0.0004772727272727,-0.0004507575757577,0.0014886363636363,0.2757356210934105,0.2757356210934105,k_marginal_tvd,False
csuite_mixed_confounding,200,0.0017897727272727,0.0007916666666666,0.0028181818181818,0.0001066281592248,0.0002132563184496,k_marginal_tvd,True
csuite_mixed_confounding,500,-0.0004829545454545,-0.0011742424242423,0.0002689393939394,0.1333984146030606,0.2667968292061213,k_marginal_tvd,False
csuite_mixed_simpson,20,0.0006666666666667,-0.0002083333333333,0.0017083333333333,0.0550343284758734,0.1651029854276204,k_marginal_tvd,False
csuite_mixed_simpson,50,0.0010833333333333,0.0002083333333333,0.0019583333333333,0.0011156305054208,0.0066937830325248,k_marginal_tvd,True
csuite_mixed_simpson,100,0.000125,-0.0006666666666666,0.0009166666666666,0.7103749785990938,0.7103749785990938,k_marginal_tvd,False
csuite_mixed_simpson,200,-4.16666666666482e-05,-0.0008333333333332,0.0007499999999999,0.9069340788232992,0.9069340788232992,k_marginal_tvd,False
csuite_mixed_simpson,500,-0.000125,-0.0009583333333333,0.0006666666666667,0.7478378109866013,0.9725226838859125,k_marginal_tvd,False
csuite_nonlin_simpson,20,0.0005833333333333,-0.0003749999999999,0.0016249999999999,0.1637561106210894,0.3275122212421788,k_marginal_tvd,False
csuite_nonlin_simpson,50,0.0006666666666666,-0.0002083333333332,0.0015416666666665,0.0702493651306749,0.1404987302613498,k_marginal_tvd,False
csuite_nonlin_simpson,100,0.0,-0.0007916666666666,0.0008333333333333,0.9862831056433976,0.9862831056433976,k_marginal_tvd,False
csuite_nonlin_simpson,200,0.0002916666666666,-0.0004583333333333,0.0010416666666666,0.3532112274048211,0.3777017114395606,k_marginal_tvd,False
csuite_nonlin_simpson,500,0.0006666666666666,-0.0002083333333332,0.0014583333333333,0.0827952743908244,0.1655905487816489,k_marginal_tvd,False
csuite_symprod_simpson,20,-0.0035416666666667,-0.0055416666666666,-0.00175,8.82535901659377e-06,2.647607704978131e-05,k_marginal_tvd,True
csuite_symprod_simpson,50,-0.0021249999999999,-0.0039166666666667,-0.0005,0.0019485141676837,0.0058455425030513,k_marginal_tvd,True
csuite_symprod_simpson,100,-0.0009166666666666,-0.0023333333333332,0.0006249999999999,0.1383548282913692,0.4150644848741077,k_marginal_tvd,False
csuite_symprod_simpson,200,-0.0004583333333333,-0.0017083333333334,0.0007916666666666,0.339140137060488,1.0,k_marginal_tvd,False
csuite_symprod_simpson,500,8.333333333335191e-05,-0.0010416666666666,0.0013749999999999,0.8446194516983724,0.8446194516983724,k_marginal_tvd,False
csuite_weak_arrows,20,0.0016805555555555,0.0003055555555555,0.0030972222222222,0.0016354048570861,0.0081770242854305,k_marginal_tvd,True
csuite_weak_arrows,50,0.0008576388888889,6.944444444406672e-06,0.0017638888888889,0.0091536985710845,0.0457684928554226,k_marginal_tvd,True
csuite_weak_arrows,100,0.0008854166666666,5.555555555555869e-05,0.0018263888888889,0.0065677478117592,0.0328387390587961,k_marginal_tvd,True
csuite_weak_arrows,200,0.0007569444444444,0.000125,0.0013819444444444,0.0018819863475116,0.0094099317375581,k_marginal_tvd,True
csuite_weak_arrows,500,0.00075,-0.0001458333333333,0.0015763888888888,0.0285084463454897,0.1425422317274489,k_marginal_tvd,False
custom_scm,20,0.0035416666666666,0.0002916666666666,0.0068749999999999,0.008573339210177,0.025720017630531,k_marginal_tvd,True
custom_scm,50,0.0020416666666666,4.166666666663432e-05,0.0042916666666667,0.0162433424810453,0.048730027443136,k_marginal_tvd,True
custom_scm,100,0.0017083333333332,-0.0008333333333333,0.0041666666666665,0.1234650360719386,0.2498250121536193,k_marginal_tvd,False
custom_scm,200,0.0002916666666666,-0.0016666666666666,0.002375,0.7595939280124668,1.0,k_marginal_tvd,False
custom_scm,500,0.0015833333333333,-0.0008333333333332,0.0039166666666667,0.1053482027933624,0.3160446083800873,k_marginal_tvd,False
