source,dataset,sample_size,baseline,condition,n_pairs,median_baseline,median_condition,effect_hl,effect_ci_lower,effect_ci_upper,statistic,p_value,p_value_holm,holm_significant
cleaned_archive,csuite_mixed_simpson,20,vanilla_original,cpdag_minimal_original,100,1.0,1.0,0.0,0.0,0.0,1677.5,0.8510871723009178,1.0,False
cleaned_archive,csuite_mixed_simpson,20,vanilla_original,dag_topological,100,1.0,1.0,0.0,0.0,0.0,1579.5,0.7297161600220896,1.0,False
cleaned_archive,csuite_mixed_simpson,50,vanilla_original,cpdag_discovered_original,100,1.0,1.0,0.0,0.0,0.0,1297.5,0.7154739040935614,1.0,False
cleaned_archive,csuite_mixed_simpson,50,vanilla_original,cpdag_minimal_original,100,1.0,1.0,0.0,0.0,0.0,1483.0,0.7960508856336372,1.0,False
cleaned_archive,csuite_mixed_simpson,50,vanilla_original,dag_topological,100,1.0,1.0,0.0,0.0,0.0,1563.0,0.4690316863240618,1.0,False
cleaned_archive,csuite_mixed_simpson,100,vanilla_original,cpdag_discovered_original,100,1.0,1.0,0.0,0.0,0.0,1650.5,0.5528846035373327,1.0,False
cleaned_archive,csuite_mixed_simpson,100,vanilla_original,cpdag_minimal_original,100,1.0,1.0,0.0,0.0,0.0,1797.5,0.964274605212471,1.0,False
cleaned_archive,csuite_mixed_simpson,100,vanilla_original,dag_topological,100,1.0,1.0,0.0,0.0,5.551115123125783e-17,1895.5,0.8116039047253947,1.0,False
cleaned_archive,csuite_mixed_simpson,200,vanilla_original,cpdag_discovered_original,100,1.0,1.0,0.0,0.0,0.05357142857142855,1461.5,0.13841019171246316,0.4152305751373895,False
cleaned_archive,csuite_mixed_simpson,200,vanilla_original,cpdag_minimal_original,100,1.0,1.0,0.0,0.0,0.0,1488.0,0.42186736263435,0.8437347252687,False
cleaned_archive,csuite_mixed_simpson,200,vanilla_original,dag_topological,100,1.0,1.0,0.0,-0.008928571428571397,0.0,2017.5,0.9640967011765947,0.9640967011765947,False
cleaned_archive,csuite_mixed_simpson,500,vanilla_original,cpdag_discovered_original,99,1.0,1.0,0.0,0.0,0.06666666666666665,1735.5,0.5162700201831092,0.5162700201831092,False
cleaned_archive,csuite_mixed_simpson,500,vanilla_original,cpdag_minimal_original,99,1.0,0.8,-0.025000000000000022,-0.10000000000000003,-2.7755575615628914e-17,1545.0,0.05993926372718496,0.1798177911815549,False
cleaned_archive,csuite_mixed_simpson,500,vanilla_original,dag_topological,99,1.0,0.8333333333333334,0.0,-0.1,-2.7755575615628914e-17,1541.5,0.07960604543166068,0.1798177911815549,False
cleaned_archive,csuite_nonlin_simpson,20,vanilla_original,cpdag_discovered_original,100,1.0,0.9545454545454546,0.0,-0.0026315789473684292,0.023684210526315808,2114.0,0.5002240541240277,1.0,False
cleaned_archive,csuite_nonlin_simpson,20,vanilla_original,cpdag_minimal_original,100,1.0,0.9534632034632036,0.0,-0.02380952380952378,0.00396825396825401,2090.0,0.6729800729785907,1.0,False
cleaned_archive,csuite_nonlin_simpson,20,vanilla_original,dag_topological,100,1.0,0.9772727272727273,0.0,-0.002777777777777768,0.022619047619047594,2046.5,0.8074977207336329,1.0,False
cleaned_archive,csuite_nonlin_simpson,50,vanilla_original,cpdag_discovered_original,100,1.0,1.0,0.0,0.0,0.0,1535.5,0.9590886831180911,1.0,False
cleaned_archive,csuite_nonlin_simpson,50,vanilla_original,cpdag_minimal_original,100,1.0,1.0,0.0,0.0,0.0,1576.0,0.9890626441798069,1.0,False
cleaned_archive,csuite_nonlin_simpson,50,vanilla_original,dag_topological,100,1.0,1.0,0.0,0.0,0.0,1194.0,0.4290557837928015,1.0,False
cleaned_archive,csuite_nonlin_simpson,100,vanilla_original,cpdag_discovered_original,100,0.8888888888888888,0.9,0.00454545454545463,-0.025000000000000022,0.04999999999999999,2132.5,0.40082659542263577,0.40082659542263577,False
cleaned_archive,csuite_nonlin_simpson,100,vanilla_original,cpdag_minimal_original,100,0.8888888888888888,1.0,0.05555555555555558,0.004545454545454519,0.09090909090909094,1182.0,0.0005762042039080032,0.0017286126117240096,True
cleaned_archive,csuite_nonlin_simpson,100,vanilla_original,dag_topological,100,0.8888888888888888,1.0,0.04545454545454547,5.551115123125783e-17,0.08333333333333331,1154.5,0.0008000167569653553,0.0017286126117240096,True
cleaned_archive,csuite_nonlin_simpson,200,vanilla_original,cpdag_discovered_original,100,1.0,0.8888888888888888,0.0,-0.04999999999999999,0.0,2000.5,0.46108305931477944,0.63550633008438,False
cleaned_archive,csuite_nonlin_simpson,200,vanilla_original,cpdag_minimal_original,100,1.0,1.0,0.0,0.0,0.061111111111111116,1495.5,0.07644776891700293,0.22934330675100878,False
cleaned_archive,csuite_nonlin_simpson,200,vanilla_original,dag_topological,100,1.0,1.0,0.0,0.0,0.055555555555555525,1975.5,0.31775316504219,0.63550633008438,False
cleaned_archive,csuite_nonlin_simpson,500,vanilla_original,cpdag_discovered_original,100,1.0,1.0,0.0,0.0,0.0,1193.0,0.5083402223458986,0.5083402223458986,False
cleaned_archive,csuite_nonlin_simpson,500,vanilla_original,cpdag_minimal_original,100,1.0,1.0,0.0,0.008928571428571397,0.0714285714285714,946.0,0.005476812336254214,0.016430437008762643,True
cleaned_archive,csuite_nonlin_simpson,500,vanilla_original,dag_topological,100,1.0,1.0,0.0,0.0,0.0,1239.0,0.18222491608211544,0.3644498321642309,False
cleaned_archive,csuite_symprod_simpson,20,vanilla_original,cpdag_discovered_original,100,1.0,1.0,0.0,0.0,0.0,1369.0,0.47873863273011463,1.0,False
cleaned_archive,csuite_symprod_simpson,20,vanilla_original,cpdag_minimal_original,100,1.0,1.0,0.0,0.0,0.0,1668.0,0.8229572670113229,1.0,False
cleaned_archive,csuite_symprod_simpson,20,vanilla_original,dag_topological,100,1.0,1.0,0.0,0.0,0.0,1702.0,0.9244716086117069,1.0,False
cleaned_archive,csuite_symprod_simpson,50,vanilla_original,cpdag_discovered_original,100,1.0,0.9375,0.0,-0.030219780219780223,0.0,1980.0,0.6310599441351141,1.0,False
cleaned_archive,csuite_symprod_simpson,50,vanilla_original,cpdag_minimal_original,100,1.0,0.9375,0.0,-0.031045751633986984,0.0,1961.5,0.45393448969110195,1.0,False
cleaned_archive,csuite_symprod_simpson,50,vanilla_original,dag_topological,100,1.0,0.9375,0.0,-0.0063025210084033945,0.0,1878.0,0.64010413513653,1.0,False
cleaned_archive,csuite_symprod_simpson,100,vanilla_original,cpdag_discovered_original,100,0.9090909090909092,0.9166666666666666,0.0,-0.011538461538461442,0.03846153846153838,2176.0,0.6115074283410222,0.8474753137078084,False
cleaned_archive,csuite_symprod_simpson,100,vanilla_original,cpdag_minimal_original,100,0.9090909090909092,0.9166666666666666,0.0,0.0,0.04120879120879123,1928.5,0.4237376568539042,0.8474753137078084,False
cleaned_archive,csuite_symprod_simpson,100,vanilla_original,dag_topological,100,0.9090909090909092,0.9230769230769232,0.006993006993007034,0.0,0.041666666666666685,1944.0,0.20537106130698402,0.616113183920952,False
cleaned_archive,csuite_symprod_simpson,200,vanilla_original,cpdag_discovered_original,100,1.0,1.0,0.0,-0.05113636363636359,0.0,1594.5,0.21110219665174412,0.3335225980359837,False
cleaned_archive,csuite_symprod_simpson,200,vanilla_original,cpdag_minimal_original,100,1.0,1.0,0.0,-0.050000000000000044,0.0,1646.0,0.16676129901799186,0.3335225980359837,False
cleaned_archive,csuite_symprod_simpson,200,vanilla_original,dag_topological,100,1.0,0.9,-0.03968253968253965,-0.05555555555555558,-5.551115123125783e-17,1304.0,0.008946016478964303,0.02683804943689291,True
cleaned_archive,csuite_symprod_simpson,500,vanilla_original,cpdag_discovered_original,100,1.0,0.8888888888888888,0.0,-0.05555555555555558,0.0,1757.0,0.28980042848987864,0.5796008569797573,False
cleaned_archive,csuite_symprod_simpson,500,vanilla_original,cpdag_minimal_original,100,1.0,0.9444444444444444,0.0,-0.008928571428571397,0.0,1984.0,0.9323570613370077,0.9323570613370077,False
cleaned_archive,csuite_symprod_simpson,500,vanilla_original,dag_topological,100,1.0,0.875,0.0,-0.059523809523809534,0.0,1547.5,0.132591138470026,0.39777341541007794,False
cleaned_archive,csuite_weak_arrows,20,vanilla_original,cpdag_discovered_original,100,1.0,1.0,0.0,-1.2562814070415929e-05,0.0,1378.5,0.18601408939710784,0.5580422681913235,False
cleaned_archive,csuite_weak_arrows,20,vanilla_original,cpdag_minimal_original,100,1.0,1.0,0.0,0.0,0.0,1431.5,0.5619853000150854,0.5619853000150854,False
cleaned_archive,csuite_weak_arrows,20,vanilla_original,dag_topological,100,1.0,1.0,0.0,-0.0024998731028881838,0.0,1638.0,0.27471573893245627,0.5580422681913235,False
cleaned_archive,csuite_weak_arrows,50,vanilla_original,cpdag_discovered_original,100,0.9644858503782573,0.9611099107997161,-0.0001136917383845748,-0.005622413847563124,0.005316305316305225,2443.0,0.8150963459549073,1.0,False
cleaned_archive,csuite_weak_arrows,50,vanilla_original,cpdag_minimal_original,100,0.9644858503782573,0.9619464058853073,-4.815409309794072e-05,-0.005851154833190708,0.005522295623451801,2432.0,0.8525628786794521,1.0,False
cleaned_archive,csuite_weak_arrows,50,vanilla_original,dag_topological,100,0.9644858503782573,0.9551817211725566,-0.00569671467875052,-0.011267340405498816,-0.00016236929271951084,1880.5,0.031179606958955067,0.0935388208768652,False
cleaned_archive,csuite_weak_arrows,100,vanilla_original,cpdag_discovered_original,100,0.948032226768465,0.952054794520548,0.003675337041291332,-0.003280965609732789,0.010950063478628813,2218.5,0.2966878812427364,0.3169921279002301,False
cleaned_archive,csuite_weak_arrows,100,vanilla_original,cpdag_minimal_original,100,0.948032226768465,0.9505294176405954,0.006734693877550935,0.0,0.013605442176870763,1920.5,0.05430861737495886,0.1629258521248766,False
cleaned_archive,csuite_weak_arrows,100,vanilla_original,dag_topological,100,0.948032226768465,0.9395864305987296,-0.004353879079011802,-0.011002576212966908,0.0023991382687034712,2097.0,0.15849606395011506,0.3169921279002301,False
cleaned_archive,csuite_weak_arrows,200,vanilla_original,cpdag_discovered_original,100,0.9508196721311476,0.9510195921631348,0.003222495062940145,-0.0040000000000000036,0.008196721311475419,2300.5,0.4871520537723374,1.0,False
cleaned_archive,csuite_weak_arrows,200,vanilla_original,cpdag_minimal_original,100,0.9508196721311476,0.9444444444444444,-0.0008651628498352049,-0.008333333333333304,0.00426997245179056,2319.0,0.5805883206864758,1.0,False
cleaned_archive,csuite_weak_arrows,200,vanilla_original,dag_topological,100,0.9508196721311476,0.9474203737825744,0.0010217391304348233,-0.004561534164959913,0.008333333333333415,2338.0,0.5438835009334444,1.0,False
cleaned_archive,csuite_weak_arrows,500,vanilla_original,cpdag_discovered_original,100,0.96,0.9408852649970878,-0.019438387299609478,-0.02899159663865547,-0.009708737864077721,1411.5,0.00014288250323872255,0.00042864750971616765,True
cleaned_archive,csuite_weak_arrows,500,vanilla_original,cpdag_minimal_original,100,0.96,0.94,-0.010308215757405703,-0.016129032258064613,-0.00490196078431393,1531.5,0.001100344656280774,0.002200689312561548,True
cleaned_archive,csuite_weak_arrows,500,vanilla_original,dag_topological,100,0.96,0.9574419920769666,-0.004309953724707355,-0.010101010101010055,0.004650465046504626,2214.5,0.3218391057168818,0.3218391057168818,False
cleaned_archive,custom_scm,20,vanilla_original,cpdag_discovered_original,100,0.8888888888888888,0.8888888888888888,0.0,0.0,0.04545454545454547,1606.0,0.3001006494432944,0.9003019483298832,False
cleaned_archive,custom_scm,20,vanilla_original,cpdag_minimal_original,100,0.8888888888888888,0.8888888888888888,0.0,-0.04444444444444445,0.01666666666666672,2081.0,0.903691198794911,0.903691198794911,False
cleaned_archive,custom_scm,20,vanilla_original,dag_topological,100,0.8888888888888888,0.8888888888888888,0.0,-0.049242424242424254,0.0,1726.5,0.3498232405596762,0.9003019483298832,False
cleaned_archive,custom_scm,50,vanilla_original,cpdag_discovered_original,100,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,1648.5,0.5467238028329208,0.5467238028329208,False
cleaned_archive,custom_scm,50,vanilla_original,cpdag_minimal_original,100,0.8888888888888888,0.8888888888888888,0.0,0.0,0.055555555555555525,1445.0,0.1708750649132167,0.3417501298264334,False
cleaned_archive,custom_scm,50,vanilla_original,dag_topological,100,0.8888888888888888,0.8888888888888888,0.0,0.055555555555555525,0.11111111111111105,497.5,7.04025082747358e-05,0.0002112075248242074,True
cleaned_archive,custom_scm,100,vanilla_original,cpdag_discovered_original,100,0.8888888888888888,0.8888888888888888,0.0,-0.055555555555555525,0.0,1590.0,0.2336965537525001,0.4673931075050002,False
cleaned_archive,custom_scm,100,vanilla_original,cpdag_minimal_original,100,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,1788.0,0.5845142206156868,0.5845142206156868,False
cleaned_archive,custom_scm,100,vanilla_original,dag_topological,100,0.8888888888888888,0.8888888888888888,0.0,0.055555555555555525,0.05555555555555558,1234.5,0.03861683266760348,0.11585049800281044,False
cleaned_archive,custom_scm,200,vanilla_original,cpdag_discovered_original,100,0.8888888888888888,0.8888888888888888,0.0,-0.05555555555555558,0.0,1415.5,0.11700164052403063,0.23400328104806126,False
cleaned_archive,custom_scm,200,vanilla_original,cpdag_minimal_original,100,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,1572.0,0.42834960551093637,0.42834960551093637,False
cleaned_archive,custom_scm,200,vanilla_original,dag_topological,100,0.8888888888888888,0.8888888888888888,0.0,0.013888888888888895,0.11111111111111105,996.5,0.0072021265293569095,0.02160637958807073,True
cleaned_archive,custom_scm,500,vanilla_original,cpdag_discovered_original,100,0.8888888888888888,0.75,0.0,-0.05555555555555558,0.0,1607.5,0.2622622038028428,0.5245244076056856,False
cleaned_archive,custom_scm,500,vanilla_original,cpdag_minimal_original,100,0.8888888888888888,0.8888888888888888,0.0,-5.551115123125783e-17,0.0,2078.5,0.9542926558624754,0.9542926558624754,False
cleaned_archive,custom_scm,500,vanilla_original,dag_topological,100,0.8888888888888888,0.8888888888888888,0.0,0.0,0.11111111111111105,1325.0,0.03802616333143639,0.11407848999430917,False
