action_CHO_g,glucose_kinetics_1,ins_action_prod_2,ka1,sto_liquid,kp3,ins_action_prod_1,subcut_insulin_1,m4,intestine,m1,subcut_glucose,f,kd,Vi,glucose_kinetics_2,sto_solid,ke2,Ib,kmin,m2,d,BW,kabs,subcut_insulin_2,insulin_kinetics,insulin_liver,CR,kmax,CF,action_insulin_U_per_min,kp1,ins_action_utilization,b,ka2,ke1,u2ss,Fsnc
30,782.509321537376,6430.440624900818,0.0039174404748161,924024.6228417997,0.0091617189062823,6461.581205841116,5095.559911617947,0.0728430250939027,134719.09305112797,0.223374950483382,786.8111208023674,0.9001333198382182,0.0162063909726802,0.0612667311369919,277.33231127276605,930520.958764986,338.9992040146569,119.33628650961074,0.0166385400821142,0.1822301242421654,0.0983885171637351,35.34960893174362,0.2258672720254623,4211.632860268396,391.6969322736319,0.0,22.934766958538017,0.0321042883401875,37.78200680716962,0.6037083333333334,4.459326388025124,6175.088647147218,0.7545705304695747,0.0184088708977804,0.000202741438932,1.3290111872979826,1.0008609926178371
30,758.292405336085,8120.270137446827,0.0032,813767.0479141419,0.005341234,7624.859134320829,6249.7094049169455,0.0687441489005,131410.15797010588,0.194202105,769.6600266320046,0.9,0.0156,0.062384755,117.50798366168218,859124.0726053282,339.0,105.2945301,0.019217714,0.171860372251,0.097283767,35.21305847,0.217656178,5616.987546633319,476.13788088948246,0.0,18.0,0.036428394,29.222745246,0.67205,4.82258449688,7853.754856960052,0.678361137,0.0172,0.0005,1.12891185261,1.0
60,865.7504699110692,43951.436718808465,0.0028755197240476,1613726.3308610588,0.001455491330409,43870.147399750276,50945.05953576065,0.1091242176719755,336550.2753092817,0.1708531292771747,824.2841562587687,0.9013945870273692,0.0160232519430614,0.0563895980809615,72.73960747838649,1605078.3631906926,339.0003380961357,63.00698646723035,0.0117154096328888,0.2726747561294574,0.0869694072377317,68.0079597215069,0.1870963266817433,45249.86135650306,2518.6966347275356,0.0,2.0032199627395055,0.037977717169606,5.272320124589042,10.776041666666666,3.279174876897808,44222.760691247146,0.8193275068821635,0.0178731294356044,-0.0004714618987857,1.1044258416454025,0.9993631175735864
60,740.4049277251593,7687.802923972888,0.0025,1967786.5658998513,0.0046593,7818.73079354239,13148.436557553803,0.139390542768,94210.13915548268,0.18511,720.1927533226788,0.9,0.0129,0.054239,254.15272528973202,2022619.1996697604,339.0,138.04,0.014852,0.348476356919,0.1446,66.097,0.58151,13628.178956081885,414.6491943441226,0.0,10.0,0.029515,18.21328135,2.2544250000000003,3.56213180523,7578.727326941283,0.96206,0.0125,0.0005,2.60909529933,1.0
30,281.1497547219867,949.222897519129,0.0046491669565329,953264.7980032194,0.0146943985947868,914.117657059262,753.2782140396462,0.1074384421449016,363035.18566954735,0.2603767831566517,280.27947859162214,0.9004605964145966,0.0159933337264988,0.0489508771698242,71.93058879785032,966734.502598864,338.99988188706084,99.76628667409348,0.0053452022284348,0.2686880074980004,0.1785954439058465,95.0981420668952,0.0806971463762082,496.7095483708955,42.19261858991918,0.0,7.047145469858539,0.030866765831957,10.376512775799094,0.25385,5.723692335628832,774.5207271575641,0.7631930312295008,0.0245845990053808,-0.0005208220048158,1.2006988041319038,0.999156949894431
60,6.230863130845128,9949.501127763604,0.0031125381971287,1078172.167154739,0.0060807892774331,10104.34330998983,10437.586025960938,0.1103738315306307,0.0,0.2870160886002396,6.14501091304653,0.8997097665091066,0.0144812355478536,0.0481835123237413,104.87658866377801,1052643.0963749776,339.00120356063536,88.45854006582817,0.0048198898288708,0.2757137422363808,0.1612177981526954,101.66851054907052,-0.0015667333392647,12235.339634788503,466.0738366411697,0.0,5.787332422632676,0.0548002810135575,8.079943699369606,3.0007333333333337,3.9432499172117232,9659.404209856291,0.6723949886621766,0.0120890669226233,-0.0005025649127338,1.205173342438255,1.0006616144480591
30,330.5807533090152,1600.5290054350405,0.0027893209938824,957714.8999232238,0.0062963218453412,1620.544208625065,1986.3986697628177,0.0940188495908564,53315.83875390455,0.2549734453599573,323.5088107766226,0.8997064075288089,0.0144885683260664,0.0628788246518395,208.69498514338147,971436.812638876,338.999032191941,124.00744198633669,0.0136815124720799,0.2349177404095322,0.1127114785264133,84.25965252109863,0.5806282060762191,2180.108193985185,105.28644228329028,0.0,18.67715421497624,0.0319279558154157,23.948300636461987,0.47468333333333335,4.0996331248647735,1642.1397941814748,0.9411886328310466,0.0130846704485303,0.0006723418664844,1.8100150221620688,0.9991264046617356
30,333.9684221434352,4507.531217776374,0.004146756729627,683129.4450746671,0.0098019970935792,4470.544987126757,4489.720101630597,0.1475124719287802,169587.8079808549,0.1455099948697616,327.50369845112226,0.9013379685043412,0.0162064985645223,0.0356000063690124,58.1714907982835,683276.455444978,338.999536246699,134.02121017474383,0.0054261884823014,0.3688319705781807,0.2112506154016077,82.13002903712186,0.1688245901205471,4427.420380125335,160.91855753034528,0.030638378458689337,9.26041379735336,0.0421837150947531,18.40551609737557,1.2404333333333333,4.788378968005644,4390.967103690502,0.8650805563562167,0.0155123949943908,0.0033359773068973,1.769367073828798,1.0022994513868533
60,502.89580159033454,5090.089148811406,0.0022733553094131,1319208.898808339,0.0155418701120145,5153.598054553608,4528.14479539816,0.0765540571328378,879914.115624645,0.2019355303244268,538.4012512903646,0.8991526495959705,0.0154952603836733,0.0598754453499109,153.46977051936523,1281096.0088667176,339.0002200290349,96.71790601152271,0.0045998547388229,0.1913844733483808,0.1600856992195486,106.67110536651047,0.0650935718431602,6750.945789192374,306.9190654143876,0.01383210288282157,10.875838622870232,0.0435653986293457,10.145174958201984,1.4263166666666667,5.568083167585363,4931.312984582353,0.7296241839335591,0.010303224673193,-0.0005794494547514,1.1318264097412616,0.999897434579938
60,708.3082630039503,12772.300650253488,0.0034702593435354,1417229.6727957253,0.0053651674832953,12806.212382776337,12537.806804302336,0.1271336264928325,315335.53608206206,0.1589199956713856,687.1259216595807,0.9001291842549975,0.0161115895054248,0.0466115085838932,64.38581855677229,1473191.4345266654,339.0003535455441,96.3494001239346,0.008763834615478,0.3177963587208958,0.145197061418815,74.6473564063399,0.1787786346232844,12310.379286508241,583.8631396018014,0.01094650558121149,5.40146619695866,0.0399873189646253,11.40650787595721,3.0243,3.9882918791740214,12790.089933369363,0.840754060843454,0.0167747061424138,0.0007684314422034,1.4164993699018378,0.9998589291823574
30,332.68366257693447,2187.420143124993,0.0028886969465093,923532.0520255987,0.0068720548494712,2114.6275155374046,2007.0354384096825,0.0784862454611016,51955.768558689306,0.2789117130909705,347.5816141961419,0.9016286877496084,0.0150355162319184,0.0658871479046636,177.88086811239802,942474.6620345291,339.00169157052306,119.20247030963624,0.0132886556593269,0.1960783701425527,0.1019390490757243,90.46687828729016,0.5801237303109886,2367.0293718811668,138.4967536249151,0.003512396807591942,21.63597475738875,0.032767144397577,25.916533635854407,0.5433,4.2811662574648315,2040.3343206020998,0.9340708877233456,0.0132730651687947,0.0013723860224096,1.535876915999722,0.9999785713343474
90,1652.560220670396,13810.025194875398,0.0033539693476995,4618536.67245057,0.0121125517873268,14268.673332544227,16554.68457021815,0.1082306104986701,100447.22444312614,0.173117482231561,1707.0148837095758,0.9000991952582357,0.0145605569275208,0.0554923655534614,161.21964836789473,4601931.556619153,338.9999267376033,109.34918302554853,0.0138445716523318,0.2706904514262302,0.236730843975419,47.30236324837604,0.9002710563207403,13974.55563598582,779.6471396934184,0.0,13.540671990616683,0.0195835857954852,29.36880889730451,2.224425,4.985093282323936,13574.860086349494,0.926218346287723,0.0173998898114329,0.0002454018941398,1.6327414044369994,1.0004788757809864
90,900.7952562135943,4937.246473783994,0.0027818816278625,2784591.4516845797,0.0062536945578777,5080.379052608074,6137.855370090813,0.0952446842636822,145328.1267210055,0.2530238451335748,891.8896259402744,0.8992925742479113,0.0144482470067178,0.0626588210368235,200.70061755378626,2732837.1326762424,339.0002082208603,124.36927806856283,0.0137131578650714,0.2379972414916862,0.113665275721962,83.75934391355379,0.5806647311132969,6825.919826786899,321.36171588091065,0.0,18.42961125209549,0.0318506983626302,23.784171575977386,1.38435,4.084886381073122,5076.5625357926265,0.9418222783758982,0.0130594779500324,0.0005616896429263,1.8315255064753315,0.9997005016150592
30,411.52875536418287,2666.9774365968547,0.0025809991081595,1075364.0835645378,0.0051299838862696,2728.888794786124,4237.098217644773,0.1267462675971098,54819.99542203052,0.2045839822069601,410.98929816651946,0.8996170121608489,0.013345853573982,0.0566421715779601,239.57581580714063,1054498.8706342469,339.00010688675155,134.1198611594164,0.0145189825710546,0.3167951753246688,0.1358077574830067,71.16072226344481,0.581732541016988,4471.95461758236,157.32384292311716,0.017018436351872373,12.423660389471353,0.0301906129178715,19.812854700839964,0.8407416666666667,3.711301957979273,2785.7502604245474,0.956088630689678,0.0126645461496258,0.0029191006639361,2.386737650635673,0.9999250299398892
30,530.4276763154721,3863.047193294706,0.0033867114018365,1558811.7426489245,0.0132798184986102,3985.9941160659387,4450.7510773187405,0.1061715911371844,33555.700259936675,0.1809305824421876,532.2968960967308,0.9010689973347956,0.0144534523216939,0.0574063685498629,167.33789762916425,1582890.962441573,338.9992157001321,108.598034807903,0.0116162514954558,0.265452451931302,0.2556498753690822,47.346123271588475,0.8342978302496828,3732.9978578466853,222.01507171873823,0.0,13.842512557484149,0.0183684607531056,31.023325321835596,0.6168166666666668,5.049189139409035,3837.165286100742,0.9142240696593616,0.0173263281477563,-5.478893238666891e-05,1.651237459308971,0.9996654036186328
90,859.3016885419282,9812.159240408811,0.0026845955755401,2424726.624730061,0.0126388729048426,9530.298411964324,9608.930955783986,0.1009647464192407,737306.6740710803,0.1512579533757548,854.848253939394,0.9010162224687416,0.0155774742496737,0.0514564286107505,132.2235627483069,2368744.7463589925,338.9980905946887,104.04313044558704,0.003623170598452,0.2523830682680595,0.2365142499024803,95.09999962003036,0.1250134630643457,11194.682093569729,483.2227656889187,0.0,8.958131802348207,0.0378548959790254,8.834287820356792,2.791258333333334,4.871245715900327,9363.255545034232,0.732183354286077,0.0131163974092502,0.0007270824080895,1.294572176310275,1.0011550966371714
30,284.5477447091748,4329.350595427374,0.0037466065914542,902198.7677786362,0.0147622065941598,4388.678163004848,4108.669658581239,0.1065351892793035,300680.439202739,0.1570382509935937,277.20434234753355,0.8997460687295592,0.0159341811204654,0.0466614154493393,111.11966870930328,900200.7885474784,339.00228569700596,108.56514450901255,0.0051630877940776,0.2663499102345553,0.2227962230626869,99.96368750825654,0.1033213755464115,3360.15817882924,219.45438596975035,0.0,8.874058834778143,0.0334761522175409,9.878569899987106,1.3997833333333336,5.531416204210692,4451.455479520084,0.7192335499644426,0.020265287250751,0.0005329133520233,1.2574962037056847,0.999984803826271
90,943.3799894071757,3744.2151491031163,0.0027794493093067,2749696.1002804013,0.0062434973248198,3781.975282167392,4812.981276490599,0.0956662824569715,149487.11859054785,0.2523853012085172,923.0157223260194,0.8996838276802748,0.0144315118411332,0.0625872026447626,209.05704867391387,2840135.821266654,338.99915773219504,124.54417488842246,0.01372199298761,0.2391111971598279,0.1138970997371567,83.59820064434534,0.580696239284752,5428.95659588045,246.34470870310838,0.0,18.352200335479033,0.0318358943475539,23.72524039917135,1.1709833333333335,4.0803772013648505,3635.353516465607,0.9420976329660288,0.0130574485111338,-0.000647914820626,1.8395094934064629,0.9983624129549724
90,964.0821271038363,16024.812036873862,0.0041150432441561,4648739.613185924,0.017795942951405,16078.096872649066,14611.214105129673,0.1049528053128375,539437.9310131543,0.1497833565418025,978.8071454886393,0.901085958850248,0.016596690239695,0.0498214079636763,96.13044793827554,4583966.777470714,339.00039065097246,111.33866328767904,0.0041635437592747,0.2624387061687696,0.2476779404653475,89.29617366294649,0.1743774970224831,10267.926573213534,816.3300650388086,0.0,8.992849475649884,0.0209200532999072,10.308997076896237,4.331625,6.013699660005445,16329.792283395042,0.7933646851759109,0.0236694724219173,0.0010564113839973,1.300128116920824,1.0008565695133418
60,677.563004897649,11573.14792498093,0.0039375440287257,2296855.425029037,0.0122661168222845,12015.792062668756,11283.57032347351,0.1213030348015994,366951.6815134925,0.1597997015704998,648.045677567014,0.8991143251485837,0.0160125572439124,0.0452261838399036,92.21306454905293,2233056.9291441194,339.0006137165269,108.29279254689908,0.0032992236081417,0.3032798523211278,0.2757517480183115,82.98356851889818,0.1724314060068272,9030.163491244863,544.9840748450114,0.0,6.737797939257301,0.0267820911506447,8.609288753962698,3.0543,4.855869681453264,11263.842602941939,0.7709696020284212,0.0210866666069404,-0.0011400476766074,1.3881162462339462,0.9995578376773622
30,259.09961515918576,504.168830745911,0.0039202779760203,660445.2656035312,0.0134077222961798,493.33768379206003,411.95512721948904,0.1041053228398676,4606929.633052972,0.2055179652942763,258.58733150228045,0.8987405489984411,0.0154462170710465,0.0446325843849796,101.06120125313741,690955.8522947775,339.00120035092397,103.4328954067214,0.0069714029312471,0.2602051405087652,0.1629051524886574,113.60325411191448,0.0066502342932036,323.9532747897803,21.841702679902617,0.0,8.74012939649109,0.0445339905549363,10.294971230873616,0.14711666666666667,5.553284359887871,393.75424203724606,0.6552419776509775,0.0200894317928724,0.0006066943398898,1.146741733988189,0.9999425707290864
90,2432.4736319220137,17719.430032328688,0.004603421709327,1000374.8525564831,0.0186423729636256,18016.46115885102,14971.016066913466,0.0941314539172582,5398664.009675232,0.1676641553445757,2572.2788830237146,0.8997112787089171,0.0154324929402242,0.049515120065731,377.70794610452845,1003289.7799230808,338.9988962609441,101.64723834526208,0.0014508062081719,0.2352575584547679,0.2201409844002889,34.96395436661922,0.0169758942847823,9364.29555231069,865.1421702142991,0.024075473100328162,19.08476677505297,0.0919893968873204,33.397615162000896,1.6785500000000002,10.522119591961584,15954.581236374903,0.9249165443160526,0.0237843345390369,0.000668503321298,1.1478056789465143,0.997481200220818
30,293.8216189629441,5979.993051287246,0.00268122567408,673613.0593096762,0.0096346619326834,6101.824819258976,6149.570209210458,0.1062947167450526,402902.9291392081,0.1822864151213405,300.01480364468955,0.8992212188414046,0.0150912590256105,0.0489405721475825,129.77446739338006,651032.2760405523,339.0012940986622,99.8668940746295,0.0040546020963984,0.2658328759233264,0.2188280208860869,98.46568567800882,0.0783717195571834,7434.701651748554,285.31876443024055,0.012048267418461352,7.907303622151227,0.0455564735204905,8.300126760205284,1.7420000000000002,4.382215370024118,5989.254718860768,0.6953608295480351,0.0118200776210119,0.0021578834638742,1.2782096069974855,1.001345212583456
30,334.1695732417349,6490.421391036066,0.0042602942802359,721893.2096066676,0.0105498775718255,6544.618111223921,6318.159160848905,0.1509601064415199,187403.71098769142,0.1433070765896427,339.36303082353805,0.8986130518852209,0.0162234147587216,0.0337407391646926,55.90284095140586,730575.1547488988,338.99999980053826,140.39172444574956,0.0048636357938582,0.3774089611700354,0.222292497809291,83.4164012333086,0.1670465215065563,6688.867760277102,237.3312434953795,0.004856038212656825,9.918797729883837,0.042583321230623,19.601649316521023,1.7126083333333337,4.925769756802189,6986.072728485679,0.8691081023559495,0.0153006193984831,-0.0001389892193871,1.8299662128126155,0.9999706574499916
60,904.5350187857164,4293.892887011009,0.0038001293012875,1013103.0238570083,0.0056367707361419,4219.901084390996,4235.114892128764,0.0848195724361185,741246.9942554423,0.337528179715883,916.7504652598838,0.8988397024903462,0.0206998932724405,0.079455373736168,205.25763132382568,1041601.3786482748,339.0022970982879,83.69710437836649,0.0086135159647847,0.2117745842168719,0.0924647225193781,62.98479852697136,0.0810692419127535,6298.472184683197,337.7519677149158,0.0,15.992020347171504,0.0581515158997137,42.660483533131554,1.1018916666666667,4.336154599099953,4044.447551373249,0.6378993172334831,0.014002912965865,-0.0001410463040113,1.4095127749182097,1.002565891421198
60,677.536618208305,4329.26071339366,0.0027794493093067,1975342.101134343,0.0062434973248198,4427.697664967802,4873.436517806053,0.0956662824569715,106268.76373681586,0.2523853012085172,689.0549728006242,0.8996838276802748,0.0144315118411332,0.0625872026447626,199.49178560921146,1934047.8545937072,338.99915773219504,124.54417488842246,0.01372199298761,0.2391111971598279,0.1138970997371567,83.59820064434534,0.580696239284752,5411.023241032838,260.1757875279527,0.012570521795615255,18.352200335479033,0.0318358943475539,23.72524039917135,1.171875,4.0803772013648505,3988.5133110013053,0.9420976329660288,0.0130574485111338,-0.000647914820626,1.8395094934064629,0.9983624129549724
60,809.3719089630812,3064.1755434521824,0.0025297966675124,2123432.0135298874,0.004817581740074,3108.243373842412,5242.622843216202,0.1347365376727058,103747.77748106874,0.1922675560576874,811.8666711158852,0.90010251995156,0.0130624379061633,0.0551389233784037,259.1630933314633,2139915.7133151796,339.00214198366257,136.63970939890936,0.0147307370855145,0.3368619343314454,0.1413448925390231,67.97991261739962,0.5810276584510994,5571.507004521205,172.39750615945164,0.02533037741051513,10.896859515536743,0.0297477168028342,18.81372840776709,0.8933333333333333,3.6162199325169673,2961.881685489919,0.9598085448997842,0.0125650161763883,-0.0006588320199274,2.5268658732452822,1.0007143218930543
30,436.917834719112,2155.836512974336,0.0038003467434738,507207.37385664386,0.0056285587903663,2118.5999696052145,2052.449566433868,0.0847442170392697,356809.3154233928,0.3374038376156624,450.4470871216752,0.8997477013252595,0.0206993359081619,0.0794362800389111,203.61381967628458,511002.229500697,339.00099360040656,83.69589205941132,0.0086141520769399,0.211966776804084,0.0924476748442622,63.00442875632086,0.0808217608783201,3062.598180424548,175.03013086068336,0.011720374519497532,15.999635601051503,0.0581646436203515,42.67750468775159,0.5157,4.336333024235383,2277.6724286357276,0.6382977536235601,0.0140008621818297,-0.0001953277387376,1.4091746457647056,1.000075802888787
0,6.582274431587086,1596.0338051964486,0.0030661277493705,1.9955566623656043e-08,0.0054190818291825,1527.29164202093,1709.3364955752004,0.1056503499365551,1.0558420579051821e-07,0.3019824255140284,6.826205148052196,0.9003147698953348,0.0172302344855046,0.0620081466685598,106.48393354656706,0.0,338.99944842752006,80.54023289737039,0.0089390405207968,0.2640930021082096,0.1187430235399685,43.77176323782417,0.0365551392861934,2121.9064054137234,96.84072459836565,0.0,6.0270308106628185,0.0538360898718286,15.965067562495138,0.2574916666666667,5.094935654747231,1428.4260804215025,0.6942028451205956,0.0137233819440439,0.0012872057809408,1.2884952412724988,1.0013005460733182
