dataset,algorithm,column_order,train_size,seed,fit_sample_seconds,total_seconds,correlation_matrix_difference,k_marginal_tvd,nnaa
custom_scm,causaldifftab,unconditional,50,125,3146.9241104125977,3188.6209321022034,0.1984904624607071,0.3176666666666667,0.7065
custom_scm,causaldifftab,unconditional,50,126,3102.108879804611,3102.58779501915,0.4715019114778699,0.35825,0.7382500000000001
custom_scm,causaldifftab,unconditional,50,127,3132.060224056244,3133.363860607147,0.9184662186158856,0.4586666666666667,0.94475
custom_scm,causaldifftab,unconditional,50,128,3203.01497888565,3203.4826481342316,0.4404285963435019,0.28525,0.64625
custom_scm,causaldifftab,unconditional,50,129,3070.754529953003,3072.537853002548,0.1535525810338406,0.3436666666666667,0.753
custom_scm,causaldifftab,unconditional,50,130,2084.9306733608246,2126.719962835312,0.247363565858301,0.3088333333333333,0.7105
custom_scm,causaldifftab,unconditional,50,131,2377.7609643936157,2378.199295759201,0.1845098755166495,0.31275,0.72725
custom_scm,causaldifftab,unconditional,50,132,2578.613817691803,2579.0276641845703,0.6487335667997828,0.3873333333333333,0.74675
custom_scm,causaldifftab,unconditional,50,133,2643.840918779373,2644.6491737365723,0.5831011256563945,0.3404166666666667,0.7005
custom_scm,causaldifftab,unconditional,50,134,2721.7962040901184,2723.8465054035187,0.2150821413428273,0.32575,0.763
custom_scm,causaldifftab,unconditional,50,135,3338.4812908172607,3380.52693772316,0.5559095016521244,0.3459166666666666,0.71275
custom_scm,causaldifftab,unconditional,50,136,2804.836842060089,2805.2027163505554,0.391063949856982,0.3403333333333334,0.7402500000000001
custom_scm,causaldifftab,unconditional,50,137,3210.11723613739,3210.5679342746735,0.5894334446095816,0.4278333333333333,0.91575
custom_scm,causaldifftab,unconditional,50,138,3097.6929240226746,3098.26345705986,0.3917223198601245,0.3415833333333334,0.7444999999999999
custom_scm,causaldifftab,unconditional,50,139,3281.61701464653,3282.299582719803,0.0857207079147876,0.389,0.7477499999999999
custom_scm,causaldifftab,unconditional,50,140,2207.7334332466125,2249.534062862396,0.1954151197582167,0.3460833333333333,0.82775
custom_scm,causaldifftab,unconditional,50,141,2298.4515097141266,2298.975564956665,0.1356728649162694,0.384,0.723
custom_scm,causaldifftab,unconditional,50,142,2615.6428294181824,2616.006764888763,0.1746472691665495,0.3544166666666666,0.73275
custom_scm,causaldifftab,unconditional,50,143,2846.3821637630463,2846.831608057022,0.1524479835432134,0.3687499999999999,0.7617499999999999
custom_scm,causaldifftab,unconditional,50,144,2843.9868910312653,2844.3933050632477,0.0711029030344693,0.36175,0.7324999999999999
custom_scm,causaldifftab,unconditional,50,145,1956.174471139908,1997.9813623428345,0.2772040384474636,0.41525,0.81675
custom_scm,causaldifftab,unconditional,50,146,2198.171910047531,2198.5704085826874,0.7164586635741069,0.32375,0.71775
custom_scm,causaldifftab,unconditional,50,147,2545.4575321674347,2545.822578907013,0.6087536816897707,0.3413333333333333,0.7335
custom_scm,causaldifftab,unconditional,50,148,2586.276310443878,2586.598278284073,0.1850748489346818,0.3211666666666667,0.7084999999999999
custom_scm,causaldifftab,unconditional,50,149,2564.549558162689,2565.041626214981,1.510785798306205,0.4534166666666667,0.9665
custom_scm,causaldifftab,unconditional,50,150,1911.7448523044584,1953.498403787613,0.1334598842496309,0.3455,0.69425
custom_scm,causaldifftab,unconditional,50,151,2806.8109488487244,2807.404075860977,0.2230484308029508,0.34825,0.72775
custom_scm,causaldifftab,unconditional,50,152,2856.469583272934,2856.7873578071594,0.1279887741503889,0.31125,0.7015
custom_scm,causaldifftab,unconditional,50,153,2817.966331243515,2818.3922147750854,0.2323991947282517,0.4316666666666667,0.8767499999999999
custom_scm,causaldifftab,unconditional,50,154,2804.371451854706,2804.9869804382324,0.1036988156017832,0.2955833333333333,0.66825
custom_scm,causaldifftab,unconditional,50,155,2741.009371995926,2782.721302509308,1.087798483197824,0.4760000000000001,0.96075
custom_scm,causaldifftab,unconditional,50,156,2727.236412525177,2727.6696348190308,0.2336987110336439,0.3221666666666666,0.7262500000000001
custom_scm,causaldifftab,unconditional,50,157,2766.522716283798,2767.065033197403,0.1409054342378075,0.3558333333333334,0.7404999999999999
custom_scm,causaldifftab,unconditional,50,158,2953.5615079402924,2955.292866706848,0.5735193605005413,0.3019166666666666,0.676
custom_scm,causaldifftab,unconditional,50,159,2747.471879720688,2748.124454975128,0.2790048445537984,0.35725,0.79575
custom_scm,causaldifftab,unconditional,50,160,1959.633223295212,2001.291336297989,0.3009586993037891,0.3214999999999999,0.72925
custom_scm,causaldifftab,unconditional,50,161,2162.9178318977356,2163.3113734722137,0.3424256925421171,0.34825,0.7645
custom_scm,causaldifftab,unconditional,50,162,2656.995889902115,2657.4842414855957,2.2344735643047455,0.509,0.9755
custom_scm,causaldifftab,unconditional,50,163,2573.208804368973,2573.6844720840454,0.3344011408722314,0.3488333333333334,0.706
custom_scm,causaldifftab,unconditional,50,164,2615.46111369133,2615.782860517502,0.199594179821733,0.3203333333333333,0.74325
custom_scm,causaldifftab,unconditional,50,165,2654.5719463825226,2696.4782280921936,0.6665010194912526,0.3278333333333333,0.72525
custom_scm,causaldifftab,unconditional,50,166,2920.5282547473907,2920.945396900177,0.2053802969589803,0.29725,0.70475
custom_scm,causaldifftab,unconditional,50,167,2959.663263320923,2960.420046567917,0.3234246710498797,0.33275,0.7444999999999999
custom_scm,causaldifftab,unconditional,50,168,3019.6849489212036,3020.010302066803,0.0848666591404038,0.3056666666666667,0.72125
custom_scm,causaldifftab,unconditional,50,169,2977.007112264633,2977.4183650016785,0.6255035658354464,0.4673333333333334,0.94475
custom_scm,causaldifftab,unconditional,50,170,3643.731199026108,3685.508772134781,0.4040016351189399,0.3425833333333333,0.72875
custom_scm,causaldifftab,unconditional,50,171,3448.6716132164,3449.291217327118,1.2463297971318483,0.5124166666666666,0.968
custom_scm,causaldifftab,unconditional,50,172,4981.623354434967,4983.224879980087,0.5496130202438667,0.4165,0.8175
custom_scm,causaldifftab,unconditional,50,173,3680.456082820892,3681.170250892639,0.1402113115500373,0.3045,0.70975
custom_scm,causaldifftab,unconditional,50,174,2871.6458179950714,2874.1236691474915,0.1628805361039474,0.3355833333333333,0.72925
custom_scm,causaldifftab,unconditional,50,175,3066.1992280483246,3088.056455850601,0.5238325992862286,0.4069166666666667,0.7902499999999999
custom_scm,causaldifftab,unconditional,50,176,2529.0237953662872,2529.3610277175903,0.40457184439681,0.3263333333333333,0.70875
custom_scm,causaldifftab,unconditional,50,177,3247.663975954056,3247.98282623291,0.3210075457030636,0.335,0.7657499999999999
custom_scm,causaldifftab,unconditional,50,178,3046.6958684921265,3047.048032283783,0.3582467585965536,0.3718333333333333,0.7845
custom_scm,causaldifftab,unconditional,50,179,3063.3188705444336,3063.792037010193,0.2292328804593595,0.3354166666666667,0.7657499999999999
custom_scm,causaldifftab,unconditional,50,180,2903.3808035850525,2950.297399282455,0.4439192769283048,0.3290833333333333,0.72725
custom_scm,causaldifftab,unconditional,50,181,3042.47793340683,3043.6172726154327,0.1844885305620655,0.32375,0.7345
custom_scm,causaldifftab,unconditional,50,182,2724.274048089981,2724.643074989319,0.4939777083790529,0.3347499999999999,0.7235
custom_scm,causaldifftab,unconditional,50,183,2946.3998806476593,2947.136994123459,0.3871971461795115,0.2870833333333333,0.6835
custom_scm,causaldifftab,unconditional,50,184,3003.5529367923737,3004.019363641739,0.121272577515304,0.36575,0.837
custom_scm,causaldifftab,unconditional,50,185,3270.657195329666,3317.4555838108063,0.2684390038361868,0.3061666666666667,0.727
custom_scm,causaldifftab,unconditional,50,186,3277.4617195129395,3277.968462228775,0.5538616724447344,0.3545833333333333,0.70825
custom_scm,causaldifftab,unconditional,50,187,3219.64825630188,3221.542557954788,0.6041499813493588,0.3414166666666667,0.75225
custom_scm,causaldifftab,unconditional,50,188,3227.7476603984833,3228.9098303318024,0.2457371756999791,0.3463333333333334,0.7535000000000001
custom_scm,causaldifftab,unconditional,50,189,3098.9036984443665,3099.4996316432953,0.2455284589515867,0.3349166666666667,0.717
custom_scm,causaldifftab,unconditional,50,190,3410.083847284317,3456.9293644428253,0.4772571900588558,0.3438333333333334,0.736
custom_scm,causaldifftab,unconditional,50,191,3311.080204963684,3311.4159758090973,0.6113413796785372,0.3122499999999999,0.7072499999999999
custom_scm,causaldifftab,unconditional,50,192,3330.113078355789,3330.617926120758,0.3864661899557746,0.3418333333333334,0.74525
custom_scm,causaldifftab,unconditional,50,193,3545.016360759735,3545.5085892677307,0.3295250019452547,0.352,0.726
custom_scm,causaldifftab,unconditional,50,194,3429.176144838333,3429.689363718033,1.2872591745415345,0.4674166666666667,0.969
custom_scm,causaldifftab,unconditional,50,195,2180.8346292972565,2227.7273473739624,0.0975231086608759,0.3156666666666667,0.7385
custom_scm,causaldifftab,unconditional,50,196,2446.2684185504913,2446.5922214984894,0.3459771545725342,0.3258333333333333,0.7092499999999999
custom_scm,causaldifftab,unconditional,50,197,2644.157253503799,2644.4802129268646,0.2926907539447635,0.3749166666666667,0.76325
custom_scm,causaldifftab,unconditional,50,198,2528.0649733543396,2528.5254712104797,0.1565167891719881,0.3121666666666666,0.7095
custom_scm,causaldifftab,unconditional,50,199,2586.7374160289764,2587.0620663166046,0.4090652030161853,0.3329166666666667,0.6877500000000001
custom_scm,causaldifftab,unconditional,50,200,2377.7831728458405,2424.695739507675,0.0676775302525591,0.3646666666666666,0.7255
custom_scm,causaldifftab,unconditional,50,202,2423.955884218216,2424.5258445739746,0.1600296267222191,0.3463333333333334,0.74925
custom_scm,causaldifftab,unconditional,50,203,3107.1898663043976,3107.7163515090942,0.4575131563453009,0.3709166666666667,0.71925
custom_scm,causaldifftab,unconditional,50,204,3137.9032878875732,3138.223972797394,0.3183961703932491,0.3631666666666667,0.74525
custom_scm,causaldifftab,unconditional,50,205,3089.843836545944,3090.3214325904846,0.3082474476104465,0.3488333333333333,0.77725
custom_scm,causaldifftab,unconditional,50,206,1973.6216523647308,2020.550460577011,0.4087807144087902,0.3366666666666666,0.7075
custom_scm,causaldifftab,unconditional,50,207,2506.8355853557587,2507.597869873047,1.2984055118736348,0.48875,0.972
custom_scm,causaldifftab,unconditional,50,208,2662.3480887413025,2662.8349707126617,0.3415729265119441,0.3464166666666666,0.70925
custom_scm,causaldifftab,unconditional,50,209,2677.951546430588,2678.3264532089233,0.1486785121627208,0.315,0.744
custom_scm,causaldifftab,unconditional,50,210,2730.8611109256744,2731.8946776390076,1.1809562371578244,0.46175,0.961
custom_scm,causaldifftab,unconditional,50,211,2058.816352367401,2105.7996792793274,0.1565989871574865,0.3293333333333333,0.7377499999999999
custom_scm,causaldifftab,unconditional,50,212,2252.49733543396,2252.840875864029,0.1468647246252062,0.3385,0.739
custom_scm,causaldifftab,unconditional,50,213,2275.679642677307,2276.401328086853,0.3273966036262614,0.3463333333333334,0.7150000000000001
custom_scm,causaldifftab,unconditional,50,214,2301.923381090164,2302.4390070438385,0.2797273395272695,0.3103333333333333,0.70175
custom_scm,causaldifftab,unconditional,50,215,2288.6229708194733,2289.0786142349243,0.2535800197623981,0.3520833333333333,0.81025
custom_scm,causaldifftab,unconditional,50,216,2942.2539615631104,2989.245132923126,0.1849096295133257,0.381,0.7395
custom_scm,causaldifftab,unconditional,50,217,3027.5640349388123,3028.0699002742767,0.3626157418147462,0.3408333333333333,0.73875
custom_scm,causaldifftab,unconditional,50,218,3074.367951631546,3075.116567134857,0.2134411202048763,0.3356666666666666,0.72125
custom_scm,causaldifftab,unconditional,50,219,3054.854724884033,3055.1765880584717,0.2047922142944472,0.3476666666666667,0.6957500000000001
custom_scm,causaldifftab,unconditional,50,220,3003.972724676132,3004.3938302993774,0.1669384948318301,0.3385833333333333,0.7515000000000001
custom_scm,causaldifftab,unconditional,100,240,2982.9109172821045,3030.0554485321045,0.4558478008382263,0.2945833333333333,0.64825
custom_scm,causaldifftab,unconditional,100,241,3168.9486136436462,3169.3942258358,0.3242728171079405,0.28075,0.6445000000000001
custom_scm,causaldifftab,unconditional,100,242,3074.378261566162,3075.0883927345276,0.1797659962837315,0.2899166666666666,0.63325
custom_scm,causaldifftab,unconditional,100,243,3068.002069711685,3068.49378156662,0.2355443076782552,0.2630833333333333,0.6054999999999999
custom_scm,causaldifftab,unconditional,100,244,2990.826824903488,2991.408857345581,0.1760525780774876,0.3026666666666667,0.625
custom_scm,causaldifftab,unconditional,100,245,2155.151688814163,2202.014142274857,0.0830811539904194,0.2993333333333333,0.637
custom_scm,causaldifftab,unconditional,100,246,2863.7353143692017,2864.0761177539825,0.2780799349345797,0.2814166666666667,0.6619999999999999
custom_scm,causaldifftab,unconditional,100,247,2979.9847271442413,2980.532334804535,0.3368181802442838,0.3029166666666666,0.6485000000000001
custom_scm,causaldifftab,unconditional,100,248,2918.012129545212,2918.6132085323334,0.3084126611417719,0.26025,0.6085
custom_scm,causaldifftab,unconditional,100,249,3046.4399745464325,3048.490017414093,0.1202087451190217,0.2784166666666667,0.62625
custom_scm,causaldifftab,unconditional,100,250,3022.8870170116425,3069.606854915619,0.341979150874944,0.3086666666666667,0.6525000000000001
custom_scm,causaldifftab,unconditional,100,251,3053.7450733184814,3054.2010695934296,0.1654504690298059,0.2975833333333333,0.66775
custom_scm,causaldifftab,unconditional,100,252,3109.3974299430847,3109.7307271957397,0.3304848141803859,0.2873333333333333,0.6657500000000001
custom_scm,causaldifftab,unconditional,100,253,3032.5293312072754,3032.873162984848,0.2540123805082595,0.3029166666666666,0.65375
custom_scm,causaldifftab,unconditional,100,254,3078.7311329841614,3079.062483549118,0.1948020261084591,0.2611666666666667,0.5972500000000001
custom_scm,causaldifftab,unconditional,100,255,2169.5297203063965,2216.2026357650757,0.3801876667581604,0.28425,0.647
custom_scm,causaldifftab,unconditional,100,256,2664.474747657776,2664.8449676036835,0.131092817732634,0.29275,0.64325
custom_scm,causaldifftab,unconditional,100,257,2720.2306644916534,2720.542368412018,0.3667499058184245,0.267,0.65225
custom_scm,causaldifftab,unconditional,100,258,2758.0181419849396,2758.368882894516,0.1599735151217004,0.3046666666666667,0.6755
custom_scm,causaldifftab,unconditional,100,259,2860.086674928665,2860.524841070175,0.2964272339369296,0.2996666666666667,0.6255
custom_scm,causaldifftab,unconditional,100,260,2168.1822640895844,2214.9986419677734,0.1881714020419752,0.2800833333333333,0.621
custom_scm,causaldifftab,unconditional,100,261,2965.429073572159,2966.108976840973,0.1173415541727565,0.2726666666666667,0.61275
custom_scm,causaldifftab,unconditional,100,262,2957.294993877411,2958.4765141010284,0.1338031645774865,0.28925,0.636
custom_scm,causaldifftab,unconditional,100,263,2949.889502286911,2953.2461671829224,0.2937405465418551,0.28025,0.6475
custom_scm,causaldifftab,unconditional,100,264,2938.0847442150116,2938.673522233963,0.403570915763749,0.29325,0.6595
custom_scm,causaldifftab,unconditional,100,265,2909.065577030182,2955.8513441085815,0.1381466503127145,0.2805833333333333,0.633
