dataset,train_size,effect,ci_lower,ci_upper,p_value,p_holm,comparison,is_significant
csuite_nonlin_simpson,100,0.1629524655342101,0.1219665751457214,0.2071776390075684,9.19039850435332e-15,5.514239102611991e-14,vanilla_original_vs_topological,True
csuite_nonlin_simpson,200,0.0624508984088897,0.0278243422508239,0.1013009548187256,9.638686889926218e-06,4.819343444963109e-05,vanilla_original_vs_topological,True
csuite_nonlin_simpson,500,-0.0023142144680024,-0.0303426132202149,0.0250074863433837,0.8338723094405576,1.0,vanilla_original_vs_topological,False
csuite_nonlin_simpson,1000,0.0611826398372651,0.0302382202148439,0.0884460554122925,1.3595385568830117e-06,6.797692784415057e-06,vanilla_original_vs_topological,True
csuite_symprod_simpson,20,-0.0462897403901442,-0.0815361589193344,-0.0107540705315768,0.001336814474236,0.0066840723711801,vanilla_original_vs_topological,True
csuite_symprod_simpson,50,0.010032795369625,-0.0262518376111983,0.0472565367817878,0.4981839177712257,1.0,vanilla_original_vs_topological,False
csuite_symprod_simpson,100,-0.0033876239322126,-0.0287031605839728,0.0217211954295635,0.7155127213140642,1.0,vanilla_original_vs_topological,False
csuite_symprod_simpson,200,0.00794343277812,-0.0127006345968693,0.0291097536683082,0.2757356210934105,1.0,vanilla_original_vs_topological,False
csuite_symprod_simpson,500,0.0107183954678476,-0.0056936102379112,0.0272550932131707,0.0754672820319289,0.3773364101596446,vanilla_original_vs_topological,False
csuite_symprod_simpson,1000,0.0109176691081374,-0.0081482729334384,0.0281424018945544,0.1285764395425518,0.642882197712759,vanilla_original_vs_topological,False
csuite_weak_arrows,20,0.0162308290600776,-0.0133801847696304,0.0466572642326355,0.1477472085371342,0.5909888341485369,vanilla_original_vs_topological,False
csuite_weak_arrows,50,0.0172976702451706,-0.003555766920559,0.0388252437114716,0.0254231825157624,0.1525390950945744,vanilla_original_vs_topological,False
csuite_weak_arrows,100,0.0121161937713623,-0.0068478661971167,0.0316874980926513,0.0981611949127084,0.4908059745635422,vanilla_original_vs_topological,False
csuite_weak_arrows,200,0.015512816290371,-0.0001993775367737,0.0323091071648523,0.0136906635189791,0.0547626540759164,vanilla_original_vs_topological,False
csuite_weak_arrows,500,-0.0084231573538855,-0.0228884297804908,0.0053174936380235,0.0981611949127084,0.3748071889538785,vanilla_original_vs_topological,False
csuite_weak_arrows,1000,0.0150322875282726,0.0013695799913255,0.0278004330201073,0.003832475442483,0.0229948526548984,vanilla_original_vs_topological,True
custom_scm,20,0.8471518754959106,0.6331732273101807,1.0751983357059878,5.790255143573768e-14,2.3161020574295073e-13,vanilla_original_vs_topological,True
custom_scm,50,0.8257744527155122,0.6509809494018555,1.0147738456726074,1.1020511023218767e-16,5.510255511609384e-16,vanilla_original_vs_topological,True
custom_scm,100,0.5252735614776611,0.3660635948181152,0.694838285446167,2.540385380669566e-13,1.2701926903347829e-12,vanilla_original_vs_topological,True
custom_scm,200,0.0719308853149413,-0.0165259838104248,0.1680610179901123,0.0572504721619659,0.1717514164858977,vanilla_original_vs_topological,False
custom_scm,500,0.0653702997869291,-0.0085048675537109,0.1399204301250058,0.0251982742271116,0.1007930969084467,vanilla_original_vs_topological,False
custom_scm,1000,0.0751732587814331,0.0117044878590029,0.1475529670715332,0.0025663133753302,0.0128315668766512,vanilla_original_vs_topological,True
simglucose,20,31.289304025955342,13.586593627929688,51.67420196533203,0.0007435485144769,0.0007435485144769,vanilla_original_vs_topological,True
simglucose,50,14.945569284744412,-8.091221841126071,43.174700276031786,0.1833102218003396,0.1833102218003396,vanilla_original_vs_topological,False
simglucose,100,23.232968791351027,3.6924185594174337,44.12289145782528,0.0208574862603717,0.0208574862603717,vanilla_original_vs_topological,True
simglucose,200,34.44551347892747,25.33526611328125,44.321044921875,2.6806833296131677e-10,2.6806833296131677e-10,vanilla_original_vs_topological,True
simglucose,500,24.29961416725115,17.10759975112944,32.10468575164737,5.311468043336473e-10,5.311468043336473e-10,vanilla_original_vs_topological,True
simglucose,1000,9.060518972091526,0.81170654296875,16.37322998046875,0.0344666316769785,0.0344666316769785,vanilla_original_vs_topological,True
csuite_large_backdoor,20,0.0165672989096492,-0.0132690817117691,0.0462154150009155,0.1596425220138946,0.3192850440277892,cross_dag_topological_vs_vanilla_original,False
csuite_large_backdoor,50,0.0272089280188083,0.002455562353134,0.0512010306119919,0.0093394071509187,0.0280182214527561,cross_dag_topological_vs_vanilla_original,True
csuite_large_backdoor,100,0.013089337859652,-0.0075826137404656,0.03394490852952,0.1068370144778091,0.3205110434334275,cross_dag_topological_vs_vanilla_original,False
csuite_large_backdoor,200,0.0110145062208175,-0.0070812553167342,0.0305183618407463,0.1338451932833127,0.4015355798499382,cross_dag_topological_vs_vanilla_original,False
csuite_large_backdoor,500,-0.0015624954869854,-0.0232314318418502,0.0192716629166387,0.8581003268196077,0.9393969138020808,cross_dag_topological_vs_vanilla_original,False
csuite_large_backdoor,1000,0.0164051055908203,0.0037904977798461,0.0292446613311767,0.0008630584733532,0.0051783508401194,cross_dag_topological_vs_vanilla_original,True
csuite_mixed_confounding,20,-0.0487973242998123,-0.0846275836229324,-0.0113292153440416,0.0042272514350424,0.0084545028700848,cross_dag_topological_vs_vanilla_original,True
csuite_mixed_confounding,50,0.0379178822040557,0.0087703466415405,0.0676906704902649,0.0006003677894692,0.0036022067368157,cross_dag_topological_vs_vanilla_original,True
csuite_mixed_confounding,100,0.0332408845424651,0.0117087364196777,0.054800808429718,6.747487031305102e-05,0.0004048492218783,cross_dag_topological_vs_vanilla_original,True
csuite_mixed_confounding,200,0.0177125094216317,-2.098083496094444e-05,0.0357335209846496,0.0102160738406513,0.0510803692032569,cross_dag_topological_vs_vanilla_original,False
csuite_mixed_confounding,500,0.0282622724771499,0.0117986798286437,0.0464626550674438,1.4756685909598026e-05,7.378342954799012e-05,cross_dag_topological_vs_vanilla_original,True
csuite_mixed_confounding,1000,0.0187764167785644,0.0043100118637084,0.0344724655151367,0.0022639049036187,0.0084522744830298,cross_dag_topological_vs_vanilla_original,True
csuite_mixed_simpson,20,0.3165715858340263,0.2582426232993602,0.3721759667396545,4.3422989190124274e-17,2.6053793514074567e-16,cross_dag_topological_vs_vanilla_original,True
csuite_mixed_simpson,50,0.2650835067033767,0.2052877433598041,0.3239692362248898,6.473311925753083e-16,3.88398715545185e-15,cross_dag_topological_vs_vanilla_original,True
csuite_mixed_simpson,100,0.1152444705367088,0.0763831138610839,0.1607723087072372,3.5073815762877393e-12,2.104428945772643e-11,cross_dag_topological_vs_vanilla_original,True
csuite_mixed_simpson,200,0.029548226505518,0.0100457357466221,0.0537520038187504,0.0001391558175456,0.000695779087728,cross_dag_topological_vs_vanilla_original,True
csuite_mixed_simpson,500,0.0191121691018343,-0.0025339735448359,0.040852665901184,0.0210483558873679,0.1262901353242078,cross_dag_topological_vs_vanilla_original,False
csuite_mixed_simpson,1000,0.0187938064336776,-0.0013433992862701,0.0417479276657104,0.0136906635189791,0.0821439811138746,cross_dag_topological_vs_vanilla_original,False
csuite_nonlin_simpson,20,0.4487330362796785,0.3240190997123717,0.5682288706302643,1.4798157454021381e-13,7.39907872701069e-13,cross_dag_topological_vs_vanilla_original,True
csuite_nonlin_simpson,50,0.3115954101085663,0.2370245456695556,0.393164575099945,1.9809780081603547e-15,1.1885868048962128e-14,cross_dag_topological_vs_vanilla_original,True
csuite_nonlin_simpson,100,0.1629524655342101,0.1230853796005248,0.2064073085784912,9.19039850435332e-15,5.514239102611991e-14,cross_dag_topological_vs_vanilla_original,True
csuite_nonlin_simpson,200,0.0624508984088897,0.0290719270706177,0.1004832043647765,9.638686889926218e-06,4.819343444963109e-05,cross_dag_topological_vs_vanilla_original,True
csuite_nonlin_simpson,500,-0.0023142144680024,-0.0303426132202149,0.0250074863433837,0.8338723094405576,1.0,cross_dag_topological_vs_vanilla_original,False
csuite_nonlin_simpson,1000,0.0611826398372651,0.0313974275588988,0.0873610720634461,1.3595385568830117e-06,6.797692784415057e-06,cross_dag_topological_vs_vanilla_original,True
csuite_symprod_simpson,20,-0.0439606827879324,-0.0765726124476641,-0.0108111505936831,0.0013855612488474,0.0066840723711801,cross_dag_topological_vs_vanilla_original,True
csuite_symprod_simpson,50,0.006912974640727,-0.0275352299213409,0.0453027486801147,0.5940748720051938,1.0,cross_dag_topological_vs_vanilla_original,False
csuite_symprod_simpson,100,-0.0044927969574928,-0.0316478395834564,0.0219378843903541,0.6648484633803489,1.0,cross_dag_topological_vs_vanilla_original,False
csuite_symprod_simpson,200,0.0096432333812117,-0.010262468829751,0.0296428725123405,0.2119900742774201,1.0,cross_dag_topological_vs_vanilla_original,False
csuite_symprod_simpson,500,0.0142787382937967,-0.0012782886624335,0.0297195371240378,0.0160917734770389,0.0965506408622334,cross_dag_topological_vs_vanilla_original,False
csuite_symprod_simpson,1000,0.0131108076311647,-0.0044537866488099,0.0303246322479098,0.0468834295520315,0.2813005773121892,cross_dag_topological_vs_vanilla_original,False
csuite_weak_arrows,20,0.0147597566246986,-0.0204037427902221,0.0497917532920837,0.265271786694969,0.7958153600849069,cross_dag_topological_vs_vanilla_original,False
csuite_weak_arrows,50,0.01268446057057,-0.0133211314678192,0.0387278717560692,0.1658553570902883,0.6184038840141034,cross_dag_topological_vs_vanilla_original,False
csuite_weak_arrows,100,0.0059787294170818,-0.0152468085289001,0.0290344279808922,0.4112137096441099,1.0,cross_dag_topological_vs_vanilla_original,False
csuite_weak_arrows,200,0.0180003902218304,0.0010431927246971,0.0357319932980463,0.0052396345521215,0.0314378073127293,cross_dag_topological_vs_vanilla_original,True
csuite_weak_arrows,500,0.0029289126396179,-0.0115324258804321,0.0171304941177368,0.5988439481270142,0.878307427177782,cross_dag_topological_vs_vanilla_original,False
csuite_weak_arrows,1000,0.0115907937288284,0.001062273979187,0.0229014158248901,0.0095282031144851,0.0291193533277615,cross_dag_topological_vs_vanilla_original,True
custom_scm,20,1.2252784967422483,0.9354267120361328,1.5737511349308413,1.7415252083634366e-17,1.0449151250180618e-16,cross_dag_topological_vs_vanilla_original,True
custom_scm,50,1.0029163360595703,0.7730791568756104,1.2605977058410645,2.4837256358933878e-17,1.4902353815360324e-16,cross_dag_topological_vs_vanilla_original,True
custom_scm,100,0.648547296611655,0.4740328788757325,0.864154620228998,1.348933942809135e-16,8.09360365685481e-16,cross_dag_topological_vs_vanilla_original,True
custom_scm,200,0.2684061527252198,0.1614582538604736,0.3751284646403868,9.756622781503912e-10,5.853973668902347e-09,cross_dag_topological_vs_vanilla_original,True
custom_scm,500,0.1396291470819672,0.0758634043323915,0.217198371887207,3.806150763030389e-07,2.2836904578182332e-06,cross_dag_topological_vs_vanilla_original,True
custom_scm,1000,0.1192739224725922,0.0569715070140439,0.1898630095112246,2.270810881407885e-06,1.3624865288447309e-05,cross_dag_topological_vs_vanilla_original,True
