dataset,algorithm,column_order,train_size,seed,fit_sample_seconds,total_seconds,correlation_matrix_difference,k_marginal_tvd,nnaa
custom_scm,decaf,known_dag,20,48,1.9797358512878416,2.254446268081665,2.1758786136196515,0.998,1.0
custom_scm,decaf,known_dag,20,49,1.6009323596954346,1.8349308967590332,2.228840935992327,0.9889166666666668,1.0
custom_scm,decaf,known_dag,20,50,1.5919642448425293,1.822998285293579,2.277654973324033,0.9976666666666666,1.0
custom_scm,decaf,known_dag,20,51,41.23737978935242,106.16565442085266,2.241725164066865,0.9879166666666668,1.0
custom_scm,decaf,known_dag,20,52,1.6888835430145264,1.9474830627441408,2.20061316620898,0.9874166666666668,1.0
custom_scm,decaf,known_dag,20,53,1.535750150680542,1.771758794784546,2.2088463922170796,0.9980833333333332,1.0
custom_scm,decaf,known_dag,20,54,1.5252671241760254,1.752971887588501,2.1264662407042683,0.9890833333333332,1.0
custom_scm,decaf,known_dag,20,55,1.661221981048584,1.8923051357269287,2.217799655529048,0.9975833333333334,1.0
custom_scm,decaf,known_dag,20,56,34.362032413482666,78.55076169967651,2.2158511471848943,0.9975,1.0
custom_scm,decaf,known_dag,20,57,1.2367162704467771,1.5299246311187744,2.249165485474547,0.99725,1.0
custom_scm,decaf,known_dag,20,58,1.106533765792847,1.3866114616394043,2.537200194141501,0.9975833333333334,1.0
custom_scm,decaf,known_dag,20,59,0.8860807418823242,1.1345312595367432,2.287105599326217,0.99725,1.0
custom_scm,decaf,known_dag,20,61,1.1419055461883545,1.403108835220337,2.217514826984786,0.9970833333333332,1.0
custom_scm,decaf,known_dag,20,62,34.406060218811035,78.55941915512085,2.237506522153299,0.9975833333333332,1.0
custom_scm,decaf,known_dag,20,63,1.1661133766174316,1.4553749561309814,2.081723454188268,0.9970833333333332,1.0
custom_scm,decaf,known_dag,20,64,1.1447138786315918,1.4036548137664795,2.196109448778939,0.9895,1.0
custom_scm,decaf,known_dag,20,65,1.1552588939666748,1.4190218448638916,2.158699787446628,0.9974166666666666,1.0
custom_scm,decaf,known_dag,20,66,1.144209623336792,1.4472720623016355,2.1824254865172863,0.98775,1.0
custom_scm,decaf,known_dag,20,67,34.07942867279053,79.04228854179382,2.1905210710007794,0.9890833333333332,1.0
custom_scm,decaf,known_dag,20,68,0.640087366104126,0.8681538105010986,2.2444298973533385,0.9963333333333332,1.0
custom_scm,decaf,known_dag,20,69,0.6426317691802979,0.8348307609558105,2.2010668390513835,0.9874166666666668,1.0
custom_scm,decaf,known_dag,20,70,0.6393251419067383,0.8347885608673096,2.2694399126736085,0.998,1.0
custom_scm,decaf,known_dag,20,71,0.6295182704925537,0.8170764446258545,2.211602881707614,0.9975,1.0
custom_scm,decaf,known_dag,20,72,34.07056784629822,79.06769323348999,2.179965607794282,0.9884999999999998,1.0
custom_scm,decaf,known_dag,20,73,0.7035679817199707,0.931971549987793,2.2908387679234483,0.9975,1.0
custom_scm,decaf,known_dag,20,74,0.6769084930419922,0.916534185409546,2.1517748676379176,0.9971666666666668,1.0
custom_scm,decaf,known_dag,20,75,0.7543435096740723,0.970029592514038,2.268938420608011,0.9973333333333332,1.0
custom_scm,decaf,known_dag,20,76,0.6823983192443848,0.9030828475952148,2.2278643347587392,0.9873333333333332,1.0
custom_scm,decaf,known_dag,20,77,34.060906171798706,79.06877994537354,2.2297856233118805,0.9928333333333332,1.0
custom_scm,decaf,known_dag,20,78,0.693110466003418,0.9526643753051758,2.3973823090535937,0.9969166666666668,1.0
custom_scm,decaf,known_dag,20,79,0.6763079166412354,0.8896083831787109,2.2224057066997815,0.9971666666666668,1.0
custom_scm,decaf,known_dag,20,80,0.6924581527709961,0.9064815044403076,2.223281550685325,0.9983333333333332,1.0
custom_scm,decaf,known_dag,20,81,0.6888148784637451,0.9147624969482422,2.229027975393285,0.996,1.0
custom_scm,decaf,known_dag,20,82,34.07322382926941,79.06986808776855,2.2148133509996923,0.9884166666666666,1.0
custom_scm,decaf,known_dag,20,83,0.6861114501953125,0.950347661972046,2.1385506030599677,0.9974166666666666,1.0
custom_scm,decaf,known_dag,20,84,0.7043638229370117,0.9492185115814208,2.2893109072684004,0.9965833333333332,1.0
custom_scm,decaf,known_dag,20,85,0.6968879699707031,0.9433507919311525,2.2823114623696896,0.9976666666666666,1.0
custom_scm,decaf,known_dag,20,86,0.6873066425323486,0.9220566749572754,2.241220446668915,0.9976666666666664,1.0
custom_scm,decaf,known_dag,20,87,34.02869915962219,79.05732583999634,2.2396974861593844,0.99475,1.0
custom_scm,decaf,known_dag,20,88,0.7090299129486084,0.9480109214782716,2.2446964072153026,0.9955,1.0
custom_scm,decaf,known_dag,20,89,0.6716716289520264,0.9331018924713136,2.234237860409878,0.9970833333333332,1.0
custom_scm,decaf,known_dag,20,90,0.6734416484832764,0.8967065811157227,2.1982231748090504,0.9970833333333332,1.0
custom_scm,decaf,known_dag,20,91,0.6760509014129639,0.904367208480835,2.25715731484741,0.9969166666666668,1.0
custom_scm,decaf,known_dag,20,92,34.021541357040405,79.06754088401794,2.986419417917934,0.9975833333333334,1.0
custom_scm,decaf,known_dag,20,93,0.6747324466705322,0.9174244403839112,2.2197352065078237,0.9969166666666666,1.0
custom_scm,decaf,known_dag,20,94,0.6620826721191406,0.8998477458953857,2.2237910571959194,0.9940833333333332,1.0
custom_scm,decaf,known_dag,20,96,0.6885676383972168,0.9002487659454346,2.199237911859181,0.9975833333333334,1.0
custom_scm,decaf,known_dag,20,97,0.6702694892883301,0.8866760730743408,2.06240019682725,0.9975833333333334,1.0
custom_scm,decaf,known_dag,20,98,34.037251472473145,79.06464624404907,2.1938416518438375,0.99675,1.0
custom_scm,decaf,known_dag,20,99,0.6711277961730957,0.9109740257263184,2.2168814808414345,0.9984166666666666,1.0
custom_scm,decaf,known_dag,20,100,0.671891450881958,0.8856947422027588,2.2252421114761956,0.9968333333333332,1.0
custom_scm,decaf,known_dag,20,101,0.6669840812683105,0.94437837600708,2.183329884492073,0.99575,1.0
custom_scm,decaf,known_dag,20,102,0.6657910346984863,0.9090409278869628,2.1901290052058764,0.99775,1.0
custom_scm,decaf,known_dag,50,120,34.28507900238037,79.0677580833435,2.2423961148576277,0.998,1.0
custom_scm,decaf,known_dag,50,121,0.9674086570739746,1.2021090984344482,2.1879649490962714,0.9953333333333334,1.0
custom_scm,decaf,known_dag,50,122,0.955723524093628,1.177344799041748,3.11532731568778,0.997,1.0
custom_scm,decaf,known_dag,50,123,0.9724454879760742,1.2055537700653076,1.862933998811886,0.9944166666666666,1.0
custom_scm,decaf,known_dag,50,124,0.9432544708251952,1.1560721397399902,2.279423523656431,0.9971666666666668,1.0
custom_scm,decaf,known_dag,50,125,50.99752116203308,155.00412893295288,2.0686275340676548,0.9963333333333332,1.0
custom_scm,decaf,known_dag,50,126,2.638944387435913,2.928943395614624,2.03666862097104,0.9943333333333334,1.0
custom_scm,decaf,known_dag,50,127,2.5380563735961914,2.788732528686523,2.240782012601392,0.9973333333333336,1.0
custom_scm,decaf,known_dag,50,128,2.8477954864501953,3.0936100482940674,2.7008036953045504,0.9941666666666664,1.0
custom_scm,decaf,known_dag,50,129,3.8111226558685303,4.052771806716919,1.9536379035611744,0.986,1.0
custom_scm,decaf,known_dag,50,130,50.98527383804321,155.00762963294983,2.1946713748849263,0.99775,1.0
custom_scm,decaf,known_dag,50,131,3.79847264289856,4.068963289260864,1.776344764839837,0.9860833333333332,1.0
custom_scm,decaf,known_dag,50,132,3.673362970352173,3.9170351028442383,1.9690786777651292,0.9875,1.0
custom_scm,decaf,known_dag,50,133,2.7768304347991943,3.035067081451416,2.1957262874809476,0.9911666666666666,1.0
custom_scm,decaf,known_dag,50,134,3.5042922496795654,3.807009935379028,2.28275043339406,0.99875,1.0
custom_scm,decaf,known_dag,50,135,52.35934400558472,155.02674746513367,3.2752748071828175,0.9956666666666666,1.0
custom_scm,decaf,known_dag,50,136,2.854151964187622,3.1400153636932373,2.6235127734808987,0.9936666666666666,1.0
custom_scm,decaf,known_dag,50,137,2.046957492828369,2.330925941467285,2.406744892984448,0.99725,1.0
custom_scm,decaf,known_dag,50,138,2.728841781616211,3.006293535232544,1.574663476502701,0.996,1.0
custom_scm,decaf,known_dag,50,139,1.859447717666626,2.113478899002075,2.5726744363601908,0.9973333333333332,1.0
custom_scm,decaf,known_dag,50,140,90.11647653579712,185.8683454990387,2.190115490045867,0.994,1.0
custom_scm,decaf,known_dag,50,141,3.7590293884277344,4.047760725021362,2.133651582967453,0.9938333333333332,1.0
custom_scm,decaf,known_dag,50,142,3.4788501262664795,3.7182600498199463,2.2466028287630255,0.99825,1.0
custom_scm,decaf,known_dag,50,143,1.712312936782837,1.95300817489624,1.9218345935295664,0.9885,1.0
custom_scm,decaf,known_dag,50,144,4.198530673980713,4.489938974380493,2.080972884127484,0.99625,1.0
custom_scm,decaf,known_dag,50,145,90.12020421028136,185.86691522598267,2.2762667448644134,0.9963333333333332,1.0
custom_scm,decaf,known_dag,50,146,1.759119749069214,2.0414328575134277,2.168725375043978,0.9965833333333332,1.0
custom_scm,decaf,known_dag,50,147,1.796135187149048,2.059354543685913,1.899581299131999,0.9901666666666666,1.0
custom_scm,decaf,known_dag,50,148,2.6108334064483643,2.891435146331787,2.8807726522040658,0.9945833333333332,1.0
custom_scm,decaf,known_dag,50,149,3.619499921798706,3.877504587173462,2.6154759076579843,0.9971666666666666,1.0
custom_scm,decaf,known_dag,50,150,90.13115334510805,185.8771834373474,2.608923621925419,0.99325,1.0
custom_scm,decaf,known_dag,50,151,2.806657075881958,3.08035945892334,2.231824165386182,0.9975833333333334,1.0
custom_scm,decaf,known_dag,50,152,2.437053680419922,2.719390869140625,1.6688810237272014,0.9879166666666666,1.0
custom_scm,decaf,known_dag,50,153,2.756186008453369,2.981849431991577,2.278096130698892,0.9973333333333332,1.0
custom_scm,decaf,known_dag,50,154,4.398874759674072,4.6847429275512695,2.72199215799853,0.9959166666666666,1.0
custom_scm,decaf,known_dag,50,155,86.5709114074707,192.16020917892456,2.262191190355704,0.9964166666666668,1.0
custom_scm,decaf,known_dag,50,156,2.786452054977417,3.088951826095581,2.184669299868207,0.997,1.0
custom_scm,decaf,known_dag,50,157,3.1597421169281006,3.549025774002075,2.637900224777327,0.9885,1.0
custom_scm,decaf,known_dag,50,158,3.6828770637512207,4.0089333057403564,2.143573197633973,0.9986666666666664,1.0
custom_scm,decaf,known_dag,50,159,3.738390684127808,4.063049077987671,2.2068896048590556,0.98125,1.0
custom_scm,decaf,known_dag,50,160,84.59417009353638,192.1919777393341,2.6287774481218116,0.9921666666666664,1.0
custom_scm,decaf,known_dag,50,161,2.522876024246216,2.8119914531707764,1.8462598494708409,0.99725,1.0
custom_scm,decaf,known_dag,50,162,2.650360584259033,2.944995641708374,3.118606776824102,0.991,1.0
custom_scm,decaf,known_dag,50,163,2.915489435195923,3.2209808826446533,2.374241199851612,0.9973333333333332,1.0
custom_scm,decaf,known_dag,50,164,1.9469594955444336,2.262969732284546,2.4503036368136772,0.9956666666666666,1.0
custom_scm,decaf,known_dag,50,165,34.42584776878357,78.86558032035828,2.1740540341862395,0.9961666666666664,1.0
custom_scm,decaf,known_dag,50,166,1.043264627456665,1.2811775207519531,2.285854037330935,0.9985,1.0
custom_scm,decaf,known_dag,50,167,1.0309464931488037,1.271709680557251,2.4204437754442663,0.9926666666666666,1.0
custom_scm,decaf,known_dag,50,168,1.051959991455078,1.2565972805023191,1.8824154607570172,0.9963333333333332,1.0
custom_scm,decaf,known_dag,50,169,1.0313355922698977,1.2529230117797852,3.025250288862805,0.9970833333333332,1.0
custom_scm,decaf,known_dag,50,170,34.42029643058777,78.8656644821167,2.072087823960239,0.9873333333333334,1.0
custom_scm,decaf,known_dag,50,171,1.0626204013824463,1.3262319564819336,2.689994755445215,0.9905,1.0
custom_scm,decaf,known_dag,50,172,1.0390310287475586,1.315959930419922,2.4985946032788737,0.997,1.0
custom_scm,decaf,known_dag,50,173,1.0434608459472656,1.2735962867736816,2.733082986439987,0.9973333333333332,1.0
custom_scm,decaf,known_dag,50,174,1.0515234470367432,1.290989875793457,2.4253120951869014,0.9957499999999998,1.0
custom_scm,decaf,known_dag,50,175,34.40210962295532,78.86149048805237,2.570197337673289,0.99575,1.0
custom_scm,decaf,known_dag,50,176,1.0602798461914062,1.2883684635162354,2.4906071914801484,0.9966666666666666,1.0
custom_scm,decaf,known_dag,50,177,1.0599267482757568,1.2974002361297607,2.182634587297417,0.999,1.0
custom_scm,decaf,known_dag,50,178,1.0410869121551514,1.2572402954101562,2.256213023387201,0.9908333333333332,1.0
custom_scm,decaf,known_dag,50,179,1.0438838005065918,1.2677199840545654,2.559374076546273,0.9954999999999998,1.0
custom_scm,decaf,known_dag,50,180,34.294045209884644,79.06076836585999,2.3063962717338153,0.9953333333333332,1.0
custom_scm,decaf,known_dag,50,181,0.9856781959533693,1.263418674468994,2.313951021156799,0.9949166666666668,1.0
custom_scm,decaf,known_dag,50,182,0.989616632461548,1.2415337562561035,2.0926288505313795,0.9969166666666666,1.0
custom_scm,decaf,known_dag,50,183,0.9852566719055176,1.2433414459228516,1.8108351298344196,0.9881666666666667,1.0
custom_scm,decaf,known_dag,50,184,0.9855425357818604,1.2016313076019287,2.2470446264999717,0.996,1.0
custom_scm,decaf,known_dag,50,185,34.35590958595276,79.03692078590393,2.2758357448454416,0.9955833333333332,1.0
custom_scm,decaf,known_dag,50,186,0.9822559356689452,1.229325771331787,3.213848351542305,0.9940833333333332,1.0
custom_scm,decaf,known_dag,50,187,0.9848473072052002,1.2336187362670898,2.651069814752699,0.98525,1.0
custom_scm,decaf,known_dag,50,188,0.9944779872894288,1.230553388595581,1.8601730055773151,0.9921666666666668,1.0
custom_scm,decaf,known_dag,50,189,0.9877126216888428,1.2398812770843506,2.323009851263857,0.9955833333333334,1.0
custom_scm,decaf,known_dag,50,190,34.32045030593872,79.05870866775513,2.725385921354942,0.9968333333333332,1.0
custom_scm,decaf,known_dag,50,191,0.956918478012085,1.242497205734253,2.2019217433994873,0.99625,1.0
custom_scm,decaf,known_dag,50,192,0.9482715129852296,1.1887919902801514,1.6587613205620668,0.9930833333333332,1.0
custom_scm,decaf,known_dag,50,193,0.9261343479156494,1.140300750732422,3.135165474122355,0.9908333333333332,1.0
custom_scm,decaf,known_dag,50,194,0.9784321784973145,1.1750307083129885,2.210627035153477,0.99775,1.0
custom_scm,decaf,known_dag,50,195,34.31717038154602,79.06187462806702,2.1913597256061563,0.99675,1.0
custom_scm,decaf,known_dag,50,196,0.9991400241851808,1.2456505298614502,2.121776356783566,0.9980833333333337,1.0
custom_scm,decaf,known_dag,50,197,0.9792487621307372,1.2252600193023682,2.13666526089987,0.9968333333333332,1.0
custom_scm,decaf,known_dag,50,198,0.9949660301208496,1.257108211517334,2.3025664853675885,0.9989166666666666,1.0
custom_scm,decaf,known_dag,50,199,0.982675552368164,1.215099811553955,2.2829637404343277,0.9973333333333332,1.0
custom_scm,decaf,known_dag,50,200,34.29368996620178,79.04244303703308,2.2136984355813687,0.99725,1.0
custom_scm,decaf,known_dag,50,202,0.9504680633544922,1.2355215549468994,2.217083768834918,0.995,1.0
custom_scm,decaf,known_dag,50,203,0.950366735458374,1.178703546524048,2.3531649900578824,0.9978333333333332,1.0
custom_scm,decaf,known_dag,50,204,0.9244837760925292,1.144479274749756,2.8473930790516904,0.9926666666666668,1.0
custom_scm,decaf,known_dag,50,205,0.968576431274414,1.1976275444030762,1.7504146358431254,0.9876666666666668,1.0
custom_scm,decaf,known_dag,50,206,34.298192501068115,79.03628993034363,2.1731106823244946,0.99275,1.0
custom_scm,decaf,known_dag,50,207,1.0038113594055176,1.269500970840454,2.0510759509607213,0.9936666666666666,1.0
custom_scm,decaf,known_dag,50,208,0.981299638748169,1.2156567573547363,2.338238832240479,0.9943333333333334,1.0
custom_scm,decaf,known_dag,50,209,1.0327041149139404,1.2731165885925293,2.3815175568588436,0.99325,1.0
custom_scm,decaf,known_dag,50,210,1.0002527236938477,1.219193935394287,2.183353590451927,0.9975,1.0
custom_scm,decaf,known_dag,50,211,34.27671480178833,79.04403758049011,2.780813353700218,0.9966666666666666,1.0
custom_scm,decaf,known_dag,50,212,0.96787428855896,1.234381914138794,2.643372250767817,0.9879166666666666,1.0
custom_scm,decaf,known_dag,50,213,0.9443356990814208,1.194093942642212,2.1266819948419786,0.99775,1.0
custom_scm,decaf,known_dag,50,214,0.9521493911743164,1.161911964416504,2.106510849203155,0.9956666666666668,1.0
custom_scm,decaf,known_dag,50,215,0.9815466403961182,1.2083723545074463,2.823766552488137,0.9944166666666666,1.0
custom_scm,decaf,known_dag,50,216,50.45763063430786,154.3055624961853,2.481922866970884,0.9946666666666668,1.0
custom_scm,decaf,known_dag,50,217,2.4851362705230713,2.7838141918182373,3.2608756516386848,0.9953333333333332,1.0
custom_scm,decaf,known_dag,50,218,2.473839521408081,2.798532724380493,2.1785497777123184,0.9971666666666666,1.0
custom_scm,decaf,known_dag,50,219,2.5961647033691406,3.132990598678589,3.1103021067354653,0.9955,1.0
custom_scm,decaf,known_dag,50,220,2.9906256198883057,3.3576529026031494,2.198032190013437,0.9978333333333332,1.0
custom_scm,decaf,known_dag,100,240,51.29389452934265,154.29558205604553,3.908186986267683,0.9961666666666664,1.0
custom_scm,decaf,known_dag,100,241,3.174119472503662,3.4555444717407227,1.351325036394997,0.9853333333333332,1.0
custom_scm,decaf,known_dag,100,242,3.1790761947631836,3.454578161239624,3.88121317400632,0.9961666666666664,1.0
custom_scm,decaf,known_dag,100,243,3.5235424041748047,3.7905004024505615,3.872795126565791,0.9961666666666664,1.0
custom_scm,decaf,known_dag,100,244,3.315366506576538,3.6169707775115967,3.370832674670452,0.996,1.0
custom_scm,decaf,known_dag,100,245,106.13938784599304,241.94992542266849,3.3042213552300046,0.99575,1.0
custom_scm,decaf,known_dag,100,246,2.855562925338745,3.2090601921081543,1.1656546250097846,0.9838333333333332,1.0
custom_scm,decaf,known_dag,100,247,2.7469418048858643,3.015911340713501,3.405319735538933,0.9939166666666668,1.0
custom_scm,decaf,known_dag,100,248,3.9892125129699703,4.275043487548828,3.8240531069520345,0.9939166666666668,1.0
custom_scm,decaf,known_dag,100,249,4.7529847621917725,5.049003601074219,3.872616930393564,0.996,1.0
custom_scm,decaf,known_dag,100,250,105.53392791748048,241.9459240436554,3.0994080363197405,0.9939166666666668,1.0
custom_scm,decaf,known_dag,100,251,4.691973924636841,5.028017997741699,3.522852381576262,0.9915,1.0
custom_scm,decaf,known_dag,100,252,3.7234718799591064,3.994997501373291,3.940745184202582,0.9961666666666664,1.0
custom_scm,decaf,known_dag,100,253,3.0412063598632812,3.429311513900757,3.894941883453824,0.9961666666666664,1.0
custom_scm,decaf,known_dag,100,254,5.2525794506073,5.629983425140381,3.5331046577660072,0.9915,1.0
custom_scm,decaf,known_dag,100,255,34.87373399734497,78.93727111816406,3.8540639797484126,0.996,1.0
custom_scm,decaf,known_dag,100,256,1.5481023788452148,1.7828288078308103,3.869761893163351,0.996,1.0
custom_scm,decaf,known_dag,100,257,1.5090136528015137,1.716752529144287,1.1786049301490868,0.97975,1.0
custom_scm,decaf,known_dag,100,258,1.5256505012512207,1.7463490962982178,1.2831649891226455,0.9853333333333332,1.0
custom_scm,decaf,known_dag,100,259,1.4926109313964844,1.6947216987609863,3.861085453483463,0.99225,1.0
custom_scm,decaf,known_dag,100,260,34.881247997283936,78.95310640335083,3.5129250027951735,0.9884166666666666,1.0
custom_scm,decaf,known_dag,100,261,1.5358788967132568,1.8044252395629885,3.8074835977796897,0.996,1.0
custom_scm,decaf,known_dag,100,262,1.5007364749908447,1.7540380954742432,3.261651912424694,0.9915,1.0
custom_scm,decaf,known_dag,100,263,1.5155622959136963,1.7620456218719482,1.1337409617354066,0.97975,1.0
custom_scm,decaf,known_dag,100,264,1.4948992729187012,1.7195930480957031,3.8615527618772103,0.9939166666666668,1.0
custom_scm,decaf,known_dag,100,265,34.86562466621399,78.9499819278717,3.843825723142156,0.9961666666666664,1.0
custom_scm,decaf,known_dag,100,266,1.5381507873535156,1.8026576042175293,3.4939398999682822,0.996,1.0
custom_scm,decaf,known_dag,100,267,1.499555587768555,1.748042106628418,2.8769919388965506,0.98925,1.0
custom_scm,decaf,known_dag,100,268,1.5159144401550293,1.7584080696105957,2.125575198475519,0.9925,1.0
custom_scm,decaf,known_dag,100,269,1.4699580669403076,1.6989059448242188,3.8580073467210463,0.99225,1.0
custom_scm,decaf,known_dag,100,270,34.90331792831421,78.95085620880127,2.4093925666954132,0.9838333333333332,1.0
custom_scm,decaf,known_dag,100,271,1.532986402511597,1.8056986331939695,2.7867645328340145,0.9880833333333334,1.0
custom_scm,decaf,known_dag,100,272,1.5068652629852295,1.7545161247253418,3.5336178083435668,0.9915,1.0
custom_scm,decaf,known_dag,100,273,1.5129070281982422,1.7627482414245603,1.1758188085468209,0.97975,1.0
custom_scm,decaf,known_dag,100,274,1.4951632022857666,1.7212939262390137,2.2974207814883743,0.9958333333333332,1.0
custom_scm,decaf,known_dag,100,275,34.897356033325195,78.93732070922852,3.854638507266092,0.99225,1.0
custom_scm,decaf,known_dag,100,276,1.5548417568206787,1.7938218116760254,3.4023842492243865,0.9903333333333334,1.0
custom_scm,decaf,known_dag,100,277,1.4958534240722656,1.7439460754394531,3.2657085710651277,0.996,1.0
custom_scm,decaf,known_dag,100,278,1.5172131061553955,1.7579896450042725,3.378715267803318,0.9993333333333332,1.0
custom_scm,decaf,known_dag,100,279,1.5034551620483398,1.72713041305542,3.845558333152845,0.9939166666666668,1.0
custom_scm,decaf,known_dag,100,280,34.85779166221619,78.93737745285034,3.1571053278600174,0.9884166666666666,1.0
custom_scm,decaf,known_dag,100,281,1.5331807136535645,1.770996332168579,1.6410823046538408,0.9880833333333334,1.0
custom_scm,decaf,known_dag,100,282,1.501025915145874,1.7434000968933103,3.793839026139837,0.9939166666666668,1.0
custom_scm,decaf,known_dag,100,283,1.521841287612915,1.7276220321655271,3.8462134802173953,0.9939166666666668,1.0
custom_scm,decaf,known_dag,100,284,1.49336838722229,1.7083559036254885,3.739050309121155,0.9961666666666664,1.0
custom_scm,decaf,known_dag,100,285,85.63189363479614,191.8708953857422,3.8326626401122152,0.99225,1.0
custom_scm,decaf,known_dag,100,286,4.952451229095459,5.331181287765503,1.037297322937201,0.97975,1.0
