algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa,nnaa_raw,nnaa_distance_0p5
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,22,23,,1.799301239382398,0.3273472222222222,0.127,0.627,0.127
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,23,24,,2.3706368633959105,0.3254861111111111,0.1494999999999999,0.6495,0.1494999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,24,25,,1.5731445715497288,0.3420416666666667,0.1565,0.6565000000000001,0.1565
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,25,26,,1.3378600087121604,0.3046666666666666,0.1314999999999999,0.6315,0.1314999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,26,27,,0.95688442511445,0.3156944444444445,0.16625,0.66625,0.16625
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,27,28,,1.8871052940430584,0.3401805555555556,0.14225,0.64225,0.14225
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,28,29,,1.175841462700964,0.313125,0.1564999999999999,0.6565,0.1564999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,29,30,,1.593404410387966,0.3686805555555556,0.2139999999999999,0.714,0.2139999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,30,31,,1.33379484726152,0.3001388888888889,0.1372499999999999,0.63725,0.1372499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,31,32,,1.724440502302142,0.3106666666666667,0.1405,0.6405000000000001,0.1405
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,33,34,,1.870713418818097,0.3333055555555556,0.1587499999999999,0.65875,0.1587499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,34,35,,2.049000689969671,0.3572361111111111,0.2015,0.7015,0.2015
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,35,36,,1.3511706596438635,0.3084722222222222,0.15175,0.65175,0.15175
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,36,37,,1.1909489833742477,0.3086944444444444,0.1242499999999999,0.62425,0.1242499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,37,38,,1.0903793962845971,0.306513888888889,0.1182499999999999,0.61825,0.1182499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,38,39,,3.0896752106666567,0.3943472222222222,0.20025,0.70025,0.20025
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,39,40,,1.3416755064518495,0.3017083333333334,0.1554999999999999,0.6555,0.1554999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,40,41,,2.1576959253705685,0.347625,0.17425,0.67425,0.17425
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,41,42,,1.5997934672398064,0.3509166666666667,0.1787499999999999,0.67875,0.1787499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,42,43,,1.714059612651476,0.3168611111111111,0.14575,0.64575,0.14575
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,44,45,,0.9536686372908276,0.3513055555555555,0.1919999999999999,0.692,0.1919999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,45,46,,1.702050194879928,0.2995277777777778,0.126,0.626,0.126
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,46,47,,2.149906109315499,0.3386666666666666,0.18775,0.6877500000000001,0.18775
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,47,48,,2.359242243056268,0.3473472222222222,0.17,0.67,0.17
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,48,49,,0.9772996115606926,0.3144444444444444,0.11575,0.61575,0.11575
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,49,50,,1.4944095214868127,0.3398472222222222,0.1205,0.6205,0.1205
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,50,51,,0.979599344963368,0.3086805555555556,0.12175,0.62175,0.12175
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,51,52,,1.5233216252351325,0.3352083333333333,0.1705000000000001,0.6705000000000001,0.1705000000000001
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,52,53,,1.1287501526067878,0.3225416666666666,0.17975,0.6797500000000001,0.17975
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,53,54,,1.4863023206023949,0.32975,0.15925,0.65925,0.15925
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,54,55,,1.467484803080986,0.3412777777777778,0.14175,0.64175,0.14175
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,55,56,,2.623205950146017,0.3725138888888889,0.1659999999999999,0.6659999999999999,0.1659999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,56,57,,2.1486873688050365,0.3373194444444444,0.179,0.679,0.179
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,57,58,,1.1495104617362124,0.3110277777777777,0.135,0.635,0.135
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,58,59,,2.182364555563596,0.3351666666666667,0.16525,0.66525,0.16525
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,59,60,,1.5015460777199825,0.3319305555555555,0.1587499999999999,0.65875,0.1587499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,61,62,,1.1401059557587423,0.314625,0.1162499999999999,0.61625,0.1162499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,62,63,,2.47293568948529,0.3717916666666668,0.1925,0.6925,0.1925
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,63,64,,3.026554775788576,0.3721527777777778,0.2215,0.7215,0.2215
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,64,65,,1.5265297450877158,0.3320555555555555,0.207,0.7070000000000001,0.207
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,65,66,,1.73179547170466,0.3439583333333333,0.2072499999999999,0.7072499999999999,0.2072499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,66,67,,1.418184794563261,0.3425,0.14175,0.64175,0.14175
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,67,68,,1.993391989344321,0.3179166666666667,0.1484999999999999,0.6485,0.1484999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,68,69,,1.7344217552222845,0.3348888888888889,0.151,0.651,0.151
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,69,70,,1.3994959982793445,0.3592638888888889,0.1872499999999999,0.6872499999999999,0.1872499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,70,71,,1.5976376182821024,0.3324444444444445,0.1594999999999999,0.6595,0.1594999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,71,72,,1.166389212839204,0.3072083333333334,0.1282499999999999,0.62825,0.1282499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,72,73,,1.5271883558340276,0.3080555555555555,0.1322499999999999,0.63225,0.1322499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,73,74,,1.3509579885008538,0.3135138888888888,0.151,0.651,0.151
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,74,75,,1.1405723952310585,0.3617916666666665,0.17975,0.6797500000000001,0.17975
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,75,76,,1.2422792257438515,0.3411527777777778,0.1694999999999999,0.6695,0.1694999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,76,77,,1.6200180044303434,0.3182638888888889,0.1294999999999999,0.6295,0.1294999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,77,78,,1.747708403328477,0.3564861111111111,0.1627499999999999,0.66275,0.1627499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,78,79,,1.4392865964517756,0.3413055555555556,0.1857499999999999,0.68575,0.1857499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,79,80,,0.9312470209661062,0.3400694444444445,0.1304999999999999,0.6305,0.1304999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,80,81,,1.9474622879434849,0.3865138888888888,0.2069999999999999,0.707,0.2069999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,81,82,,1.6417082433648522,0.3412777777777778,0.1735,0.6735,0.1735
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,82,83,,1.336505914436193,0.3566805555555556,0.1767499999999999,0.67675,0.1767499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,84,85,,1.1499620210212962,0.3689305555555556,0.1604999999999999,0.6605,0.1604999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,85,86,,2.022554893404812,0.3272083333333334,0.14525,0.64525,0.14525
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,86,87,,1.7542221685056605,0.3731805555555555,0.16975,0.6697500000000001,0.16975
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,87,88,,1.1576405980989262,0.3184861111111112,0.141,0.641,0.141
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,88,89,,1.5066033265004457,0.3036111111111111,0.12575,0.62575,0.12575
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,89,90,,1.0499602982366922,0.3172500000000001,0.171,0.671,0.171
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,90,91,,0.9889015685715028,0.3288055555555556,0.16375,0.6637500000000001,0.16375
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,91,92,,1.3568936765583592,0.3583611111111112,0.1624999999999999,0.6625,0.1624999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,92,93,,2.0099733020841533,0.3479861111111111,0.147,0.647,0.147
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,93,94,,1.2973919404573775,0.3592361111111111,0.197,0.6970000000000001,0.197
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,94,95,,1.6690928502353504,0.3252361111111111,0.157,0.657,0.157
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,95,96,,1.23585803150801,0.3321805555555556,0.1594999999999999,0.6595,0.1594999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,96,97,,1.244150242890508,0.3280972222222222,0.16375,0.6637500000000001,0.16375
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,97,98,,2.005710124372528,0.3699166666666667,0.2075,0.7075,0.2075
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,98,99,,1.499620094495153,0.3173194444444445,0.1659999999999999,0.6659999999999999,0.1659999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,99,100,,2.933432357222145,0.3408333333333334,0.15375,0.65375,0.15375
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,100,101,,1.342989945867102,0.3388888888888889,0.1505,0.6505000000000001,0.1505
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,101,102,,1.7950065286214862,0.3598333333333335,0.18025,0.68025,0.18025
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,102,103,,1.5944478919992424,0.3425833333333334,0.171,0.671,0.171
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,20,103,104,,1.7591607136802418,0.3415833333333334,0.1879999999999999,0.688,0.1879999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,145,1,,0.6467384698438889,0.2946805555555556,0.0822499999999999,0.5822499999999999,0.0822499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,146,2,,0.7390908145967687,0.305736111111111,0.11675,0.61675,0.11675
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,147,3,,1.3124610768737663,0.281125,0.08425,0.58425,0.08425
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,149,5,,0.9866327792583476,0.2722638888888889,0.0807499999999999,0.58075,0.0807499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,150,6,,0.6429565621655742,0.280375,0.0842499999999999,0.5842499999999999,0.0842499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,151,7,,1.3747977269038267,0.2879583333333333,0.1042499999999999,0.60425,0.1042499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,152,8,,1.1821092641666031,0.2877361111111112,0.1062499999999999,0.60625,0.1062499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,155,11,,0.6773968389730648,0.2774861111111111,0.0685,0.5685,0.0685
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,156,12,,1.0685299700980695,0.2793750000000001,0.09075,0.59075,0.09075
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,158,14,,0.6875791609190677,0.2757777777777778,0.10475,0.60475,0.10475
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,159,15,,0.9131475931696044,0.2860972222222221,0.09675,0.59675,0.09675
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,160,16,,1.0419862426831488,0.2942638888888889,0.0969999999999999,0.597,0.0969999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,161,17,,0.6880402412013811,0.270375,0.0442499999999999,0.5442499999999999,0.0442499999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,162,18,,0.7220911919958883,0.2968888888888889,0.0789999999999999,0.579,0.0789999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,164,20,,0.7904600511448989,0.2911666666666668,0.0969999999999999,0.597,0.0969999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,165,21,,1.237235327138985,0.2963472222222223,0.13675,0.63675,0.13675
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,166,22,,0.9995898729372804,0.29925,0.09325,0.59325,0.09325
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,167,23,,0.8771038813989461,0.2868055555555555,0.10725,0.6072500000000001,0.10725
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,168,24,,0.6012443024095826,0.2699583333333333,0.052,0.552,0.052
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,169,25,,1.2514692957957574,0.2980555555555556,0.1225,0.6225,0.1225
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,170,26,,1.0337986189964885,0.2776944444444444,0.07925,0.57925,0.07925
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,171,27,,0.912856471876384,0.2791388888888889,0.0909999999999999,0.591,0.0909999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,172,28,,1.0218521634176034,0.3117916666666666,0.11475,0.61475,0.11475
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,173,29,,1.304766501423655,0.2896250000000001,0.09775,0.59775,0.09775
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,174,30,,1.105315282831114,0.2992083333333334,0.118,0.618,0.118
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,175,31,,0.8563654417759888,0.2739583333333334,0.0649999999999999,0.565,0.0649999999999999
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,176,32,,0.9783416597183102,0.2769027777777778,0.0795,0.5795,0.0795
vanilla,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0",no_graph,0,0,0,50,177,33,,0.6700262449906441,0.2855277777777777,0.09525,0.5952500000000001,0.09525
