dataset,train_size,effect,ci_lower,ci_upper,p_value,p_holm,metric,comparison,is_significant
csuite_nonlin_simpson,500,0.006625,0.0034999999999999,0.00975,9.189332267850384e-07,5.370157172983945e-06,nnaa,original_vs_topological,True
csuite_symprod_simpson,20,0.013875,0.0086249999999999,0.0192499999999999,1.0861984586457579e-09,6.517190751874547e-09,nnaa,original_vs_topological,True
csuite_symprod_simpson,50,0.0061249999999999,0.0021249999999999,0.0101249999999999,0.0003289508164779,0.0013158032659116,nnaa,original_vs_topological,True
csuite_symprod_simpson,100,0.002875,-0.0005,0.0065,0.0340266733531045,0.136106693412418,nnaa,original_vs_topological,False
csuite_symprod_simpson,200,0.0018749999999999,-0.00125,0.005,0.1201542990601952,0.4806171962407811,nnaa,original_vs_topological,False
csuite_symprod_simpson,500,0.0003749999999999,-0.0026249999999999,0.0032499999999999,0.804473920366434,1.0,nnaa,original_vs_topological,False
csuite_weak_arrows,20,0.003,-0.0007500000000001,0.00675,0.0526812393203241,0.2107249572812966,nnaa,original_vs_topological,False
csuite_weak_arrows,50,0.008,0.0046249999999999,0.011375,4.318744646791451e-08,2.1593723233957257e-07,nnaa,original_vs_topological,True
csuite_weak_arrows,100,0.0044999999999999,0.0013749999999998,0.007625,0.0006683283487446,0.0026733133949787,nnaa,original_vs_topological,True
csuite_weak_arrows,200,0.0044999999999999,0.001625,0.007375,0.0004414401182661,0.0016996155392458,nnaa,original_vs_topological,True
csuite_weak_arrows,500,0.0016249999999999,-0.001625,0.0047499999999998,0.2375725614945234,0.4652823764663079,nnaa,original_vs_topological,False
custom_scm_noise1e-2,20,0.0138749999999999,0.009375,0.0182499999999999,2.0176065521096484e-11,1.210563931265789e-10,nnaa,original_vs_topological,True
custom_scm_noise1e-2,50,0.003875,0.000875,0.006875,0.0012365151584375,0.0049460606337503,nnaa,original_vs_topological,True
custom_scm_noise1e-2,100,0.0016249999999999,-0.0015,0.004625,0.1606628067329412,0.4925417752438348,nnaa,original_vs_topological,False
custom_scm_noise1e-2,200,0.0007500000000001,-0.0014999999999999,0.0031249999999999,0.393816520581744,1.0,nnaa,original_vs_topological,False
custom_scm_noise1e-2,500,-0.0002499999999999,-0.0025000000000001,0.002125,0.7938458738008608,1.0,nnaa,original_vs_topological,False
simglucose,20,0.00175,-0.00225,0.0058749999999999,0.3622088835627159,0.3622088835627159,nnaa,original_vs_topological,False
simglucose,50,0.0130624999999999,0.00975,0.016125,4.78171082049148e-11,4.78171082049148e-11,nnaa,original_vs_topological,True
simglucose,100,0.017625,0.015,0.02025,6.3668399989971305e-15,6.3668399989971305e-15,nnaa,original_vs_topological,True
simglucose,200,0.0306875,0.02725,0.0344999999999999,9.04145171412122e-18,9.04145171412122e-18,nnaa,original_vs_topological,True
simglucose,500,0.0391249999999999,0.035375,0.042625,9.040453871366809e-18,9.040453871366809e-18,nnaa,original_vs_topological,True
csuite_large_backdoor,20,-0.0015,-0.0053749999999999,0.0027499999999998,0.3871790673200335,0.6346210157258283,nnaa,original_vs_worst,False
csuite_large_backdoor,50,-0.0003749999999999,-0.0038749999999999,0.0032499999999999,0.7714030267331234,0.7714030267331234,nnaa,original_vs_worst,False
csuite_large_backdoor,100,-0.0005624999999999,-0.004125,0.003125,0.7103829481386195,1.0,nnaa,original_vs_worst,False
csuite_large_backdoor,200,0.000875,-0.001875,0.003875,0.3947739708598338,1.0,nnaa,original_vs_worst,False
csuite_large_backdoor,500,-0.002,-0.0047499999999999,0.0008750000000001,0.0780409975162345,0.3902049875811727,nnaa,original_vs_worst,False
csuite_mixed_confounding,20,0.00275,-0.001375,0.0068749999999999,0.0978105560216343,0.1956211120432686,nnaa,original_vs_worst,False
csuite_mixed_confounding,50,-0.00725,-0.01025,-0.003875,3.9449334786063085e-06,7.889866957212617e-06,nnaa,original_vs_worst,True
csuite_mixed_confounding,100,-0.0052499999999999,-0.0077499999999999,-0.0023749999999998,0.0004769438552736,0.0004769438552736,nnaa,original_vs_worst,True
csuite_mixed_confounding,200,-0.00025,-0.002375,0.002,0.8405848663496095,0.8405848663496095,nnaa,original_vs_worst,False
csuite_mixed_confounding,500,0.001625,-0.000875,0.00425,0.1277102612531485,0.2033981917188385,nnaa,original_vs_worst,False
csuite_mixed_simpson,20,0.0012499999999999,-0.0028749999999998,0.0051249999999999,0.4734379268086566,0.9468758536173132,nnaa,original_vs_worst,False
csuite_mixed_simpson,50,0.0004999999999999,-0.0027499999999999,0.003625,0.7270941280323091,1.0,nnaa,original_vs_worst,False
csuite_mixed_simpson,100,0.0009999999999999,-0.0021249999999999,0.00375,0.4755606371601759,0.951121274320352,nnaa,original_vs_worst,False
csuite_mixed_simpson,200,0.0005,-0.002875,0.004125,0.723225239225837,0.723225239225837,nnaa,original_vs_worst,False
csuite_mixed_simpson,500,0.0011249999999999,-0.0018749999999999,0.004,0.3685799251802513,0.4444641497722621,nnaa,original_vs_worst,False
csuite_nonlin_simpson,20,-0.0017499999999999,-0.0051249999999999,0.0019999999999999,0.3039216576354989,0.6078433152709979,nnaa,original_vs_worst,False
csuite_nonlin_simpson,50,-0.0029999999999998,-0.0061249999999999,0.0001250000000001,0.0255356339963379,0.0766069019890138,nnaa,original_vs_worst,False
csuite_nonlin_simpson,100,-0.0033749999999999,-0.0063749999999999,-0.0002499999999999,0.0110551064239682,0.0331653192719047,nnaa,original_vs_worst,True
csuite_nonlin_simpson,200,-0.0034999999999999,-0.0063749999999999,-0.0004999999999999,0.0048880727353403,0.014664218206021,nnaa,original_vs_worst,True
csuite_nonlin_simpson,500,-0.0032499999999999,-0.006,-0.0002499999999999,0.009767087170061,0.0293012615101832,nnaa,original_vs_worst,True
csuite_symprod_simpson,20,-0.01,-0.014375,-0.0054999999999999,9.190181763199052e-07,3.6760727052796206e-06,nnaa,original_vs_worst,True
csuite_symprod_simpson,50,-0.0144999999999999,-0.01875,-0.01025,6.664024982001076e-13,3.998414989200645e-12,nnaa,original_vs_worst,True
csuite_symprod_simpson,100,-0.01275,-0.0165,-0.009,2.4061818572517385e-11,1.443709114351043e-10,nnaa,original_vs_worst,True
csuite_symprod_simpson,200,-0.0067499999999999,-0.0099999999999999,-0.0036249999999999,6.795541696576807e-08,4.0773250179460836e-07,nnaa,original_vs_worst,True
csuite_symprod_simpson,500,-0.004625,-0.0075,-0.001875,2.170926303040058e-05,0.0001302555781824,nnaa,original_vs_worst,True
csuite_weak_arrows,20,-0.0003749999999999,-0.004375,0.003625,0.8258272558431337,1.0,nnaa,original_vs_worst,False
csuite_weak_arrows,50,0.002625,-0.000875,0.006375,0.1038769066426482,0.1038769066426482,nnaa,original_vs_worst,False
csuite_weak_arrows,100,-0.002125,-0.0049999999999999,0.0006249999999999,0.0768888856347727,0.1537777712695454,nnaa,original_vs_worst,False
csuite_weak_arrows,200,0.00025,-0.0026249999999999,0.003,0.8405866095096998,0.8405866095096998,nnaa,original_vs_worst,False
csuite_weak_arrows,500,-0.00225,-0.0055,0.000875,0.0611799379688768,0.2447197518755072,nnaa,original_vs_worst,False
custom_scm_noise1e-2,20,0.0074999999999999,0.0034999999999999,0.01175,2.3995997099106233e-05,7.19879912973187e-05,nnaa,original_vs_worst,True
custom_scm_noise1e-2,50,0.0027499999999999,-0.00025,0.0058749999999998,0.0453753343081882,0.0907506686163764,nnaa,original_vs_worst,False
custom_scm_noise1e-2,100,0.0019999999999999,-0.00125,0.00525,0.1197432092154869,0.4925417752438348,nnaa,original_vs_worst,False
custom_scm_noise1e-2,200,0.0007499999999999,-0.002,0.00325,0.5102534483724386,1.0,nnaa,original_vs_worst,False
custom_scm_noise1e-2,500,-0.0001249999999999,-0.002875,0.002625,0.939702475171424,1.0,nnaa,original_vs_worst,False
