dataset,train_size,effect,ci_lower,ci_upper,p_value,p_holm,metric,is_significant
csuite_nonlin_simpson,100,0.0450874299049535,0.023893443204601,0.0671895464750434,8.628249618279228e-08,6.902599694623383e-07,correlation_matrix_difference,True
csuite_nonlin_simpson,200,0.0244325992756519,0.0052839322427989,0.0445483687232364,0.0007072581236009,0.0056580649888073,correlation_matrix_difference,True
csuite_nonlin_simpson,500,0.0126182848701327,-0.0070338536825616,0.0340903336097953,0.0812933256499884,0.5690532795499191,correlation_matrix_difference,False
csuite_symprod_simpson,20,-0.033212668472074,-0.0668156696891097,0.0007971664022298,0.0139556757358696,0.0558227029434787,correlation_matrix_difference,False
csuite_symprod_simpson,50,-0.0168521421542167,-0.0499555875733804,0.0136369799259942,0.121803894280117,0.487215577120468,correlation_matrix_difference,False
csuite_symprod_simpson,100,-0.0215549238242143,-0.0460244111582114,0.0030018435805569,0.0178359729215026,0.1070158375290161,correlation_matrix_difference,False
csuite_symprod_simpson,200,0.0068245006839781,-0.010872061885816,0.0264838669253359,0.2623330281559302,0.7869990844677905,correlation_matrix_difference,False
csuite_symprod_simpson,500,-0.0120685762803143,-0.0316413112500464,0.0087177869222292,0.112950941316262,0.593171904287293,correlation_matrix_difference,False
csuite_weak_arrows,20,0.2504213308147117,0.1727943182358223,0.3283790859373837,2.956017639629545e-12,2.0692123477406815e-11,correlation_matrix_difference,True
csuite_weak_arrows,50,0.2611924160289708,0.2063680441572395,0.3159590502682453,5.026457534403374e-17,4.021166027522699e-16,correlation_matrix_difference,True
csuite_weak_arrows,100,0.1723472360324801,0.1260436329162673,0.2242090253903007,1.9809780081603547e-15,1.5847824065282838e-14,correlation_matrix_difference,True
csuite_weak_arrows,200,0.1014483865549378,0.0697724168677497,0.135610507196647,5.699537283654099e-12,4.5596298269232786e-11,correlation_matrix_difference,True
csuite_weak_arrows,500,0.0670359072580163,0.0425576228631155,0.0934513317194204,2.564014863846255e-10,1.7948104046923783e-09,correlation_matrix_difference,True
custom_scm,20,0.2118066485101774,0.1358664653594686,0.3106688267852619,4.3387590457618723e-13,2.169379522880936e-12,correlation_matrix_difference,True
custom_scm,50,0.1262561294024705,0.078542383987618,0.1789086686351116,1.4466417063919297e-12,7.233208531959648e-12,correlation_matrix_difference,True
custom_scm,100,0.0692619421369566,0.0377919986256159,0.1132907279298398,3.946694285453164e-09,1.9733471427265825e-08,correlation_matrix_difference,True
custom_scm,200,0.0600366619093657,0.0349317813837569,0.0951164713236214,6.60666275281221e-10,3.303331376406105e-09,correlation_matrix_difference,True
custom_scm,500,0.0378394259653525,0.0184639920045077,0.0589282634409631,1.246885016264847e-06,6.2344250813242355e-06,correlation_matrix_difference,True
csuite_large_backdoor,20,0.0027847222222222,0.000548611111111,0.0048333333333334,0.0009292772651479,0.0065049408560353,k_marginal_tvd,True
csuite_large_backdoor,50,0.0033090277777777,0.0017708333333331,0.0049444444444445,7.915550918956862e-07,4.7493305513741175e-06,k_marginal_tvd,True
csuite_large_backdoor,100,0.001611111111111,0.0004583333333332,0.0028333333333332,0.0006811217453533,0.0027244869814133,k_marginal_tvd,True
csuite_large_backdoor,200,0.0012083333333332,1.3888888889007632e-05,0.0023124999999999,0.0089717480809991,0.0448587404049959,k_marginal_tvd,True
csuite_large_backdoor,500,-0.001298611111111,-0.0021666666666666,-0.0004583333333333,0.0008012237495512,0.0016024474991025,k_marginal_tvd,True
csuite_mixed_confounding,20,0.0040416666666666,0.0020681818181818,0.005935606060606,3.3220207038943945e-07,2.6576165631155156e-06,k_marginal_tvd,True
csuite_mixed_confounding,50,0.0040795454545454,0.0026704545454545,0.0054583333333333,2.2429783625423004e-10,1.7943826900338403e-09,k_marginal_tvd,True
csuite_mixed_confounding,100,0.0037272727272726,0.0024848484848484,0.005060606060606,1.002319219830516e-11,8.018553758644126e-11,k_marginal_tvd,True
csuite_mixed_confounding,200,0.0043863636363636,0.003121212121212,0.0056136363636363,4.801293488912921e-13,3.3609054422390452e-12,k_marginal_tvd,True
csuite_mixed_confounding,500,0.0012651515151514,0.0002083333333332,0.0023598484848484,0.001616328763465,0.0096979725807902,k_marginal_tvd,True
csuite_mixed_simpson,20,-0.0011666666666666,-0.009,0.0067916666666666,0.7180804276832122,0.7180804276832122,k_marginal_tvd,False
csuite_mixed_simpson,50,0.0060416666666667,0.0004166666666667,0.0119166666666666,0.004888736856877,0.0329614420314688,k_marginal_tvd,True
csuite_mixed_simpson,100,0.0076249999999999,0.0024166666666666,0.0129166666666666,0.0001587181661422,0.0007935908307114,k_marginal_tvd,True
csuite_mixed_simpson,200,0.0112499999999999,0.0057499999999999,0.0172083333333333,7.325634042978329e-09,5.860507234382663e-08,k_marginal_tvd,True
csuite_mixed_simpson,500,0.0128333333333333,0.0075,0.0202083333333333,1.0787052719675287e-10,8.629642175740231e-10,k_marginal_tvd,True
csuite_nonlin_simpson,20,0.0066666666666667,0.0031666666666665,0.0104166666666666,1.3594410574303506e-06,1.0875528459442805e-05,k_marginal_tvd,True
csuite_nonlin_simpson,50,0.0098749999999999,0.0069999999999998,0.0128333333333333,9.588314404652184e-13,5.752988642791311e-12,k_marginal_tvd,True
csuite_nonlin_simpson,100,0.0129583333333333,0.0107499999999999,0.0152083333333333,7.233310526318719e-17,5.786648421054975e-16,k_marginal_tvd,True
csuite_nonlin_simpson,200,0.0100833333333333,0.0075833333333333,0.0125833333333332,6.4558889932764614e-15,5.164711194621169e-14,k_marginal_tvd,True
csuite_nonlin_simpson,500,0.0060416666666667,0.0038333333333333,0.0082083333333333,1.383789690165427e-10,1.1070317521323415e-09,k_marginal_tvd,True
csuite_symprod_simpson,20,0.01225,0.0076666666666665,0.0172083333333333,6.054065876502175e-10,3.632439525901305e-09,k_marginal_tvd,True
csuite_symprod_simpson,50,0.011,0.0074583333333332,0.0143749999999999,4.009359460830317e-12,2.806551622581222e-11,k_marginal_tvd,True
csuite_symprod_simpson,100,0.0072083333333333,0.0044583333333333,0.0099583333333333,4.6048858431329175e-10,3.2234200901930423e-09,k_marginal_tvd,True
csuite_symprod_simpson,200,0.0042499999999999,0.001875,0.0066249999999999,3.9779093152158745e-06,2.386745589129525e-05,k_marginal_tvd,True
csuite_symprod_simpson,500,0.0023749999999999,0.0006666666666666,0.0041249999999999,0.000489371182763,0.002936227096578,k_marginal_tvd,True
csuite_weak_arrows,20,0.0034375,0.0011736111111111,0.0058055555555555,4.929482066634592e-05,0.0003943585653307,k_marginal_tvd,True
csuite_weak_arrows,50,0.0020277777777777,0.0005069444444444,0.0036458333333333,0.0004218711298836,0.0029530979091856,k_marginal_tvd,True
csuite_weak_arrows,100,0.0016875,0.000375,0.0028888888888889,0.0007343038954145,0.0058744311633164,k_marginal_tvd,True
csuite_weak_arrows,200,0.0010763888888889,9.714451465470121e-17,0.0020208333333333,0.0081915276835836,0.0491491661015018,k_marginal_tvd,True
csuite_weak_arrows,500,0.0001736111111111,-0.0008125,0.0012083333333333,0.6265961719599837,1.0,k_marginal_tvd,False
custom_scm,20,0.0104374999999999,0.0049999999999999,0.0158749999999999,4.729993134707844e-06,2.3649965673539217e-05,k_marginal_tvd,True
custom_scm,50,0.0054166666666667,0.0023333333333332,0.0087916666666666,1.4300154164228968e-05,7.150077082114484e-05,k_marginal_tvd,True
custom_scm,100,0.0033749999999999,0.0004583333333333,0.0062916666666666,0.0029542756410839,0.0147713782054197,k_marginal_tvd,True
custom_scm,200,0.0020833333333333,-0.0003333333333333,0.0045,0.0243147268209776,0.0972589072839105,k_marginal_tvd,False
custom_scm,500,0.0026458333333333,0.000125,0.005,0.0068101169724546,0.0340505848622733,k_marginal_tvd,True
