algorithm,column_order,train_size,seed,correlation_matrix_difference,k_marginal_tvd,nnaa,nnaa_raw
vanilla,original,20,30,1.1049587110213246,0.2191439393939394,0.1905,0.6905
vanilla,original,20,31,0.978867741976523,0.2347121212121212,0.16174999999999995,0.66175
vanilla,original,20,32,1.0768451960384715,0.2525833333333333,0.22875,0.72875
vanilla,original,20,33,1.057395962635291,0.2477727272727272,0.18725000000000003,0.68725
vanilla,original,20,34,1.577642969607006,0.2375984848484848,0.20199999999999996,0.702
vanilla,original,20,35,0.9518284908862598,0.2084696969696969,0.14825,0.64825
vanilla,original,20,36,0.921161626004286,0.2114015151515152,0.14775000000000005,0.64775
vanilla,original,20,37,1.3038739539081992,0.2383560606060605,0.19174999999999998,0.69175
vanilla,original,20,38,1.0975698177043534,0.2134621212121213,0.16500000000000004,0.665
vanilla,original,20,39,1.3496278694129102,0.1996515151515151,0.17149999999999999,0.6715
vanilla,original,20,40,1.1392910696560736,0.2120833333333333,0.16849999999999998,0.6685
vanilla,original,20,41,1.4599683059503528,0.2520530303030304,0.20300000000000007,0.7030000000000001
vanilla,original,20,42,0.9127193337381986,0.2229469696969697,0.17049999999999998,0.6705
vanilla,original,20,43,0.9655148258932016,0.2003257575757575,0.1479999999999999,0.6479999999999999
vanilla,original,20,44,1.112213203250841,0.2562272727272727,0.20725000000000005,0.70725
vanilla,original,20,45,1.2208210975641691,0.1979469696969696,0.14874999999999994,0.6487499999999999
vanilla,original,20,46,1.130728885443608,0.2309015151515151,0.1755,0.6755
vanilla,original,20,47,0.7912344918293772,0.2154242424242424,0.15200000000000002,0.652
vanilla,original,20,48,0.9926000085715728,0.2092121212121212,0.13624999999999998,0.63625
vanilla,original,20,49,1.0461908601403798,0.1997272727272727,0.13074999999999992,0.6307499999999999
vanilla,original,20,50,1.2128109402424077,0.2429166666666667,0.22025000000000006,0.7202500000000001
vanilla,original,20,52,1.0179035668360297,0.2280151515151515,0.16949999999999998,0.6695
vanilla,original,20,53,0.995029031046491,0.2506515151515151,0.18974999999999997,0.68975
vanilla,original,20,54,1.3340123912382855,0.2328863636363635,0.18100000000000005,0.681
vanilla,original,20,55,1.3467565120861769,0.2076590909090909,0.1765,0.6765
vanilla,original,20,56,0.8829675430157917,0.2019924242424242,0.13250000000000006,0.6325000000000001
vanilla,original,20,57,1.088252562611998,0.2217348484848484,0.16249999999999998,0.6625
vanilla,original,20,58,1.2755663595868525,0.2320757575757576,0.17900000000000005,0.679
vanilla,original,20,59,0.907781680679728,0.2680227272727272,0.21150000000000002,0.7115
vanilla,original,20,60,0.95675703878184,0.1960227272727273,0.15325,0.65325
vanilla,original,20,61,0.9652157031241384,0.2311818181818182,0.16625,0.66625
vanilla,original,20,62,1.2179345593487076,0.246590909090909,0.22625000000000006,0.7262500000000001
vanilla,original,20,63,1.062227538327633,0.2226212121212121,0.17174999999999996,0.67175
vanilla,original,20,64,1.0347426807320153,0.2102651515151514,0.1835,0.6835
vanilla,original,20,65,1.0757175896658997,0.2074848484848485,0.15200000000000002,0.652
vanilla,original,20,66,1.4499060536999686,0.2409469696969696,0.21250000000000002,0.7125
vanilla,original,20,67,0.9041409392357278,0.2784318181818181,0.22724999999999995,0.72725
vanilla,original,20,68,0.7296140411250012,0.207681818181818,0.15650000000000008,0.6565000000000001
vanilla,original,20,69,0.8362514870502701,0.2473712121212121,0.20074999999999998,0.70075
vanilla,original,20,70,1.1287627780952392,0.2358030303030303,0.17775000000000007,0.6777500000000001
vanilla,original,20,71,1.5932874670248134,0.2593636363636363,0.1895,0.6895
vanilla,original,20,72,1.2992151547193629,0.2111818181818182,0.21300000000000008,0.7130000000000001
vanilla,original,20,73,0.8162971320950897,0.2317272727272727,0.16325,0.66325
vanilla,original,20,74,1.0643580730080764,0.2285530303030302,0.14100000000000001,0.641
vanilla,original,20,75,1.0594892186094176,0.2035530303030303,0.16225,0.66225
vanilla,original,20,77,0.9921109095204952,0.238,0.18425000000000002,0.68425
vanilla,original,20,78,1.3871329014884892,0.2146969696969696,0.16149999999999998,0.6615
vanilla,original,20,79,0.9624002654647053,0.2170151515151515,0.1625000000000001,0.6625000000000001
vanilla,original,20,80,1.1561019073813412,0.2297348484848485,0.18225000000000002,0.68225
vanilla,original,20,81,0.9029599106038876,0.2242045454545454,0.1625000000000001,0.6625000000000001
vanilla,original,20,82,1.2324492222731809,0.2302272727272727,0.18300000000000005,0.683
vanilla,original,20,83,1.0056459509016595,0.2114090909090909,0.1479999999999999,0.6479999999999999
vanilla,original,20,84,1.198539609736318,0.2287272727272726,0.20575,0.70575
vanilla,original,20,85,0.8181876985654013,0.2018257575757576,0.13349999999999995,0.6335
vanilla,original,20,86,1.208763856844128,0.2808333333333332,0.19799999999999995,0.698
vanilla,original,20,87,1.0948627033422695,0.2028863636363636,0.14400000000000002,0.644
vanilla,original,20,89,1.1336676238818084,0.2228181818181818,0.1725,0.6725
vanilla,original,20,90,1.0996275887832272,0.2230984848484849,0.13924999999999998,0.63925
vanilla,original,20,91,0.9633134052945072,0.2069772727272727,0.13650000000000007,0.6365000000000001
vanilla,original,20,92,1.0929170112766688,0.2270530303030303,0.16000000000000003,0.66
vanilla,original,20,93,1.0170142238910094,0.2733863636363636,0.22100000000000009,0.7210000000000001
vanilla,original,20,94,1.0904683488565294,0.2150227272727272,0.18974999999999997,0.68975
vanilla,original,20,95,1.2714392427432448,0.2663863636363636,0.20274999999999999,0.70275
vanilla,original,20,96,0.9604563514321938,0.2104545454545454,0.14325,0.64325
vanilla,original,20,97,1.7150424442231855,0.242560606060606,0.20724999999999993,0.7072499999999999
vanilla,original,20,98,0.7840185391855489,0.2182651515151514,0.15425,0.65425
vanilla,original,20,99,1.155218159060531,0.213090909090909,0.16975000000000007,0.6697500000000001
vanilla,original,20,100,0.9064168413353196,0.222810606060606,0.14900000000000002,0.649
vanilla,original,20,101,1.1586128328313432,0.2501439393939393,0.20575,0.70575
vanilla,original,20,102,1.1308882384029328,0.2103787878787879,0.15849999999999997,0.6585
vanilla,original,20,103,0.9040671987650718,0.2624848484848484,0.21399999999999997,0.714
vanilla,original,20,104,1.0212446089453344,0.226151515151515,0.19300000000000006,0.6930000000000001
vanilla,original,50,156,0.65491739480197,0.1770151515151515,0.09024999999999994,0.5902499999999999
vanilla,original,50,157,0.8115988070297598,0.1829166666666667,0.09925000000000006,0.5992500000000001
vanilla,original,50,158,0.64903680603452,0.1970303030303029,0.11349999999999993,0.6134999999999999
vanilla,original,50,159,0.8462696767014136,0.1885984848484849,0.11199999999999999,0.612
vanilla,original,50,160,0.8327254352275649,0.1947121212121212,0.1067499999999999,0.6067499999999999
vanilla,original,50,161,1.0561248030021866,0.1966742424242424,0.136,0.636
vanilla,original,50,162,0.8621529932153755,0.1886136363636363,0.10525000000000007,0.6052500000000001
vanilla,original,50,163,0.8103215732593965,0.2002954545454545,0.12650000000000006,0.6265000000000001
vanilla,original,50,165,0.8648443716289634,0.1900984848484848,0.12024999999999997,0.62025
vanilla,original,50,167,0.7150828501825054,0.1672803030303029,0.09475,0.59475
vanilla,original,50,168,0.8134632657381542,0.1964015151515151,0.09749999999999992,0.5974999999999999
vanilla,original,50,169,0.7424789423228628,0.196469696969697,0.11525000000000007,0.6152500000000001
vanilla,original,50,170,1.074476754017896,0.1874924242424242,0.11924999999999997,0.61925
vanilla,original,50,171,0.7962863660350781,0.179780303030303,0.10149999999999992,0.6014999999999999
vanilla,original,50,173,0.77459634343048,0.1888257575757576,0.10325000000000006,0.6032500000000001
vanilla,original,50,174,0.7310158534774888,0.1659545454545454,0.08350000000000002,0.5835
vanilla,original,50,175,0.9508707938353768,0.1716893939393939,0.11050000000000004,0.6105
vanilla,original,50,176,0.748276642801756,0.177060606060606,0.09199999999999997,0.592
vanilla,original,50,178,1.0964762644358634,0.1813787878787879,0.10424999999999995,0.60425
vanilla,original,50,179,0.7498975310152683,0.2107196969696969,0.11199999999999999,0.612
vanilla,original,50,180,0.8743386570284857,0.1912121212121212,0.08699999999999997,0.587
vanilla,original,50,181,0.9251748555437704,0.1774469696969697,0.1027499999999999,0.6027499999999999
vanilla,original,50,182,0.8148916472383727,0.1775757575757576,0.08675,0.58675
vanilla,original,50,183,0.9875680083776196,0.1908863636363636,0.10400000000000009,0.6040000000000001
vanilla,original,50,184,0.8203835957267666,0.1988257575757575,0.12725000000000009,0.6272500000000001
vanilla,original,50,185,0.7196335044243423,0.1655227272727272,0.07099999999999995,0.571
vanilla,original,50,186,0.586379688801466,0.184340909090909,0.10199999999999998,0.602
vanilla,original,50,187,0.5295169643387457,0.1840757575757576,0.11599999999999999,0.616
vanilla,original,50,188,0.7543963179078281,0.1790303030303029,0.09850000000000003,0.5985
vanilla,original,50,190,0.7950225504628518,0.1865909090909091,0.10099999999999998,0.601
vanilla,original,50,191,0.7247535154609192,0.1964318181818182,0.11149999999999993,0.6114999999999999
vanilla,original,50,192,0.7187663474419107,0.18,0.10350000000000004,0.6035
vanilla,original,50,193,0.7648555256696784,0.1784621212121212,0.09925000000000006,0.5992500000000001
vanilla,original,50,194,0.6228676508564069,0.1902045454545455,0.09975,0.59975
vanilla,original,50,196,0.8736028661385803,0.2062727272727272,0.15425,0.65425
vanilla,original,50,197,0.811283660954604,0.1920984848484848,0.14175000000000004,0.64175
vanilla,original,50,198,0.7067681231849081,0.1899621212121212,0.10899999999999999,0.609
vanilla,original,50,201,0.7000408265473409,0.1969469696969697,0.11024999999999996,0.61025
vanilla,original,50,202,0.878825988637124,0.1896060606060605,0.10399999999999998,0.604
vanilla,original,50,203,0.9366590716811308,0.1783409090909091,0.09250000000000003,0.5925
vanilla,original,50,204,0.8965998370875287,0.1811515151515151,0.08125000000000004,0.58125
vanilla,original,50,205,0.7978078072690573,0.1948636363636363,0.08899999999999997,0.589
vanilla,original,50,206,0.7721247211543393,0.1887954545454545,0.11224999999999996,0.61225
vanilla,original,50,207,0.7944434044614328,0.191689393939394,0.10575000000000001,0.60575
vanilla,original,50,208,0.8236517086364399,0.1768257575757575,0.10749999999999993,0.6074999999999999
vanilla,original,50,209,0.6969981845771127,0.1977045454545455,0.12224999999999997,0.62225
vanilla,original,50,210,0.7220262531175843,0.1813863636363636,0.10899999999999999,0.609
vanilla,original,50,212,0.8718905818631929,0.1848181818181818,0.11325000000000007,0.6132500000000001
vanilla,original,50,214,0.866674132553615,0.2254015151515151,0.14149999999999996,0.6415
vanilla,original,50,215,0.7676472932512587,0.1825151515151515,0.10199999999999998,0.602
vanilla,original,50,216,0.6474796821857053,0.1937954545454545,0.11099999999999999,0.611
vanilla,original,50,217,0.7830474988422822,0.1916212121212122,0.119,0.619
vanilla,original,50,218,0.8961089729616114,0.192780303030303,0.11699999999999999,0.617
vanilla,original,50,220,0.8494763058798858,0.1923787878787878,0.11624999999999996,0.61625
vanilla,original,50,221,0.7049180209738587,0.1738409090909091,0.07325000000000004,0.57325
vanilla,original,50,222,0.7709391363915817,0.1846818181818182,0.10024999999999995,0.60025
vanilla,original,50,223,0.8392824510559431,0.1927878787878787,0.09125000000000005,0.59125
vanilla,original,50,224,0.8905126285089434,0.1821136363636363,0.11299999999999999,0.613
vanilla,original,50,225,0.6791672124315161,0.1803106060606061,0.09600000000000009,0.5960000000000001
vanilla,original,50,227,1.0511782977739703,0.201,0.14100000000000001,0.641
vanilla,original,50,228,0.6585452517366018,0.2038712121212121,0.11749999999999994,0.6174999999999999
vanilla,original,50,229,0.7165068600165617,0.2103787878787878,0.11749999999999994,0.6174999999999999
vanilla,original,50,230,0.8991948312934884,0.1707878787878787,0.09000000000000008,0.5900000000000001
vanilla,original,50,231,0.7848867360566367,0.1687499999999999,0.09350000000000003,0.5935
vanilla,original,50,232,0.9096945030666094,0.17925,0.11975000000000002,0.61975
vanilla,original,50,233,0.8163484254100206,0.2020757575757576,0.10925000000000007,0.6092500000000001
vanilla,original,50,234,0.6674073185743346,0.1761515151515151,0.09525000000000006,0.5952500000000001
vanilla,original,50,236,0.9234957272704684,0.2128257575757575,0.11975000000000002,0.61975
vanilla,original,50,237,0.7709875676184046,0.1804848484848485,0.10624999999999996,0.60625
vanilla,original,50,238,0.7096891566175222,0.1938787878787878,0.11875000000000002,0.61875
vanilla,original,50,239,0.9227239266045798,0.173219696969697,0.08074999999999999,0.58075
vanilla,original,50,240,0.8019875410292171,0.1848636363636363,0.10650000000000004,0.6065
vanilla,original,50,241,0.6587329457269432,0.174030303030303,0.09175,0.59175
vanilla,original,50,242,0.8027057622790743,0.1757272727272726,0.10624999999999996,0.60625
vanilla,original,50,243,0.9815266385714596,0.1784848484848485,0.13575000000000004,0.63575
vanilla,original,50,244,0.7957995730590188,0.1824090909090909,0.10424999999999995,0.60425
vanilla,original,50,246,0.8803134253755125,0.169530303030303,0.09699999999999998,0.597
vanilla,original,50,247,0.7491137701426147,0.2148257575757576,0.127,0.627
vanilla,original,50,248,0.8933895474647771,0.1864166666666667,0.09775,0.59775
vanilla,original,50,249,0.866908257700703,0.1781818181818182,0.11725000000000008,0.6172500000000001
vanilla,original,50,250,0.8477501313706037,0.1937272727272726,0.123,0.623
vanilla,original,50,252,0.7991862570186881,0.1807045454545455,0.09925000000000006,0.5992500000000001
vanilla,original,50,254,0.8236879112444999,0.1926515151515152,0.11824999999999997,0.61825
vanilla,original,50,255,1.0271764773841263,0.2109318181818182,0.14274999999999993,0.6427499999999999
vanilla,original,50,256,0.7327199692247353,0.1800378787878788,0.10050000000000003,0.6005
vanilla,original,50,257,0.8875987277181108,0.176590909090909,0.09550000000000003,0.5955
vanilla,original,50,258,0.6611804391270429,0.18425,0.08550000000000002,0.5855
vanilla,original,50,259,0.6289230404168795,0.1794848484848485,0.08224999999999993,0.5822499999999999
vanilla,original,50,260,0.7060768495131899,0.1813181818181818,0.08899999999999997,0.589
vanilla,original,50,261,0.8952279063827863,0.1818106060606061,0.09624999999999995,0.59625
vanilla,original,50,262,0.7363686952870999,0.1921515151515151,0.09525000000000006,0.5952500000000001
vanilla,original,50,264,0.8034353208944897,0.192,0.11725000000000008,0.6172500000000001
vanilla,original,50,265,1.1432884483166348,0.2080984848484848,0.11949999999999994,0.6194999999999999
vanilla,original,50,266,0.6288700336123791,0.1733636363636363,0.08050000000000002,0.5805
vanilla,original,50,267,0.6855940935292573,0.1818939393939393,0.10549999999999993,0.6054999999999999
vanilla,original,50,268,0.784664435163283,0.2029090909090909,0.10375000000000001,0.60375
vanilla,original,50,269,0.9170102316140968,0.1866818181818182,0.10475000000000001,0.60475
vanilla,original,50,271,0.9219859475288692,0.1848560606060607,0.10149999999999992,0.6014999999999999
vanilla,original,50,272,0.7062467164421768,0.1661212121212121,0.07674999999999998,0.57675
vanilla,original,50,273,1.0153705333827747,0.1872651515151515,0.10424999999999995,0.60425
vanilla,original,100,310,0.6363218600733577,0.1563181818181818,0.05899999999999994,0.5589999999999999
vanilla,original,100,314,0.6558901899481029,0.1610454545454545,0.07374999999999998,0.57375
vanilla,original,100,315,0.4908047194516474,0.1536818181818182,0.05699999999999994,0.5569999999999999
vanilla,original,100,316,0.4751315513682091,0.1778787878787879,0.06625000000000003,0.56625
vanilla,original,100,318,0.5619681812895508,0.171280303030303,0.05525000000000002,0.55525
vanilla,original,100,320,0.5959588672690982,0.1604696969696971,0.058499999999999996,0.5585
vanilla,original,100,321,0.7418760020233024,0.153030303030303,0.05725000000000002,0.55725
vanilla,original,100,322,0.4954611881610728,0.1581590909090908,0.05600000000000005,0.556
vanilla,original,100,323,0.6048432375482204,0.1661590909090909,0.059250000000000025,0.55925
vanilla,original,100,326,0.5999303068513456,0.1756818181818182,0.07999999999999996,0.58
vanilla,original,100,328,0.5512547371806493,0.15775,0.04974999999999996,0.54975
vanilla,original,100,331,0.6492632293088862,0.1561515151515151,0.0595,0.5595
vanilla,original,100,333,0.7250288921434154,0.1589318181818182,0.04774999999999996,0.54775
vanilla,original,100,334,0.6278279641136212,0.1691893939393938,0.059250000000000025,0.55925
vanilla,original,100,335,0.4650734341084904,0.1655378787878788,0.07024999999999992,0.5702499999999999
vanilla,original,100,337,0.4112091555751601,0.1568030303030303,0.037250000000000005,0.53725
vanilla,original,100,338,0.8188009189929056,0.1534393939393938,0.0747500000000001,0.5747500000000001
vanilla,original,100,339,0.4595953923466857,0.1566212121212121,0.047250000000000014,0.54725
vanilla,original,100,340,0.5303504692615789,0.1547803030303029,0.06400000000000006,0.5640000000000001
vanilla,original,100,341,0.70944008426141,0.1667878787878788,0.07174999999999998,0.57175
vanilla,original,100,342,0.6908304837773953,0.1615075757575757,0.07350000000000001,0.5735
vanilla,original,100,343,0.7814236193663826,0.1578484848484849,0.05174999999999996,0.55175
vanilla,original,100,344,0.568299196673502,0.1606439393939393,0.05974999999999997,0.55975
vanilla,original,100,345,0.724570756056394,0.1796818181818182,0.07850000000000001,0.5785
vanilla,original,100,346,0.5269515991066818,0.1656060606060606,0.07074999999999998,0.57075
vanilla,original,100,347,0.5618058734965221,0.1554469696969697,0.05325000000000002,0.55325
vanilla,original,100,348,0.4604271654311895,0.1715984848484848,0.06774999999999998,0.56775
vanilla,original,100,349,0.2949909761805334,0.1472803030303029,0.020499999999999963,0.5205
vanilla,original,100,350,0.6983067767391641,0.1697651515151515,0.06499999999999995,0.565
vanilla,original,100,351,0.5777822015181312,0.1626287878787879,0.06824999999999992,0.5682499999999999
vanilla,original,100,352,0.8247376822694623,0.1740984848484848,0.08050000000000002,0.5805
vanilla,original,100,353,0.5464960858866974,0.1541212121212121,0.0685,0.5685
vanilla,original,100,354,0.5635831243942161,0.1805454545454546,0.08174999999999999,0.58175
vanilla,original,100,355,0.5871268658083605,0.1804848484848485,0.07174999999999998,0.57175
vanilla,original,100,356,0.6646698594072621,0.1644621212121212,0.06275000000000008,0.5627500000000001
vanilla,original,100,357,0.5435388197704933,0.1899924242424243,0.06899999999999995,0.569
vanilla,original,100,359,0.5979683364832238,0.1627348484848484,0.06549999999999989,0.5654999999999999
vanilla,original,100,360,0.7717116189874785,0.185439393939394,0.08624999999999994,0.5862499999999999
vanilla,original,100,361,0.502088858118403,0.1741590909090908,0.07624999999999993,0.5762499999999999
vanilla,original,100,362,0.9295744566526972,0.1764924242424242,0.10675000000000001,0.60675
vanilla,original,100,364,0.509250516419216,0.1961287878787879,0.07824999999999993,0.5782499999999999
vanilla,original,100,365,0.6265609818853461,0.1597424242424243,0.06725000000000003,0.56725
vanilla,original,100,366,0.6487724897963919,0.173439393939394,0.07599999999999996,0.576
vanilla,original,100,367,0.6667467357571382,0.1749318181818181,0.09275,0.59275
vanilla,original,100,368,0.5436686963124729,0.1675757575757576,0.058499999999999996,0.5585
vanilla,original,100,369,0.4947453875469743,0.1924166666666667,0.06374999999999997,0.56375
vanilla,original,100,370,0.8272838010132593,0.1736515151515152,0.07424999999999993,0.5742499999999999
vanilla,original,100,371,0.5759266704615879,0.1698030303030303,0.04625000000000001,0.54625
vanilla,original,100,372,0.6059836208586021,0.1857878787878787,0.07850000000000001,0.5785
vanilla,original,100,373,0.6356403476671487,0.164969696969697,0.06325000000000003,0.56325
vanilla,original,100,375,0.520471476968559,0.1888333333333333,0.07350000000000001,0.5735
vanilla,original,100,376,0.5958138375529454,0.1615757575757576,0.05174999999999996,0.55175
vanilla,original,100,378,0.6722000769159839,0.1711136363636363,0.06225000000000003,0.56225
vanilla,original,100,379,0.612338952201382,0.1677121212121211,0.07299999999999995,0.573
vanilla,original,100,380,0.5435669466306868,0.1657348484848484,0.07174999999999998,0.57175
vanilla,original,100,381,0.8076377692801742,0.1762878787878787,0.08024999999999993,0.5802499999999999
vanilla,original,100,382,0.7022078591730452,0.1747348484848485,0.06499999999999995,0.565
vanilla,original,100,384,0.5833446434897887,0.164401515151515,0.07050000000000001,0.5705
vanilla,original,100,385,0.5193095506600132,0.1770530303030303,0.08074999999999999,0.58075
vanilla,original,100,386,0.5624770869682122,0.1493636363636364,0.035250000000000004,0.53525
vanilla,original,100,387,0.5906836502338438,0.1606136363636363,0.06674999999999998,0.56675
vanilla,original,100,388,0.4964996674280748,0.1647575757575757,0.06099999999999994,0.5609999999999999
vanilla,original,100,390,0.6343856955748798,0.1776212121212121,0.07074999999999998,0.57075
vanilla,original,100,391,0.6076158076836947,0.1605151515151515,0.0645,0.5645
vanilla,original,100,392,0.5070549624729631,0.1750530303030303,0.05699999999999994,0.5569999999999999
vanilla,original,100,393,0.5796851167675613,0.1716439393939394,0.07325000000000004,0.57325
vanilla,original,100,394,0.5493001006456675,0.1610909090909091,0.053749999999999964,0.55375
vanilla,original,100,396,0.8363880478690041,0.1670757575757575,0.05049999999999999,0.5505
vanilla,original,100,397,0.532438624505271,0.171,0.07600000000000007,0.5760000000000001
vanilla,original,100,398,0.7688070487781881,0.1766363636363636,0.10099999999999998,0.601
vanilla,original,100,400,0.7517137793953161,0.1763863636363636,0.06499999999999995,0.565
vanilla,original,100,401,0.6261880238622425,0.1570075757575758,0.06125000000000003,0.56125
vanilla,original,100,402,0.6339100946065416,0.1800833333333333,0.08400000000000007,0.5840000000000001
vanilla,original,100,403,0.8429490486133543,0.1779242424242424,0.09850000000000003,0.5985
vanilla,original,100,404,0.868552537449433,0.1620757575757576,0.07150000000000001,0.5715
vanilla,original,100,405,0.6873765303657144,0.160090909090909,0.0685,0.5685
vanilla,original,100,406,0.7498325704648853,0.1786742424242424,0.07699999999999996,0.577
vanilla,original,100,407,0.4174721727730443,0.1741287878787878,0.07850000000000001,0.5785
vanilla,original,100,408,0.4633210375984316,0.1708787878787878,0.062000000000000055,0.562
vanilla,original,100,409,0.4999534972665881,0.1732424242424242,0.07025000000000003,0.57025
vanilla,original,100,410,0.5355780340867833,0.1827121212121212,0.08599999999999997,0.586
vanilla,original,100,411,0.6051944294729971,0.1783257575757575,0.06000000000000005,0.56
vanilla,original,100,412,0.4303653639076092,0.1605,0.048249999999999904,0.5482499999999999
vanilla,original,100,413,0.5646930071155565,0.176590909090909,0.08299999999999996,0.583
vanilla,original,100,415,0.8201233420258793,0.1638257575757575,0.07024999999999992,0.5702499999999999
vanilla,original,100,416,0.5114950811441041,0.1571060606060606,0.05624999999999991,0.5562499999999999
vanilla,original,100,417,0.3689108536644699,0.1509848484848484,0.05600000000000005,0.556
vanilla,original,100,418,0.5188400383373601,0.1734545454545454,0.06875000000000009,0.5687500000000001
vanilla,original,100,419,0.6321527318686366,0.1677500000000001,0.052000000000000046,0.552
vanilla,original,100,420,0.5517612620147035,0.1624772727272727,0.0694999999999999,0.5694999999999999
vanilla,original,100,421,0.5894542023670671,0.1797121212121211,0.05400000000000005,0.554
vanilla,original,100,422,0.5119520287044735,0.1600984848484848,0.03974999999999995,0.53975
vanilla,original,100,423,0.836262413540944,0.1647424242424242,0.05875000000000008,0.5587500000000001
vanilla,original,100,425,0.6020685071027576,0.1710984848484849,0.052000000000000046,0.552
vanilla,original,100,426,0.8166072283045928,0.1725681818181818,0.07699999999999996,0.577
vanilla,original,100,427,0.5996531690338511,0.1732575757575758,0.06400000000000006,0.5640000000000001
vanilla,original,100,430,0.5341667994046488,0.171310606060606,0.07199999999999995,0.572
vanilla,original,100,431,0.4739287856911227,0.1654469696969697,0.06125000000000003,0.56125
vanilla,original,100,433,0.4708587269226704,0.1636060606060606,0.0645,0.5645
vanilla,original,100,434,0.5743451635952553,0.1620757575757575,0.056499999999999995,0.5565
vanilla,original,200,466,0.4449774163506855,0.1555151515151515,0.05325000000000002,0.55325
vanilla,original,200,467,0.5010939360373687,0.1595454545454545,0.02774999999999994,0.5277499999999999
vanilla,original,200,468,0.4473048522324484,0.1583484848484848,0.040000000000000036,0.54
vanilla,original,200,469,0.6052937622159387,0.1653636363636363,0.04475000000000007,0.5447500000000001
vanilla,original,200,470,0.4450966676272659,0.160121212121212,0.03249999999999997,0.5325
vanilla,original,200,471,0.3785608026517573,0.1601212121212121,0.03550000000000009,0.5355000000000001
vanilla,original,200,473,0.5432363963176045,0.1611060606060605,0.06925000000000003,0.56925
vanilla,original,200,474,0.499856317508241,0.1579469696969697,0.04049999999999998,0.5405
vanilla,original,200,475,0.4793896408787345,0.1590757575757575,0.045500000000000096,0.5455000000000001
vanilla,original,200,476,0.5809703436256687,0.149590909090909,0.04074999999999995,0.54075
vanilla,original,200,478,0.5555207167247993,0.1583939393939394,0.056499999999999995,0.5565
vanilla,original,200,479,0.5018376731763659,0.1440151515151515,0.0442499999999999,0.5442499999999999
vanilla,original,200,481,0.5481134046007559,0.1545151515151515,0.052749999999999964,0.55275
vanilla,original,200,482,0.6938902785646232,0.153,0.06325000000000003,0.56325
vanilla,original,200,483,0.3816193809884785,0.1516742424242424,0.03500000000000003,0.535
vanilla,original,200,484,0.3406420482399862,0.1547954545454545,0.03774999999999995,0.53775
vanilla,original,200,486,0.4994194868736992,0.1598787878787879,0.03875000000000006,0.5387500000000001
vanilla,original,200,487,0.5700707163495783,0.1636060606060606,0.0595,0.5595
vanilla,original,200,488,0.6504698207890774,0.1537575757575757,0.046499999999999986,0.5465
vanilla,original,200,489,0.6211680328256681,0.1588787878787878,0.05800000000000005,0.558
vanilla,original,200,490,0.5845038045778629,0.1500909090909091,0.04525000000000001,0.54525
vanilla,original,200,491,0.3853561900280282,0.1581515151515151,0.040750000000000064,0.5407500000000001
vanilla,original,200,492,0.4915284813060342,0.1674318181818182,0.052000000000000046,0.552
