algorithm,column_order,train_size,seed,correlation_matrix_difference,k_marginal_tvd,nnaa,nnaa_raw
vanilla,original,20,65,1.3285495316785114,0.3098055555555555,0.16375000000000006,0.6637500000000001
vanilla,original,20,66,1.7330635932501413,0.3183472222222223,0.15500000000000003,0.655
vanilla,original,20,67,1.811700118417579,0.3278194444444445,0.12725000000000009,0.6272500000000001
vanilla,original,20,68,2.0611116018862123,0.3262638888888888,0.14575000000000005,0.64575
vanilla,original,20,69,1.711052756724252,0.3737777777777777,0.23475000000000001,0.73475
vanilla,original,20,70,1.5087252906718722,0.3098333333333333,0.14125,0.64125
vanilla,original,20,71,1.0413173266373756,0.3139027777777778,0.14250000000000007,0.6425000000000001
vanilla,original,20,72,1.094881908469968,0.2871388888888889,0.11699999999999999,0.617
vanilla,original,20,73,1.9592384220922776,0.3093472222222223,0.14125,0.64125
vanilla,original,20,74,1.49245943497323,0.3380555555555554,0.19774999999999998,0.69775
vanilla,original,20,75,1.650375951642543,0.3172638888888888,0.16125,0.66125
vanilla,original,20,76,1.012119422718376,0.2888194444444445,0.10924999999999996,0.60925
vanilla,original,20,77,1.650425441567219,0.3670416666666666,0.20100000000000007,0.7010000000000001
vanilla,original,20,78,1.280678058987097,0.3744722222222222,0.2005,0.7005
vanilla,original,20,79,1.4802040273636303,0.3069861111111111,0.1399999999999999,0.6399999999999999
vanilla,original,20,80,1.7718966159918317,0.3700416666666666,0.18500000000000005,0.685
vanilla,original,20,81,1.481308182660356,0.3164166666666668,0.16325,0.66325
vanilla,original,20,82,1.075779131915178,0.3442777777777778,0.16149999999999998,0.6615
vanilla,original,20,84,1.3288025053786516,0.3240416666666667,0.14749999999999996,0.6475
vanilla,original,20,86,2.160011294221748,0.3898611111111112,0.23750000000000004,0.7375
vanilla,original,20,87,1.3693728713400537,0.3085694444444444,0.12175000000000002,0.62175
vanilla,original,20,88,1.2443894135120108,0.3235694444444445,0.15375000000000005,0.65375
vanilla,original,20,89,1.4088123719964094,0.3101805555555555,0.15825,0.65825
vanilla,original,20,90,1.6069529644211942,0.3182361111111111,0.15149999999999997,0.6515
vanilla,original,20,91,1.7419447903829894,0.3244305555555555,0.17874999999999996,0.67875
vanilla,original,20,92,1.850038222392561,0.3539166666666667,0.17025,0.67025
vanilla,original,20,93,1.1889896074779778,0.3294722222222221,0.17474999999999996,0.67475
vanilla,original,20,94,1.3841080885007246,0.3270833333333333,0.16025,0.66025
vanilla,original,20,95,1.950194904749267,0.3296805555555556,0.17425000000000002,0.67425
vanilla,original,20,96,2.091876314061091,0.3378055555555555,0.16149999999999998,0.6615
vanilla,original,20,97,1.664204651547524,0.3562083333333333,0.2015,0.7015
vanilla,original,20,98,1.809013631543176,0.3197083333333334,0.16474999999999995,0.66475
vanilla,original,20,99,1.638874267794183,0.309625,0.15474999999999994,0.6547499999999999
vanilla,original,20,100,1.666468366691148,0.3309722222222221,0.17975000000000008,0.6797500000000001
vanilla,original,20,101,2.2525028053197453,0.3228888888888888,0.17425000000000002,0.67425
vanilla,original,20,102,1.8254659446329224,0.3255833333333334,0.18025000000000002,0.68025
vanilla,original,20,103,1.3321426965688123,0.3146666666666666,0.17425000000000002,0.67425
vanilla,original,20,104,1.8949768976317896,0.3473472222222222,0.1752499999999999,0.6752499999999999
vanilla,original,20,105,1.7790589141914894,0.3265416666666667,0.16300000000000003,0.663
vanilla,original,50,155,1.1485484564982131,0.2749861111111111,0.08350000000000002,0.5835
vanilla,original,50,156,1.1922508937549958,0.2824722222222222,0.09550000000000003,0.5955
vanilla,original,50,157,0.8847962776748732,0.2733055555555556,0.07950000000000002,0.5795
vanilla,original,50,158,0.9330364416189856,0.2749583333333334,0.08799999999999997,0.588
vanilla,original,50,159,0.7227004698307549,0.3002361111111111,0.08299999999999996,0.583
vanilla,original,50,160,1.0147038355649676,0.2796111111111111,0.10499999999999998,0.605
vanilla,original,50,161,0.5722520778642118,0.2675277777777778,0.08174999999999999,0.58175
vanilla,original,50,162,0.8074452028108534,0.2872638888888889,0.09199999999999997,0.592
vanilla,original,50,164,0.7906400500373494,0.2682916666666666,0.08875,0.58875
vanilla,original,50,165,0.8068247103245682,0.2860833333333333,0.11075000000000002,0.61075
vanilla,original,50,166,1.0572352580049136,0.2769861111111111,0.11524999999999996,0.61525
vanilla,original,50,168,0.5857200926416719,0.2618611111111111,0.055749999999999966,0.55575
vanilla,original,50,169,0.9865016054815848,0.2656666666666667,0.08325000000000005,0.58325
vanilla,original,50,170,0.6283119686071241,0.2825,0.08450000000000002,0.5845
vanilla,original,50,172,1.0911334712270375,0.28925,0.10999999999999999,0.61
vanilla,original,50,173,0.6527894663788197,0.28175,0.07674999999999998,0.57675
vanilla,original,50,174,0.765174406325768,0.29975,0.12149999999999994,0.6214999999999999
vanilla,original,50,175,0.6279062083525541,0.2576944444444444,0.057499999999999996,0.5575
vanilla,original,50,176,1.1044384506023364,0.2824305555555555,0.10725000000000007,0.6072500000000001
vanilla,original,50,177,1.1322253146280798,0.2820416666666666,0.11175000000000002,0.61175
vanilla,original,50,178,1.0535982974811635,0.2798055555555556,0.10024999999999995,0.60025
vanilla,original,50,179,1.1274333416717834,0.2819166666666667,0.10624999999999996,0.60625
vanilla,original,50,180,0.8381997830852774,0.2814444444444445,0.09599999999999997,0.596
vanilla,original,50,181,0.701499397975666,0.2671666666666668,0.07550000000000001,0.5755
vanilla,original,50,182,1.5231506856289387,0.3052499999999999,0.135,0.635
vanilla,original,50,183,0.8745791367623577,0.282625,0.12050000000000005,0.6205
vanilla,original,50,184,0.8681303166575495,0.2839722222222222,0.09299999999999997,0.593
vanilla,original,50,185,1.8772488886733436,0.2974583333333334,0.10275000000000001,0.60275
vanilla,original,50,187,0.8314401956012871,0.2773333333333333,0.08224999999999993,0.5822499999999999
vanilla,original,50,188,0.5351434247491549,0.2861805555555556,0.08000000000000007,0.5800000000000001
vanilla,original,50,189,0.8936073836948272,0.2756805555555557,0.119,0.619
vanilla,original,50,190,0.5893078398352768,0.2823611111111111,0.08200000000000007,0.5820000000000001
vanilla,original,50,191,0.694994111599771,0.264625,0.07025000000000003,0.57025
vanilla,original,50,192,1.425033483314952,0.2705416666666667,0.09224999999999994,0.5922499999999999
vanilla,original,50,193,1.0108862658497986,0.2817361111111112,0.10299999999999998,0.603
vanilla,original,50,194,1.077016617377917,0.2796111111111111,0.09224999999999994,0.5922499999999999
vanilla,original,50,195,0.6657558975421581,0.2714166666666666,0.08250000000000002,0.5825
vanilla,original,50,196,0.7670211620791385,0.2819444444444445,0.07275000000000009,0.5727500000000001
vanilla,original,50,197,0.7289006139099353,0.2541805555555555,0.09850000000000003,0.5985
vanilla,original,50,198,1.22989739301259,0.2859722222222222,0.10424999999999995,0.60425
vanilla,original,50,199,0.8102112737746378,0.2846666666666667,0.10149999999999992,0.6014999999999999
vanilla,original,50,200,0.8090939741814243,0.2804583333333334,0.08125000000000004,0.58125
vanilla,original,50,201,1.035797650872602,0.2811944444444444,0.09650000000000003,0.5965
vanilla,original,50,203,1.1807848278095665,0.2853055555555556,0.10599999999999998,0.606
vanilla,original,50,204,0.5978149856139179,0.2923055555555556,0.10299999999999998,0.603
vanilla,original,50,205,0.9086784942468724,0.279875,0.09575,0.59575
vanilla,original,50,206,0.8910554125828434,0.27925,0.11824999999999997,0.61825
vanilla,original,50,207,1.104361671867091,0.3128749999999999,0.13149999999999995,0.6315
vanilla,original,50,208,0.6601606656713846,0.2825,0.09375,0.59375
vanilla,original,50,210,0.6418331154856072,0.285625,0.11575000000000002,0.61575
vanilla,original,50,211,0.3800031360196026,0.2719166666666667,0.08875,0.58875
vanilla,original,50,212,1.3401772818935405,0.2871666666666666,0.10624999999999996,0.60625
vanilla,original,50,213,1.3099970993369847,0.2848472222222222,0.08250000000000002,0.5825
vanilla,original,50,214,0.8655681073555489,0.2908055555555556,0.11125000000000007,0.6112500000000001
vanilla,original,50,215,0.9070780834423606,0.29425,0.09599999999999997,0.596
vanilla,original,50,216,0.7471299882377487,0.2786527777777777,0.09575,0.59575
vanilla,original,50,218,0.4494034078779657,0.2708194444444444,0.0675,0.5675
vanilla,original,50,219,0.7318909849926195,0.2702222222222222,0.07374999999999998,0.57375
vanilla,original,50,221,0.6833229048159256,0.2790694444444443,0.08675,0.58675
vanilla,original,50,222,0.5645812233732332,0.2641388888888889,0.08074999999999999,0.58075
vanilla,original,50,223,1.458704376681783,0.2783611111111111,0.10999999999999999,0.61
vanilla,original,50,224,1.2690375906684204,0.2791805555555556,0.07824999999999993,0.5782499999999999
vanilla,original,50,225,0.603420323980433,0.2901249999999999,0.10224999999999995,0.60225
vanilla,original,50,227,0.6703191540334911,0.2983194444444444,0.09375,0.59375
vanilla,original,50,228,1.5426174763851448,0.3175833333333333,0.13624999999999998,0.63625
vanilla,original,50,229,1.4041385085239728,0.2780138888888889,0.09250000000000003,0.5925
vanilla,original,50,230,0.9591306611453416,0.2738194444444444,0.09275,0.59275
vanilla,original,50,231,0.7765154890543017,0.2952638888888889,0.1107499999999999,0.6107499999999999
vanilla,original,50,232,0.5113222300112065,0.2611944444444444,0.07725000000000004,0.57725
vanilla,original,50,233,0.5309508270665936,0.2647361111111111,0.06374999999999997,0.56375
vanilla,original,50,234,0.8709602306963911,0.2996527777777779,0.11550000000000005,0.6155
vanilla,original,50,235,0.9661897626350912,0.2717777777777778,0.07424999999999993,0.5742499999999999
vanilla,original,50,236,0.7915604644359486,0.2818333333333334,0.12674999999999992,0.6267499999999999
vanilla,original,50,237,0.9031446806426014,0.2839444444444444,0.09624999999999995,0.59625
vanilla,original,50,238,0.8157851246213141,0.274125,0.08274999999999999,0.58275
vanilla,original,50,239,1.2144542006879653,0.2750555555555556,0.09600000000000009,0.5960000000000001
vanilla,original,50,240,1.1358540680004237,0.2807083333333334,0.10024999999999995,0.60025
vanilla,original,50,241,1.2963332063617712,0.2795416666666666,0.09650000000000003,0.5965
vanilla,original,50,242,0.8064404538252264,0.2668194444444445,0.0695,0.5695
vanilla,original,50,244,0.987817916163392,0.2798472222222222,0.09250000000000003,0.5925
vanilla,original,50,245,0.5403050541278254,0.2757222222222222,0.10200000000000009,0.6020000000000001
vanilla,original,50,247,1.2283159520207356,0.3025694444444444,0.10525000000000007,0.6052500000000001
vanilla,original,50,248,1.2065803230218104,0.2964305555555555,0.08875,0.58875
vanilla,original,50,249,1.4518200784920028,0.2828194444444445,0.09824999999999995,0.59825
vanilla,original,50,250,0.5436036241613508,0.2778055555555555,0.09099999999999997,0.591
vanilla,original,50,252,0.931006708441456,0.2753333333333334,0.09325000000000006,0.59325
vanilla,original,50,253,1.1270336954628208,0.2797083333333333,0.08450000000000002,0.5845
vanilla,original,50,254,0.8939648339591467,0.2681388888888889,0.062000000000000055,0.562
vanilla,original,50,256,0.9691672733598612,0.2916527777777778,0.0814999999999999,0.5814999999999999
vanilla,original,50,257,1.0557023530620648,0.2778472222222222,0.10349999999999993,0.6034999999999999
vanilla,original,50,258,0.968979115651604,0.2815555555555555,0.10024999999999995,0.60025
vanilla,original,50,259,1.0345446767411397,0.2865972222222221,0.12075000000000002,0.62075
vanilla,original,50,260,0.7095161111569092,0.2680416666666667,0.06499999999999995,0.565
vanilla,original,50,261,1.1646760497447357,0.2824861111111111,0.11750000000000005,0.6175
vanilla,original,50,262,0.8169442764802145,0.2626944444444444,0.07000000000000006,0.5700000000000001
vanilla,original,50,263,1.002100471097131,0.2822499999999999,0.10075,0.60075
vanilla,original,50,264,0.9697274403751096,0.2746666666666666,0.057499999999999996,0.5575
vanilla,original,50,265,1.0608538721680223,0.2954583333333334,0.11874999999999991,0.6187499999999999
vanilla,original,50,266,0.7778749763713338,0.2891944444444445,0.08574999999999999,0.58575
vanilla,original,50,267,1.0556072169311206,0.2730833333333333,0.08975,0.58975
vanilla,original,100,310,0.4973905344872552,0.2720833333333333,0.07299999999999995,0.573
vanilla,original,100,311,0.7434976142634927,0.2649305555555556,0.059250000000000025,0.55925
vanilla,original,100,312,0.7223157686902091,0.2560138888888889,0.07099999999999995,0.571
vanilla,original,100,313,0.9164575580633592,0.2565416666666667,0.055749999999999966,0.55575
vanilla,original,100,314,0.6943858216317109,0.2669166666666667,0.06225000000000003,0.56225
vanilla,original,100,315,0.5242065158910527,0.2681111111111111,0.0665,0.5665
vanilla,original,100,316,0.4078006081009978,0.257125,0.035499999999999976,0.5355
vanilla,original,100,317,0.903915460295066,0.2801666666666667,0.0734999999999999,0.5734999999999999
vanilla,original,100,319,0.6479557262608294,0.2609305555555556,0.04849999999999999,0.5485
vanilla,original,100,320,1.0288146953094923,0.2641388888888889,0.07099999999999995,0.571
vanilla,original,100,321,1.3568784009731611,0.2674444444444444,0.05224999999999991,0.5522499999999999
vanilla,original,100,322,0.4000395562170207,0.2507916666666666,0.04200000000000004,0.542
vanilla,original,100,323,0.8373210489553382,0.2675972222222222,0.06400000000000006,0.5640000000000001
vanilla,original,100,324,0.7846197438703495,0.2750833333333333,0.06099999999999994,0.5609999999999999
vanilla,original,100,325,0.6288153600459865,0.2643333333333333,0.07824999999999993,0.5782499999999999
vanilla,original,100,326,0.6160042522525827,0.2639583333333333,0.0754999999999999,0.5754999999999999
vanilla,original,100,327,0.5378708013208172,0.262,0.03475000000000006,0.5347500000000001
vanilla,original,100,328,1.0002659790711703,0.2680277777777778,0.0665,0.5665
vanilla,original,100,330,0.4843008967686519,0.2532777777777778,0.05400000000000005,0.554
vanilla,original,100,331,0.8807549632177458,0.2817499999999999,0.08325000000000005,0.58325
vanilla,original,100,332,0.5780469189838203,0.2669861111111111,0.0635,0.5635
vanilla,original,100,333,0.6722728994885108,0.2564444444444445,0.049000000000000044,0.549
vanilla,original,100,334,0.8955656758495444,0.2598749999999999,0.07325000000000004,0.57325
vanilla,original,100,335,0.4961782617049881,0.2619999999999999,0.05400000000000005,0.554
vanilla,original,100,336,0.4531047388431495,0.252,0.04675000000000007,0.5467500000000001
vanilla,original,100,337,0.8416068865461372,0.2660555555555556,0.0615,0.5615
vanilla,original,100,338,0.8448786538382297,0.2744583333333332,0.08474999999999999,0.58475
vanilla,original,100,339,0.5113860975220726,0.2567083333333333,0.04749999999999999,0.5475
vanilla,original,100,340,0.8420395449829706,0.2774444444444444,0.0625,0.5625
vanilla,original,100,341,0.5829665144660028,0.2675277777777778,0.04774999999999996,0.54775
vanilla,original,100,342,0.7627858128214438,0.2615555555555555,0.052999999999999936,0.5529999999999999
vanilla,original,100,343,0.6189544428942185,0.2684027777777779,0.07974999999999999,0.57975
vanilla,original,100,344,0.5400984489375091,0.2646666666666666,0.06424999999999992,0.5642499999999999
vanilla,original,100,345,0.6409878311308859,0.2545138888888889,0.03699999999999992,0.5369999999999999
vanilla,original,100,346,0.6727410525989791,0.2635416666666665,0.060250000000000026,0.56025
vanilla,original,100,347,0.4440477018087503,0.2613888888888888,0.052750000000000075,0.5527500000000001
vanilla,original,100,348,0.6955677338438299,0.2687083333333334,0.0685,0.5685
vanilla,original,100,350,0.5416507832718434,0.2590555555555556,0.03499999999999992,0.5349999999999999
vanilla,original,100,352,0.6448235060271936,0.2620555555555555,0.06074999999999997,0.56075
vanilla,original,100,353,0.5714663024319745,0.2682083333333333,0.05725000000000002,0.55725
vanilla,original,100,354,0.6384317027960345,0.2549583333333333,0.05600000000000005,0.556
vanilla,original,100,355,0.7195666604337511,0.2536944444444445,0.04675000000000007,0.5467500000000001
vanilla,original,100,356,0.499236802295223,0.2610416666666666,0.058250000000000024,0.55825
vanilla,original,100,357,0.5031863910710177,0.2674027777777777,0.04400000000000004,0.544
vanilla,original,100,358,0.6798093694048282,0.2590694444444444,0.06099999999999994,0.5609999999999999
vanilla,original,100,359,0.602510972445405,0.2578055555555555,0.06699999999999995,0.567
vanilla,original,100,360,0.4712737066689971,0.2545277777777778,0.03600000000000003,0.536
vanilla,original,100,361,0.4556590977763251,0.2548194444444445,0.03125,0.53125
vanilla,original,100,362,0.5520804385506685,0.266625,0.08074999999999999,0.58075
vanilla,original,100,363,0.5729025485180734,0.2618611111111111,0.05874999999999997,0.55875
vanilla,original,100,364,0.5792974340979261,0.2666527777777779,0.04800000000000004,0.548
vanilla,original,100,365,0.7446148371747865,0.2663611111111111,0.060250000000000026,0.56025
vanilla,original,100,367,0.6327763015906731,0.2557222222222222,0.05449999999999999,0.5545
vanilla,original,100,368,0.6562054084548063,0.2576388888888889,0.055749999999999966,0.55575
vanilla,original,100,369,0.5887353336805454,0.2557638888888889,0.06299999999999994,0.563
vanilla,original,100,370,0.91984080852246,0.2815,0.0694999999999999,0.5694999999999999
vanilla,original,100,371,0.8838428096913871,0.270763888888889,0.07074999999999998,0.57075
vanilla,original,100,372,0.4835147639389036,0.2578888888888889,0.038249999999999895,0.5382499999999999
vanilla,original,100,373,0.6020130771265761,0.256,0.055749999999999966,0.55575
vanilla,original,100,375,0.41538288010565,0.2622500000000001,0.04749999999999999,0.5475
vanilla,original,100,376,0.2688124871893058,0.2748333333333332,0.041749999999999954,0.54175
vanilla,original,100,377,0.6091721941690317,0.258,0.04574999999999996,0.54575
vanilla,original,100,378,0.402495928241417,0.2571111111111112,0.05349999999999999,0.5535
vanilla,original,100,379,0.4332565947070488,0.2635,0.07199999999999995,0.572
vanilla,original,100,380,0.5244105894960194,0.2534583333333333,0.05125000000000002,0.55125
vanilla,original,100,381,0.9367761564384152,0.2593055555555555,0.052749999999999964,0.55275
vanilla,original,100,382,0.4980221858830059,0.2633888888888889,0.04049999999999998,0.5405
vanilla,original,100,383,0.9562009437305792,0.2642361111111111,0.05725000000000002,0.55725
vanilla,original,100,384,0.9812901794404836,0.2702777777777777,0.08199999999999996,0.582
vanilla,original,100,385,0.5731592218209205,0.2609583333333333,0.06774999999999998,0.56775
vanilla,original,100,386,0.2527553986955169,0.2570833333333333,0.058499999999999996,0.5585
vanilla,original,100,387,0.7177996530279248,0.2565555555555556,0.05174999999999996,0.55175
vanilla,original,100,388,0.6036415399021638,0.2619444444444445,0.06499999999999995,0.565
vanilla,original,100,390,0.6405832505324719,0.2716527777777777,0.05049999999999999,0.5505
vanilla,original,100,391,0.5191599068117079,0.2572777777777777,0.04749999999999999,0.5475
vanilla,original,100,392,0.5406965684711366,0.2633194444444445,0.06474999999999997,0.56475
vanilla,original,100,394,0.5996290159071228,0.2633472222222222,0.06525000000000003,0.56525
vanilla,original,100,396,0.7050242648928545,0.2699166666666667,0.056499999999999995,0.5565
vanilla,original,100,397,0.4622575113482338,0.2722638888888888,0.07725000000000004,0.57725
vanilla,original,100,398,0.6975621234437058,0.2640416666666666,0.06174999999999997,0.56175
vanilla,original,100,399,1.2428781023346278,0.266125,0.07950000000000002,0.5795
vanilla,original,100,400,0.552149440214677,0.2650972222222224,0.058499999999999996,0.5585
vanilla,original,100,401,0.549890904058751,0.260736111111111,0.04325000000000001,0.54325
vanilla,original,100,402,0.8749985324605751,0.2722638888888888,0.053749999999999964,0.55375
vanilla,original,100,403,0.6061321233694167,0.2644305555555555,0.05900000000000005,0.559
vanilla,original,100,404,0.643042320480867,0.2648055555555555,0.06974999999999998,0.56975
vanilla,original,100,405,0.8643554035609461,0.2721527777777778,0.05624999999999991,0.5562499999999999
vanilla,original,100,406,0.6603894700704828,0.2707083333333334,0.06499999999999995,0.565
vanilla,original,100,407,0.5703590572022131,0.2600138888888889,0.05049999999999999,0.5505
vanilla,original,100,408,0.4330610817231375,0.2611805555555555,0.040999999999999925,0.5409999999999999
vanilla,original,100,409,0.600679009355676,0.2621388888888889,0.03249999999999997,0.5325
vanilla,original,100,410,0.738357620365575,0.2567083333333333,0.06274999999999997,0.56275
vanilla,original,100,411,0.9029194917116704,0.2665138888888889,0.0675,0.5675
vanilla,original,100,412,0.6251730693458426,0.2586944444444444,0.07099999999999995,0.571
vanilla,original,100,413,0.6252626466438537,0.2602638888888888,0.03774999999999995,0.53775
vanilla,original,100,414,0.6017979676237876,0.2538611111111111,0.040000000000000036,0.54
vanilla,original,100,415,0.4762934121230674,0.2587638888888889,0.0605,0.5605
vanilla,original,100,416,0.8636463283037924,0.2666666666666667,0.0595,0.5595
vanilla,original,100,417,0.4949353774494072,0.2719583333333333,0.06675000000000009,0.5667500000000001
vanilla,original,100,418,0.6853206948119716,0.2574027777777777,0.042749999999999955,0.54275
vanilla,original,200,466,0.3667343635837421,0.2522638888888889,0.04225000000000001,0.54225
vanilla,original,200,467,0.3905024168371001,0.2533888888888889,0.04875000000000007,0.5487500000000001
vanilla,original,200,468,0.4774602798614067,0.2563611111111111,0.043749999999999956,0.54375
vanilla,original,200,469,0.4134059007612664,0.2490416666666667,0.040000000000000036,0.54
vanilla,original,200,470,0.3138273131235147,0.2485138888888889,0.048250000000000015,0.54825
vanilla,original,200,471,0.4829565526419633,0.2477499999999999,0.03400000000000003,0.534
vanilla,original,200,472,0.4977205653374154,0.2528888888888888,0.024499999999999966,0.5245
vanilla,original,200,473,0.4435824150407584,0.2510694444444445,0.035250000000000004,0.53525
vanilla,original,200,474,0.3796634894371155,0.2559444444444445,0.04800000000000004,0.548
vanilla,original,200,475,0.3561589628812826,0.2526527777777778,0.03299999999999992,0.5329999999999999
vanilla,original,200,476,0.3338134195687425,0.2492638888888889,0.03325,0.53325
vanilla,original,200,477,0.3106649948278559,0.252,0.03325,0.53325
vanilla,original,200,478,0.4719189492784608,0.2485972222222222,0.03325,0.53325
vanilla,original,200,479,0.6377584836264202,0.2469444444444445,0.03974999999999995,0.53975
vanilla,original,200,481,0.6835175325913447,0.2504583333333333,0.02200000000000002,0.522
vanilla,original,200,482,0.5021761395382254,0.25925,0.040000000000000036,0.54
vanilla,original,200,483,0.7933043478303219,0.2455555555555556,0.04600000000000004,0.546
vanilla,original,200,484,0.2972082854480776,0.2520833333333334,0.048249999999999904,0.5482499999999999
vanilla,original,200,485,0.2271047020592599,0.2438194444444444,0.025499999999999967,0.5255
vanilla,original,200,486,0.5590267892249149,0.2485416666666666,0.036250000000000004,0.53625
vanilla,original,200,487,0.6271650550255295,0.2509305555555555,0.02024999999999999,0.52025
vanilla,original,200,488,0.4786832652769734,0.2470972222222222,0.038250000000000006,0.53825
vanilla,original,200,489,0.447069016557072,0.2523194444444444,0.031000000000000028,0.531
vanilla,original,200,490,0.2925861137436126,0.2417222222222222,0.013499999999999956,0.5135
vanilla,original,200,491,0.786318136184755,0.2574444444444445,0.030999999999999917,0.5309999999999999
vanilla,original,200,492,0.4824263027012135,0.2543888888888889,0.03049999999999997,0.5305
