algorithm,column_order,train_size,seed,correlation_matrix_difference,k_marginal_tvd,nnaa,nnaa_raw
vanilla,original,20,24,0.9511264256088892,0.3565,0.15074999999999994,0.6507499999999999
vanilla,original,20,25,0.715524956495513,0.3003333333333334,0.1332500000000001,0.6332500000000001
vanilla,original,20,26,0.1525498518492971,0.2844166666666667,0.11824999999999997,0.61825
vanilla,original,20,27,0.237661816538097,0.3495,0.12375000000000003,0.62375
vanilla,original,20,28,0.3889414638529805,0.3006666666666667,0.14225,0.64225
vanilla,original,20,29,0.4627785405326095,0.33475,0.1292500000000001,0.6292500000000001
vanilla,original,20,30,0.4084964981209952,0.3211666666666666,0.11775000000000002,0.61775
vanilla,original,20,31,0.4970432584503097,0.2820833333333333,0.08800000000000008,0.5880000000000001
vanilla,original,20,32,1.2263357161663833,0.3386666666666666,0.14900000000000002,0.649
vanilla,original,20,33,0.4003430558697168,0.3110833333333333,0.12074999999999991,0.6207499999999999
vanilla,original,20,34,0.1828149069947812,0.32575,0.13949999999999996,0.6395
vanilla,original,20,35,0.602046613411261,0.3136666666666667,0.13624999999999998,0.63625
vanilla,original,20,36,0.1895739662469555,0.3223333333333334,0.13874999999999993,0.6387499999999999
vanilla,original,20,37,0.5359035269930487,0.2781666666666667,0.11099999999999999,0.611
vanilla,original,20,38,1.554220937328939,0.40625,0.1665000000000001,0.6665000000000001
vanilla,original,20,39,0.1111476685504525,0.3249166666666667,0.13175000000000003,0.63175
vanilla,original,20,40,0.9909273087049288,0.3405833333333333,0.16700000000000004,0.667
vanilla,original,20,41,0.1161157384457603,0.4033333333333334,0.15849999999999997,0.6585
vanilla,original,20,42,0.3584467310515421,0.28275,0.10850000000000004,0.6085
vanilla,original,20,43,0.3870094197025878,0.316,0.14,0.64
vanilla,original,20,44,0.1728509881656429,0.2905833333333333,0.124,0.624
vanilla,original,20,45,0.3135844306856478,0.2525833333333333,0.10000000000000009,0.6000000000000001
vanilla,original,20,46,1.6609092174880296,0.3479166666666667,0.12424999999999997,0.62425
vanilla,original,20,47,1.1035604239345964,0.3668333333333333,0.17000000000000004,0.67
vanilla,original,20,48,0.0630057004783903,0.2876666666666667,0.1127499999999999,0.6127499999999999
vanilla,original,20,49,0.2208519025946363,0.30925,0.121,0.621
vanilla,original,20,50,0.3601819278472935,0.33275,0.14250000000000007,0.6425000000000001
vanilla,original,20,51,0.4068086061476847,0.3065,0.11524999999999996,0.61525
vanilla,original,20,52,0.489183543680683,0.3069166666666667,0.11949999999999994,0.6194999999999999
vanilla,original,20,53,0.1518779209084069,0.2928333333333333,0.11975000000000002,0.61975
vanilla,original,20,54,0.324289309974092,0.2889166666666667,0.13775000000000004,0.63775
vanilla,original,20,55,0.1439839427325898,0.36825,0.15799999999999992,0.6579999999999999
vanilla,original,20,56,0.3380415913651443,0.2831666666666667,0.11450000000000005,0.6145
vanilla,original,20,57,0.1498485963173472,0.28125,0.14,0.64
vanilla,original,20,58,0.5940552276635079,0.3278333333333333,0.15175000000000005,0.65175
vanilla,original,20,59,0.1226255627512456,0.3510833333333333,0.13775000000000004,0.63775
vanilla,original,20,61,0.0763051180506366,0.3122499999999999,0.12349999999999994,0.6234999999999999
vanilla,original,20,63,0.3974998754170249,0.4035833333333333,0.17500000000000004,0.675
vanilla,original,20,64,0.1085147517761425,0.2575833333333333,0.11224999999999996,0.61225
vanilla,original,20,65,0.680255126005385,0.32525,0.15799999999999992,0.6579999999999999
vanilla,original,20,66,0.8219188788099401,0.3185833333333334,0.14450000000000007,0.6445000000000001
vanilla,original,20,67,0.8892468201051964,0.29925,0.12175000000000002,0.62175
vanilla,original,20,68,0.1989200962343217,0.2943333333333334,0.10549999999999993,0.6054999999999999
vanilla,original,20,69,0.3837229836051344,0.30725,0.14925,0.64925
vanilla,original,20,70,0.2904282177678136,0.27025,0.11050000000000004,0.6105
vanilla,original,20,71,0.8423465072054042,0.3684166666666666,0.17575000000000007,0.6757500000000001
vanilla,original,20,72,0.3996462699035981,0.26375,0.10749999999999993,0.6074999999999999
vanilla,original,20,73,0.2439867498215114,0.2674166666666667,0.10650000000000004,0.6065
vanilla,original,20,74,0.2625769982777223,0.30525,0.126,0.626
vanilla,original,20,75,0.4358816223230088,0.3065,0.15975000000000006,0.6597500000000001
vanilla,original,20,76,0.1312874270471498,0.2860833333333333,0.12024999999999997,0.62025
vanilla,original,20,77,0.322713607299191,0.3063333333333334,0.1492500000000001,0.6492500000000001
vanilla,original,20,78,0.0750096840900438,0.3916666666666668,0.16949999999999998,0.6695
vanilla,original,20,79,0.2947743319301257,0.3174166666666667,0.13349999999999995,0.6335
vanilla,original,20,80,1.3383738580083675,0.3976666666666666,0.19025000000000003,0.69025
vanilla,original,20,81,0.2593436893394895,0.2891666666666667,0.12175000000000002,0.62175
vanilla,original,20,82,0.4456052353425039,0.3343333333333333,0.14749999999999996,0.6475
vanilla,original,20,83,0.7849688929356329,0.3413333333333334,0.15474999999999994,0.6547499999999999
vanilla,original,20,84,0.200219179556851,0.3531666666666668,0.16549999999999998,0.6655
vanilla,original,20,85,0.7339417066213542,0.3109166666666667,0.12375000000000003,0.62375
vanilla,original,20,86,0.2947933180358364,0.3816666666666666,0.15000000000000002,0.65
vanilla,original,20,87,0.3242560360963998,0.293,0.12475000000000003,0.62475
vanilla,original,20,88,0.2415337283115335,0.2834166666666667,0.11824999999999997,0.61825
vanilla,original,20,89,0.3594084473541191,0.3445,0.13274999999999992,0.6327499999999999
vanilla,original,20,90,0.6643395175618307,0.31775,0.12274999999999991,0.6227499999999999
vanilla,original,20,91,0.3228217605095155,0.2966666666666667,0.1312500000000001,0.6312500000000001
vanilla,original,20,92,1.4898433074969015,0.4014166666666667,0.15999999999999992,0.6599999999999999
vanilla,original,20,93,0.1056572899485068,0.2751666666666667,0.10599999999999998,0.606
vanilla,original,20,94,1.4851361605428317,0.3394166666666667,0.1605000000000001,0.6605000000000001
vanilla,original,20,95,0.0625691531484418,0.3135,0.15200000000000002,0.652
vanilla,original,20,96,0.2646934778377124,0.2834166666666667,0.10299999999999998,0.603
vanilla,original,20,97,0.1232203723563654,0.3254999999999999,0.11749999999999994,0.6174999999999999
vanilla,original,20,98,0.1500755588575234,0.2863333333333334,0.11674999999999991,0.6167499999999999
vanilla,original,20,99,0.6549590226357609,0.3553333333333333,0.16949999999999998,0.6695
vanilla,original,20,100,0.5655814108511888,0.3171666666666666,0.15125,0.65125
vanilla,original,20,101,0.2698934383527787,0.3340833333333333,0.14349999999999996,0.6435
vanilla,original,50,125,0.0960046327254557,0.2405,0.07025000000000003,0.57025
vanilla,original,50,126,0.1276581696818877,0.253,0.08899999999999997,0.589
vanilla,original,50,127,0.2829807803930543,0.266,0.07674999999999998,0.57675
vanilla,original,50,128,0.0942011648436507,0.2505,0.07874999999999999,0.57875
vanilla,original,50,129,0.0710815247527316,0.2404166666666667,0.05774999999999997,0.55775
vanilla,original,50,130,0.0803581085654718,0.2640833333333333,0.08450000000000002,0.5845
vanilla,original,50,131,0.3892673226920832,0.2599166666666667,0.08325000000000005,0.58325
vanilla,original,50,132,0.1589346188028065,0.252,0.08950000000000002,0.5895
vanilla,original,50,133,0.2626934605626823,0.2570833333333333,0.06875000000000009,0.5687500000000001
vanilla,original,50,134,0.2033044231827485,0.25175,0.08325000000000005,0.58325
vanilla,original,50,135,0.1443909776645658,0.2389166666666666,0.06325000000000003,0.56325
vanilla,original,50,136,0.2898330371533384,0.24775,0.06174999999999997,0.56175
vanilla,original,50,137,0.3698047184252218,0.2645833333333333,0.08725000000000005,0.58725
vanilla,original,50,138,0.1356959702116364,0.281,0.11024999999999996,0.61025
vanilla,original,50,139,0.3720859683776625,0.2645,0.08400000000000007,0.5840000000000001
vanilla,original,50,140,0.3604340544317295,0.2633333333333333,0.07600000000000007,0.5760000000000001
vanilla,original,50,141,0.3931003636391591,0.2744166666666667,0.08325000000000005,0.58325
vanilla,original,50,142,0.0855639121463591,0.2634166666666667,0.050999999999999934,0.5509999999999999
vanilla,original,50,143,0.2578874774346995,0.3003333333333333,0.09949999999999992,0.5994999999999999
vanilla,original,50,144,0.5679412587551151,0.2605833333333333,0.08675,0.58675
vanilla,original,50,145,0.336136538308986,0.2507500000000001,0.09650000000000003,0.5965
vanilla,original,50,146,0.2986699197981885,0.2566666666666666,0.09599999999999997,0.596
vanilla,original,50,147,0.0632583452943645,0.2394166666666667,0.0665,0.5665
vanilla,original,50,148,0.1050008237276007,0.2471666666666666,0.08400000000000007,0.5840000000000001
vanilla,original,50,149,0.1431668157497289,0.2465833333333333,0.07400000000000007,0.5740000000000001
vanilla,original,50,150,0.1197451760327729,0.2443333333333333,0.07850000000000001,0.5785
vanilla,original,50,151,0.1765825347831537,0.23375,0.060249999999999915,0.5602499999999999
vanilla,original,50,152,0.2047309871417124,0.2690833333333334,0.06574999999999998,0.56575
vanilla,original,50,153,0.3326195633725102,0.2670833333333333,0.08850000000000002,0.5885
vanilla,original,50,154,0.065208595518489,0.2733333333333333,0.08174999999999999,0.58175
vanilla,original,50,155,0.1290873916792168,0.2400833333333333,0.07800000000000007,0.5780000000000001
vanilla,original,50,156,0.3136496321105044,0.2384166666666667,0.06525000000000003,0.56525
vanilla,original,50,157,0.0973181190032776,0.2529166666666667,0.06624999999999992,0.5662499999999999
vanilla,original,50,158,0.3478913074391713,0.2613333333333333,0.09499999999999997,0.595
vanilla,original,50,159,0.1800269025840445,0.2885,0.09075,0.59075
vanilla,original,50,160,0.1196748306030291,0.2503333333333333,0.07824999999999993,0.5782499999999999
vanilla,original,50,161,0.214993645242385,0.24125,0.07074999999999998,0.57075
vanilla,original,50,162,0.0414824665439822,0.2646666666666666,0.07850000000000001,0.5785
vanilla,original,50,164,0.0723810272649999,0.25625,0.08424999999999994,0.5842499999999999
vanilla,original,50,165,0.1127196776005003,0.2400833333333333,0.09200000000000008,0.5920000000000001
vanilla,original,50,166,0.0683824543035201,0.241,0.0774999999999999,0.5774999999999999
vanilla,original,50,167,0.3037801950354601,0.2746666666666666,0.09749999999999992,0.5974999999999999
vanilla,original,50,168,0.2750338386503,0.2769166666666667,0.07350000000000001,0.5735
vanilla,original,50,169,0.0996167280206019,0.24975,0.08325000000000005,0.58325
vanilla,original,50,171,0.1543381670474779,0.2393333333333333,0.07774999999999999,0.57775
vanilla,original,50,172,0.2864703214911205,0.2716666666666666,0.09050000000000002,0.5905
vanilla,original,50,173,0.2007200209098091,0.2559166666666667,0.06599999999999995,0.566
vanilla,original,50,174,0.134148321672839,0.2680833333333333,0.08699999999999997,0.587
vanilla,original,50,175,0.0923642985485518,0.2520833333333333,0.055499999999999994,0.5555
vanilla,original,50,176,0.1331073466150978,0.2424166666666667,0.06800000000000006,0.5680000000000001
vanilla,original,50,177,0.3952351223877363,0.28275,0.09475,0.59475
vanilla,original,50,178,0.0671015992852368,0.2809166666666666,0.09675,0.59675
vanilla,original,50,179,0.2663766496492212,0.2441666666666666,0.07799999999999996,0.578
vanilla,original,50,180,0.1280994623469579,0.2883333333333334,0.09950000000000003,0.5995
vanilla,original,50,181,0.2197805383305849,0.26125,0.07400000000000007,0.5740000000000001
vanilla,original,50,182,0.1619216080421898,0.269,0.12375000000000003,0.62375
vanilla,original,50,183,0.2379945765394556,0.2508333333333333,0.07974999999999999,0.57975
vanilla,original,50,184,0.1241764190400845,0.25475,0.09349999999999992,0.5934999999999999
vanilla,original,50,185,0.3135992773958578,0.2664166666666667,0.08325000000000005,0.58325
vanilla,original,50,186,0.1822905000869562,0.24425,0.09024999999999994,0.5902499999999999
vanilla,original,50,187,0.2317826044427516,0.2570833333333334,0.08675,0.58675
vanilla,original,50,188,0.1345237666189997,0.2415,0.06499999999999995,0.565
vanilla,original,50,189,0.2364917983839309,0.25575,0.06675000000000009,0.5667500000000001
vanilla,original,50,190,0.2861651912782904,0.25675,0.07525000000000004,0.57525
vanilla,original,50,191,0.3342766885375949,0.28725,0.09499999999999997,0.595
vanilla,original,50,192,0.1363176259575255,0.252,0.09525000000000006,0.5952500000000001
vanilla,original,50,193,0.0830424502223312,0.2685,0.10624999999999996,0.60625
vanilla,original,50,194,0.3890747553573489,0.2784166666666667,0.10499999999999998,0.605
vanilla,original,50,195,0.1583152662197018,0.2605,0.0695,0.5695
vanilla,original,50,196,0.2091476027411315,0.2425,0.08525000000000005,0.58525
vanilla,original,50,197,0.3053660299495096,0.2473333333333333,0.0827500000000001,0.5827500000000001
vanilla,original,50,198,0.411518890108287,0.2531666666666667,0.08174999999999999,0.58175
vanilla,original,50,199,0.3753549314250686,0.2633333333333333,0.08350000000000002,0.5835
vanilla,original,50,200,0.290086107987347,0.2576666666666666,0.08824999999999994,0.5882499999999999
vanilla,original,50,202,0.2418297273324279,0.232,0.0665,0.5665
vanilla,original,50,203,0.1393589519950118,0.2896666666666667,0.08400000000000007,0.5840000000000001
vanilla,original,50,204,0.2126825436915966,0.2624166666666667,0.0807500000000001,0.5807500000000001
vanilla,original,50,205,0.0965388825351087,0.2428333333333333,0.0615,0.5615
vanilla,original,50,206,0.2997483622481217,0.27075,0.09975,0.59975
vanilla,original,50,207,0.2613900791004265,0.2895833333333333,0.11850000000000005,0.6185
vanilla,original,50,209,0.0923431113791802,0.2579166666666667,0.09325000000000006,0.59325
vanilla,original,50,210,0.6225161146420832,0.2810833333333333,0.11024999999999996,0.61025
vanilla,original,50,211,0.3913980216473264,0.2754166666666667,0.09824999999999995,0.59825
vanilla,original,50,212,0.104618609758467,0.2789166666666667,0.10099999999999998,0.601
vanilla,original,50,213,0.0799274020711307,0.2521666666666667,0.07125000000000004,0.57125
vanilla,original,50,214,0.1080779778548291,0.2528333333333333,0.06699999999999995,0.567
vanilla,original,50,215,0.2438604502908482,0.2645833333333334,0.08574999999999999,0.58575
vanilla,original,50,216,0.1324888237878369,0.2545,0.08675,0.58675
vanilla,original,50,217,0.2231548253007773,0.282,0.07400000000000007,0.5740000000000001
vanilla,original,50,218,0.1964707028613987,0.2464999999999999,0.06674999999999998,0.56675
vanilla,original,50,219,0.1298418059655895,0.243,0.06574999999999998,0.56575
vanilla,original,50,220,0.0592097430574237,0.2571666666666667,0.06925000000000003,0.56925
vanilla,original,50,221,0.0655920637170908,0.2736666666666667,0.08474999999999999,0.58475
vanilla,original,50,222,0.1309912953815873,0.2405833333333333,0.05699999999999994,0.5569999999999999
vanilla,original,50,223,0.4731175311451738,0.2653333333333333,0.10199999999999998,0.602
vanilla,original,50,224,0.0559870948995959,0.25925,0.07074999999999998,0.57075
vanilla,original,50,225,0.4347436091149704,0.2690833333333333,0.0695,0.5695
vanilla,original,50,226,0.2038332669477315,0.2560833333333334,0.09075,0.59075
vanilla,original,50,227,0.1161586265017371,0.2540833333333334,0.07400000000000007,0.5740000000000001
vanilla,original,50,228,0.6502091609105544,0.3002499999999999,0.10699999999999998,0.607
vanilla,original,100,250,0.3922802141205756,0.2375833333333333,0.053749999999999964,0.55375
vanilla,original,100,251,0.1885141963209665,0.2301666666666666,0.04625000000000001,0.54625
vanilla,original,100,252,0.1387983870445159,0.2205833333333333,0.03475000000000006,0.5347500000000001
vanilla,original,100,253,0.2497725095082797,0.2215833333333333,0.04774999999999996,0.54775
vanilla,original,100,254,0.2964524663805269,0.2638333333333333,0.08349999999999991,0.5834999999999999
vanilla,original,100,255,0.2442966677243548,0.2256666666666666,0.03649999999999998,0.5365
vanilla,original,100,256,0.0379380019962289,0.2453333333333333,0.04225000000000001,0.54225
vanilla,original,100,257,0.1168650254387688,0.23825,0.06099999999999994,0.5609999999999999
vanilla,original,100,258,0.067553798765338,0.2425833333333333,0.042750000000000066,0.5427500000000001
vanilla,original,100,259,0.0674487511025889,0.2375,0.062000000000000055,0.562
vanilla,original,100,260,0.2621088087649723,0.2571666666666666,0.06499999999999995,0.565
vanilla,original,100,261,0.1922466554208534,0.2385,0.060249999999999915,0.5602499999999999
vanilla,original,100,262,0.1534071303031086,0.2228333333333333,0.029749999999999943,0.5297499999999999
vanilla,original,100,263,0.2235322777587025,0.2284166666666666,0.038999999999999924,0.5389999999999999
vanilla,original,100,264,0.0625281126818803,0.2283333333333333,0.05224999999999991,0.5522499999999999
vanilla,original,100,265,0.2219729210190968,0.2769166666666667,0.07325000000000004,0.57325
vanilla,original,100,266,0.2750764605120382,0.2416666666666667,0.060249999999999915,0.5602499999999999
vanilla,original,100,267,0.0706836309894548,0.23975,0.06075000000000008,0.5607500000000001
vanilla,original,100,268,0.2363705630494628,0.2371666666666666,0.07774999999999999,0.57775
vanilla,original,100,269,0.1319422358737856,0.2450833333333333,0.07074999999999998,0.57075
vanilla,original,100,270,0.0793369337846564,0.2319166666666667,0.0625,0.5625
vanilla,original,100,271,0.0568110045771908,0.2293333333333333,0.05174999999999996,0.55175
vanilla,original,100,272,0.2459045132001204,0.2364166666666667,0.0605,0.5605
vanilla,original,100,273,0.115030374704353,0.2381666666666666,0.0422499999999999,0.5422499999999999
vanilla,original,100,274,0.1865000441242939,0.2400833333333333,0.0665,0.5665
vanilla,original,100,275,0.3864525823932301,0.2560833333333333,0.06925000000000003,0.56925
vanilla,original,100,276,0.0468105660323604,0.2280833333333333,0.04300000000000004,0.543
vanilla,original,100,277,0.1562677184040078,0.2339166666666666,0.04249999999999998,0.5425
vanilla,original,100,278,0.0868368604987031,0.2501666666666667,0.06374999999999997,0.56375
vanilla,original,100,279,0.1228593207664195,0.2285833333333333,0.05225000000000002,0.55225
vanilla,original,100,280,0.2459354622476511,0.2294166666666666,0.05249999999999999,0.5525
vanilla,original,100,281,0.2811294446822581,0.2404166666666667,0.0794999999999999,0.5794999999999999
vanilla,original,100,282,0.2170000109978083,0.2195,0.05049999999999999,0.5505
vanilla,original,100,283,0.1825901396597224,0.2428333333333333,0.06274999999999997,0.56275
vanilla,original,100,284,0.3543629296202519,0.2375,0.07424999999999993,0.5742499999999999
vanilla,original,100,285,0.0430349308580447,0.2514166666666667,0.06774999999999998,0.56775
vanilla,original,100,286,0.2434370197064577,0.22975,0.05725000000000002,0.55725
vanilla,original,100,287,0.1447528827723807,0.22875,0.05800000000000005,0.558
vanilla,original,100,288,0.1565679905947126,0.2315833333333333,0.07400000000000007,0.5740000000000001
vanilla,original,100,289,0.1071066254289153,0.2478333333333333,0.05974999999999997,0.55975
vanilla,original,100,290,0.0373018065467271,0.2311666666666667,0.03125,0.53125
vanilla,original,100,291,0.1519975829789133,0.2388333333333333,0.05174999999999996,0.55175
vanilla,original,100,292,0.1455893756670621,0.20975,0.02675000000000005,0.52675
vanilla,original,100,293,0.1215001806552726,0.2516666666666666,0.06699999999999995,0.567
vanilla,original,100,294,0.1142570912005262,0.2294166666666666,0.04574999999999996,0.54575
vanilla,original,100,295,0.0671192137272576,0.2414999999999999,0.053749999999999964,0.55375
vanilla,original,100,296,0.0966110764947625,0.2308333333333333,0.062000000000000055,0.562
vanilla,original,100,297,0.2200985890028931,0.2374166666666667,0.04800000000000004,0.548
vanilla,original,100,298,0.2391924836926365,0.2291666666666667,0.04675000000000007,0.5467500000000001
vanilla,original,100,299,0.1269494910667391,0.21975,0.05774999999999997,0.55775
vanilla,original,100,300,0.0301839532526568,0.2154166666666666,0.05600000000000005,0.556
vanilla,original,100,301,0.2452783378767437,0.2213333333333333,0.045499999999999985,0.5455
vanilla,original,100,302,0.1203072415715628,0.2320833333333333,0.03925000000000001,0.53925
vanilla,original,100,303,0.0942035132545096,0.2356666666666667,0.05325000000000002,0.55325
vanilla,original,100,304,0.1729059838929188,0.23875,0.07150000000000001,0.5715
vanilla,original,100,305,0.1654180105782864,0.2154166666666667,0.04875000000000007,0.5487500000000001
vanilla,original,100,306,0.1159503735172109,0.2265,0.055499999999999994,0.5555
vanilla,original,100,308,0.0829188500922824,0.2296666666666666,0.049250000000000016,0.54925
vanilla,original,100,309,0.0310412196882741,0.2275833333333333,0.07699999999999996,0.577
vanilla,original,100,310,0.0311214019272452,0.2256666666666667,0.041749999999999954,0.54175
vanilla,original,100,311,0.1350528495556262,0.2268333333333333,0.050999999999999934,0.5509999999999999
vanilla,original,100,312,0.2537883327206787,0.2353333333333333,0.057499999999999996,0.5575
vanilla,original,100,313,0.0638081747056656,0.2521666666666667,0.07424999999999993,0.5742499999999999
vanilla,original,100,314,0.2185724435808487,0.2535,0.05675000000000008,0.5567500000000001
vanilla,original,100,315,0.0915080801917859,0.2505833333333333,0.06725000000000003,0.56725
vanilla,original,100,316,0.1002347956660187,0.2289166666666666,0.05800000000000005,0.558
vanilla,original,100,317,0.1768145070607529,0.2225833333333333,0.059250000000000025,0.55925
vanilla,original,100,319,0.3632774681253666,0.25,0.06774999999999998,0.56775
vanilla,original,100,320,0.3510300972286356,0.2530833333333333,0.07725000000000004,0.57725
vanilla,original,100,321,0.0769151028657633,0.2393333333333333,0.06000000000000005,0.56
vanilla,original,100,322,0.1585516417887544,0.2169166666666666,0.04600000000000004,0.546
vanilla,original,100,323,0.3294861018963099,0.24525,0.053749999999999964,0.55375
vanilla,original,100,324,0.1470923954148488,0.2481666666666666,0.07024999999999992,0.5702499999999999
vanilla,original,100,325,0.104468195741705,0.2253333333333333,0.05425000000000002,0.55425
vanilla,original,100,326,0.1134282684568701,0.22875,0.07499999999999996,0.575
vanilla,original,100,327,0.0926852488659026,0.216,0.04899999999999993,0.5489999999999999
vanilla,original,100,328,0.3120554224250002,0.2504166666666667,0.05249999999999999,0.5525
vanilla,original,100,330,0.2106692507342913,0.2300833333333333,0.052000000000000046,0.552
vanilla,original,100,331,0.1092601911100287,0.248,0.0645,0.5645
vanilla,original,100,332,0.2962611473032654,0.2335833333333333,0.05750000000000011,0.5575000000000001
vanilla,original,100,333,0.2024805361982324,0.24825,0.0685,0.5685
vanilla,original,100,334,0.1480352360005245,0.23425,0.03925000000000001,0.53925
vanilla,original,100,335,0.2451277162509303,0.2385,0.04499999999999993,0.5449999999999999
vanilla,original,100,336,0.0602502797421126,0.2149166666666666,0.03300000000000003,0.533
vanilla,original,100,337,0.3370622130878393,0.2604166666666667,0.08399999999999996,0.584
vanilla,original,100,338,0.2240770237362776,0.2310833333333333,0.04400000000000004,0.544
vanilla,original,100,339,0.1814402881981489,0.2298333333333333,0.0685,0.5685
vanilla,original,100,340,0.4273217670847098,0.2725833333333333,0.08474999999999999,0.58475
vanilla,original,100,341,0.0907156787660342,0.23575,0.04774999999999996,0.54775
vanilla,original,100,343,0.066656616893605,0.2485833333333333,0.06525000000000003,0.56525
vanilla,original,100,344,0.0994387472032976,0.2221666666666666,0.02950000000000008,0.5295000000000001
vanilla,original,100,345,0.0984793293647053,0.2415,0.04699999999999993,0.5469999999999999
vanilla,original,100,346,0.1771084428723249,0.2369166666666667,0.05699999999999994,0.5569999999999999
vanilla,original,100,347,0.3000575086965184,0.2483333333333333,0.07125000000000004,0.57125
vanilla,original,100,348,0.1515815907978973,0.251,0.05899999999999994,0.5589999999999999
vanilla,original,100,349,0.0578748361526734,0.23375,0.04475000000000007,0.5447500000000001
vanilla,original,100,350,0.0799801275398047,0.2325833333333333,0.050000000000000044,0.55
vanilla,original,100,351,0.1401657389434387,0.2450833333333333,0.052750000000000075,0.5527500000000001
vanilla,original,100,352,0.1077207683396865,0.23075,0.04774999999999996,0.54775
vanilla,original,100,353,0.0883855167393191,0.2315,0.0645,0.5645
vanilla,original,200,376,0.1614547625697744,0.2291666666666666,0.04325000000000001,0.54325
vanilla,original,200,377,0.0679325992262882,0.21375,0.03400000000000003,0.534
vanilla,original,200,378,0.1237992321343373,0.2295,0.033499999999999974,0.5335
vanilla,original,200,379,0.1249617812031493,0.2191666666666667,0.043500000000000094,0.5435000000000001
vanilla,original,200,380,0.1276360402510422,0.2298333333333333,0.03950000000000009,0.5395000000000001
vanilla,original,200,381,0.0606348185475767,0.211,0.056499999999999995,0.5565
vanilla,original,200,382,0.1880466642975064,0.2220833333333333,0.03049999999999997,0.5305
vanilla,original,200,383,0.1443149529600224,0.2185,0.021500000000000075,0.5215000000000001
vanilla,original,200,384,0.1222491111431765,0.217,0.036250000000000004,0.53625
vanilla,original,200,385,0.0469515888424096,0.2161666666666667,0.030750000000000055,0.53075
vanilla,original,200,386,0.2152029956511744,0.2400833333333333,0.053749999999999964,0.55375
vanilla,original,200,387,0.0502994426541453,0.2274166666666666,0.04150000000000009,0.5415000000000001
vanilla,original,200,388,0.1708758949848931,0.2405,0.04749999999999999,0.5475
vanilla,original,200,390,0.1580800255252467,0.2425,0.040000000000000036,0.54
vanilla,original,200,391,0.1035239989928345,0.2199166666666666,0.04500000000000004,0.545
vanilla,original,200,392,0.0451818372141413,0.2173333333333333,0.03299999999999992,0.5329999999999999
vanilla,original,200,393,0.1516790181603213,0.2161666666666666,0.02124999999999999,0.52125
vanilla,original,200,394,0.049743874557865,0.2100833333333333,0.02300000000000002,0.523
vanilla,original,200,395,0.2641687454120222,0.2163333333333333,0.0635,0.5635
vanilla,original,200,396,0.1019364645931853,0.2270833333333334,0.040000000000000036,0.54
vanilla,original,200,397,0.0973674140675399,0.2226666666666666,0.041000000000000036,0.541
vanilla,original,200,398,0.0459248629691127,0.2305,0.04800000000000004,0.548
vanilla,original,200,399,0.157547358136389,0.21425,0.04574999999999996,0.54575
vanilla,original,200,400,0.0485753224359354,0.224,0.03475000000000006,0.5347500000000001
vanilla,original,200,401,0.1036493148161872,0.2090833333333333,0.018000000000000016,0.518
vanilla,original,200,402,0.184939624771547,0.2183333333333333,0.04800000000000004,0.548
vanilla,original,200,403,0.0465004586082499,0.2198333333333333,0.043749999999999956,0.54375
vanilla,original,200,404,0.0212056318235757,0.2225,0.04325000000000001,0.54325
vanilla,original,200,405,0.0602109231988777,0.2155,0.02124999999999999,0.52125
vanilla,original,200,406,0.0484796776464335,0.2146666666666666,0.036250000000000004,0.53625
