algorithm,column_order,train_size,seed,correlation_matrix_difference,k_marginal_tvd,nnaa,nnaa_raw
vanilla,original,50,183,0.2075495571776963,0.2674166666666667,0.04849999999999999,0.5485
vanilla,original,50,184,0.1954727587688964,0.27925,0.06499999999999995,0.565
vanilla,original,50,185,0.0864089712928538,0.2635,0.06325000000000003,0.56325
vanilla,original,50,186,0.1186567020294356,0.2959166666666666,0.07224999999999993,0.5722499999999999
vanilla,original,50,187,0.3021507706286254,0.2908333333333333,0.08824999999999994,0.5882499999999999
vanilla,original,50,188,0.0664684591478932,0.2658333333333333,0.062000000000000055,0.562
vanilla,original,50,189,0.1295225007102161,0.2670833333333333,0.057499999999999996,0.5575
vanilla,original,50,190,0.0559968738135844,0.27025,0.07824999999999993,0.5782499999999999
vanilla,original,50,191,0.2569481094633676,0.244,0.04500000000000004,0.545
vanilla,original,50,192,0.2613050194228782,0.25975,0.05624999999999991,0.5562499999999999
vanilla,original,50,193,0.0854752406827217,0.2656666666666666,0.06725000000000003,0.56725
vanilla,original,50,194,0.2126523357831956,0.2735,0.06725000000000003,0.56725
vanilla,original,50,195,0.1843541143374841,0.2811666666666667,0.07525000000000004,0.57525
vanilla,original,50,196,0.0941544190255339,0.2723333333333333,0.06825000000000003,0.56825
vanilla,original,50,197,0.1342109201922927,0.27725,0.06574999999999998,0.56575
vanilla,original,50,198,0.1779036061130899,0.2749166666666667,0.06624999999999992,0.5662499999999999
vanilla,original,50,199,0.1049526496944289,0.2498333333333333,0.05774999999999997,0.55775
vanilla,original,50,200,0.2662239266499873,0.27075,0.08975,0.58975
vanilla,original,50,202,0.2388317793638593,0.2659166666666667,0.07699999999999996,0.577
vanilla,original,50,203,0.7948972431807649,0.2922499999999999,0.07874999999999999,0.57875
vanilla,original,50,204,0.521052460229038,0.2834166666666666,0.06274999999999997,0.56275
vanilla,original,50,205,0.0675557949232581,0.2591666666666667,0.04849999999999999,0.5485
vanilla,original,50,206,0.1182862698239667,0.2800833333333334,0.06725000000000003,0.56725
vanilla,original,50,207,0.3092643525451806,0.3033333333333334,0.08800000000000008,0.5880000000000001
vanilla,original,50,209,0.3449988243150523,0.2528333333333333,0.022249999999999992,0.52225
vanilla,original,50,210,0.524690328966667,0.2865833333333333,0.12,0.62
vanilla,original,50,211,0.2041626713349905,0.2816666666666667,0.09000000000000008,0.5900000000000001
vanilla,original,50,212,0.4491389111148837,0.29325,0.0615,0.5615
vanilla,original,50,213,0.0525649529020079,0.2471666666666666,0.050000000000000044,0.55
vanilla,original,50,214,0.0371941061574817,0.2475833333333333,0.05125000000000002,0.55125
vanilla,original,50,215,0.4471115470385094,0.288,0.07125000000000004,0.57125
vanilla,original,50,216,0.1796195516769569,0.2838333333333333,0.08850000000000002,0.5885
vanilla,original,50,217,0.3685854847585526,0.2585833333333333,0.03475000000000006,0.5347500000000001
vanilla,original,50,218,0.1809506339401204,0.25275,0.053749999999999964,0.55375
vanilla,original,50,219,0.1546697430665988,0.27325,0.07350000000000001,0.5735
vanilla,original,50,220,0.0805808234868166,0.297,0.10125000000000006,0.6012500000000001
vanilla,original,50,221,0.1837386387837624,0.2534166666666667,0.04625000000000001,0.54625
vanilla,original,50,222,0.5112777044594089,0.2449166666666666,0.04400000000000004,0.544
vanilla,original,50,223,0.3806127610044945,0.2676666666666666,0.07299999999999995,0.573
vanilla,original,50,224,0.2006659260481611,0.2423333333333333,0.03125,0.53125
vanilla,original,50,225,0.1036118952069529,0.2845,0.08725000000000005,0.58725
vanilla,original,50,226,0.3180275939397118,0.2705,0.0625,0.5625
vanilla,original,50,227,0.5429112554875939,0.2509166666666667,0.06925000000000003,0.56925
vanilla,original,50,228,0.2963481633617524,0.3065833333333334,0.10899999999999999,0.609
vanilla,original,50,229,0.4210675319430268,0.2730833333333333,0.07325000000000004,0.57325
vanilla,original,50,230,0.3642005586924048,0.2690833333333333,0.06425000000000003,0.56425
vanilla,original,50,231,0.2470096716270443,0.2653333333333333,0.05325000000000002,0.55325
vanilla,original,50,232,0.4306079945282585,0.2768333333333334,0.07800000000000007,0.5780000000000001
vanilla,original,50,233,0.0503747903767375,0.2754166666666666,0.06074999999999997,0.56075
vanilla,original,50,234,0.2596574272712597,0.2609166666666667,0.04574999999999996,0.54575
vanilla,original,50,235,0.4516202774859422,0.2574166666666667,0.03849999999999998,0.5385
vanilla,original,50,236,0.1238767758994897,0.2538333333333333,0.09275,0.59275
vanilla,original,50,237,0.0672338728449004,0.2698333333333333,0.08499999999999996,0.585
vanilla,original,50,238,0.224387311460104,0.2770000000000001,0.06400000000000006,0.5640000000000001
vanilla,original,50,239,0.1738877045370555,0.2420833333333333,0.05049999999999999,0.5505
vanilla,original,50,240,0.043883426018518,0.27725,0.09200000000000008,0.5920000000000001
vanilla,original,50,241,0.1146085213634585,0.2509166666666667,0.060250000000000026,0.56025
vanilla,original,50,242,0.1104158794360456,0.2516666666666667,0.06525000000000003,0.56525
vanilla,original,50,243,0.266150500685255,0.2775833333333333,0.07525000000000004,0.57525
vanilla,original,50,244,0.3674089049324661,0.24975,0.047250000000000014,0.54725
vanilla,original,50,245,0.2637744675776947,0.2505,0.06374999999999997,0.56375
vanilla,original,50,246,0.4524274652618088,0.2499166666666666,0.04200000000000004,0.542
vanilla,original,50,247,0.4329885332284511,0.2671666666666667,0.03749999999999998,0.5375
vanilla,original,50,248,0.6248070356794357,0.27075,0.033500000000000085,0.5335000000000001
vanilla,original,50,249,0.05742717604928,0.26775,0.06574999999999998,0.56575
vanilla,original,50,250,0.1387445533715735,0.2716666666666667,0.06974999999999998,0.56975
vanilla,original,50,251,0.2715996338446472,0.2765833333333333,0.06999999999999995,0.57
vanilla,original,50,252,0.1470979824901799,0.2501666666666667,0.04500000000000004,0.545
vanilla,original,50,253,0.2643187273592167,0.25825,0.06800000000000006,0.5680000000000001
vanilla,original,50,254,0.3510242960338249,0.2495833333333333,0.07125000000000004,0.57125
vanilla,original,100,300,0.1553362707003483,0.2479166666666666,0.024249999999999994,0.52425
vanilla,original,100,301,0.1846008543706348,0.2406666666666667,0.02475000000000005,0.52475
vanilla,original,100,302,0.0668660241081165,0.25175,0.05449999999999999,0.5545
vanilla,original,100,303,0.1464835830939911,0.2404166666666667,0.03849999999999998,0.5385
vanilla,original,100,304,0.1989337784738162,0.2240833333333333,0.034499999999999975,0.5345
vanilla,original,100,305,0.1818807510433651,0.2226666666666666,0.02475000000000005,0.52475
vanilla,original,100,306,0.0345951453852615,0.2293333333333333,0.02400000000000002,0.524
vanilla,original,100,308,0.2908076046406908,0.24225,0.03225,0.53225
vanilla,original,100,309,0.4360886761279439,0.24025,0.053749999999999964,0.55375
vanilla,original,100,310,0.0530491665284479,0.2360833333333333,0.024499999999999966,0.5245
vanilla,original,100,311,0.217056462931897,0.2344166666666667,0.033499999999999974,0.5335
vanilla,original,100,312,0.0293961999867081,0.2420833333333333,0.03475000000000006,0.5347500000000001
vanilla,original,100,313,0.0697652020978647,0.24375,0.04225000000000001,0.54225
vanilla,original,100,314,0.1783479294584464,0.2345833333333333,0.04025000000000001,0.54025
vanilla,original,100,315,0.1809500113187292,0.2489166666666666,0.042750000000000066,0.5427500000000001
vanilla,original,100,316,0.1355437050469912,0.22675,0.040000000000000036,0.54
vanilla,original,100,317,0.0838284463305089,0.22675,0.042750000000000066,0.5427500000000001
vanilla,original,100,319,0.0521708065913614,0.23575,0.047250000000000014,0.54725
vanilla,original,100,320,0.288864651755968,0.2518333333333333,0.04974999999999996,0.54975
vanilla,original,100,321,0.1236788953422249,0.23975,0.035499999999999976,0.5355
vanilla,original,100,322,0.0388977915342015,0.2428333333333333,0.03974999999999995,0.53975
vanilla,original,100,323,0.2713554377366914,0.2332499999999999,0.025249999999999995,0.52525
vanilla,original,100,324,0.0937141162577339,0.2379166666666667,0.043500000000000094,0.5435000000000001
vanilla,original,100,325,0.0914112149495256,0.229,0.020999999999999908,0.5209999999999999
vanilla,original,100,326,0.1653460793286928,0.2337499999999999,0.043749999999999956,0.54375
vanilla,original,100,327,0.1733342158186511,0.2238333333333333,0.038250000000000006,0.53825
vanilla,original,100,328,0.1820244755628157,0.2451666666666666,0.05875000000000008,0.5587500000000001
vanilla,original,100,330,0.127378664071543,0.2294166666666666,0.031500000000000083,0.5315000000000001
vanilla,original,100,331,0.0910040955049342,0.2505833333333334,0.023499999999999965,0.5235
vanilla,original,100,332,0.235468817209225,0.2365,0.03374999999999995,0.53375
vanilla,original,100,333,0.2708098177318971,0.242,0.03225,0.53225
vanilla,original,100,334,0.0712852548217718,0.2343333333333333,0.042750000000000066,0.5427500000000001
vanilla,original,100,335,0.2709935705511643,0.226,0.030999999999999917,0.5309999999999999
vanilla,original,100,336,0.3150287839655176,0.2361666666666667,0.041749999999999954,0.54175
vanilla,original,100,337,0.6333965316121056,0.258,0.052749999999999964,0.55275
vanilla,original,100,338,0.2862271340209145,0.2690000000000001,0.058250000000000024,0.55825
vanilla,original,100,339,0.2426086860742934,0.24725,0.030999999999999917,0.5309999999999999
vanilla,original,100,340,0.2465102398327588,0.24975,0.04325000000000001,0.54325
vanilla,original,100,341,0.2335359155853387,0.23175,0.03425,0.53425
vanilla,original,100,342,0.3050726187897147,0.2185,0.03849999999999998,0.5385
vanilla,original,100,343,0.0945629160777705,0.2664166666666667,0.05800000000000005,0.558
vanilla,original,100,344,0.2771603748649358,0.2358333333333333,0.025499999999999967,0.5255
vanilla,original,100,345,0.1807544501549512,0.2175833333333333,0.03400000000000003,0.534
vanilla,original,100,346,0.3181416336029763,0.2400833333333333,0.04150000000000009,0.5415000000000001
vanilla,original,100,347,0.5079097102334277,0.2426666666666667,0.038250000000000006,0.53825
vanilla,original,100,348,0.0791505132897739,0.2436666666666667,0.03425,0.53425
vanilla,original,100,349,0.2833523405863445,0.2598333333333333,0.05224999999999991,0.5522499999999999
vanilla,original,100,350,0.2229196281048799,0.2471666666666666,0.03875000000000006,0.5387500000000001
vanilla,original,100,351,0.2283990515509115,0.2461666666666666,0.034499999999999975,0.5345
vanilla,original,100,352,0.2567589584932169,0.2330833333333333,0.031749999999999945,0.53175
vanilla,original,100,353,0.0903593178494113,0.22825,0.045500000000000096,0.5455000000000001
vanilla,original,100,354,0.184695479056372,0.24675,0.052999999999999936,0.5529999999999999
vanilla,original,100,355,0.4594507231067764,0.2669166666666666,0.059250000000000025,0.55925
vanilla,original,100,356,0.170867451811658,0.2561666666666667,0.08074999999999999,0.58075
vanilla,original,100,357,0.1466531155564738,0.2343333333333333,0.020000000000000018,0.52
vanilla,original,100,358,0.1191834071250633,0.2255833333333333,0.03750000000000009,0.5375000000000001
vanilla,original,100,359,0.0709579319267194,0.2363333333333333,0.03149999999999997,0.5315
vanilla,original,100,360,0.0424230516662026,0.22225,0.045499999999999985,0.5455
vanilla,original,100,361,0.3010977496397775,0.2219166666666666,0.020750000000000046,0.52075
vanilla,original,100,362,0.293763309053189,0.2364166666666667,0.030999999999999917,0.5309999999999999
vanilla,original,100,363,0.074950901798799,0.2335,0.02774999999999994,0.5277499999999999
vanilla,original,100,364,0.0369283005617507,0.2380833333333333,0.03974999999999995,0.53975
vanilla,original,100,365,0.4506121491995548,0.2468333333333333,0.03500000000000003,0.535
vanilla,original,100,366,0.0414865892745158,0.2199166666666666,0.03325,0.53325
vanilla,original,100,367,0.1142123274907612,0.2265,0.019499999999999962,0.5195
vanilla,original,100,368,0.1249991861697088,0.2685833333333333,0.07050000000000001,0.5705
vanilla,original,100,369,0.3255591293640713,0.2283333333333333,0.035250000000000004,0.53525
vanilla,original,100,370,0.0925890616451748,0.2359166666666667,0.054750000000000076,0.5547500000000001
vanilla,original,100,371,0.4362674092431905,0.24625,0.052999999999999936,0.5529999999999999
vanilla,original,100,372,0.2515824772315649,0.2440833333333333,0.05424999999999991,0.5542499999999999
vanilla,original,100,373,0.1413056999341658,0.2336666666666667,0.03500000000000003,0.535
vanilla,original,100,374,0.1925738889055874,0.24125,0.043749999999999956,0.54375
vanilla,original,100,375,0.6293592473537066,0.2431666666666666,0.02849999999999997,0.5285
vanilla,original,100,376,0.0785575936717805,0.2405833333333333,0.060250000000000026,0.56025
vanilla,original,100,377,0.3152417132958947,0.2325,0.033499999999999974,0.5335
vanilla,original,100,378,0.3550004440978835,0.2488333333333333,0.053749999999999964,0.55375
vanilla,original,100,379,0.0884154957404165,0.2408333333333333,0.036250000000000004,0.53625
vanilla,original,100,380,0.3839019884893925,0.2685833333333333,0.05625000000000002,0.55625
vanilla,original,100,381,0.0827772160202385,0.2536666666666667,0.04875000000000007,0.5487500000000001
vanilla,original,100,382,0.0742890878795509,0.241,0.049250000000000016,0.54925
vanilla,original,100,383,0.2284066038692239,0.2256666666666666,0.02124999999999999,0.52125
vanilla,original,100,384,0.3071702003952534,0.2393333333333334,0.03049999999999997,0.5305
vanilla,original,100,385,0.2139353132329814,0.2513333333333333,0.04499999999999993,0.5449999999999999
vanilla,original,100,386,0.1142637574604293,0.2250833333333333,0.028249999999999997,0.52825
vanilla,original,100,387,0.3999666250111457,0.2381666666666667,0.04225000000000001,0.54225
vanilla,original,100,388,0.2482512944597715,0.2375,0.05774999999999997,0.55775
vanilla,original,100,390,0.1184435234595325,0.2458333333333333,0.04300000000000004,0.543
vanilla,original,100,391,0.125602577629166,0.23675,0.026000000000000023,0.526
vanilla,original,100,392,0.3092511485635996,0.24725,0.050000000000000044,0.55
vanilla,original,100,393,0.4508405314345676,0.2586666666666667,0.04800000000000004,0.548
vanilla,original,100,394,0.0293022157287492,0.2394166666666667,0.04325000000000001,0.54325
vanilla,original,100,395,0.8401483653047898,0.267,0.05750000000000011,0.5575000000000001
vanilla,original,100,396,0.5525423430048345,0.2414166666666667,0.03400000000000003,0.534
vanilla,original,100,397,0.106930995597084,0.2501666666666667,0.05400000000000005,0.554
vanilla,original,100,398,0.0511915967443631,0.23825,0.050999999999999934,0.5509999999999999
vanilla,original,100,399,0.2494114323308044,0.2380833333333333,0.025249999999999995,0.52525
vanilla,original,100,400,0.4636454297857769,0.2344166666666667,0.045499999999999985,0.5455
vanilla,original,100,401,0.1474811256434567,0.2246666666666667,0.014499999999999957,0.5145
vanilla,original,100,402,0.0894932451892127,0.2617500000000001,0.05800000000000005,0.558
vanilla,original,100,403,0.064291271296043,0.2446666666666667,0.04525000000000001,0.54525
vanilla,original,200,450,0.0312165747033208,0.2240833333333333,0.026249999999999996,0.52625
vanilla,original,200,451,0.1691700294768591,0.2233333333333333,0.018000000000000016,0.518
vanilla,original,200,452,0.1782193861651807,0.2200833333333333,0.03475000000000006,0.5347500000000001
vanilla,original,200,453,0.1478075969762194,0.2233333333333333,0.03425,0.53425
vanilla,original,200,454,0.1808724087624477,0.2108333333333333,0.015249999999999986,0.51525
vanilla,original,200,455,0.1687892239376253,0.2339166666666667,0.02400000000000002,0.524
vanilla,original,200,456,0.3313242353090435,0.2319166666666667,0.04625000000000001,0.54625
vanilla,original,200,457,0.0584645507167929,0.2211666666666667,0.02475000000000005,0.52475
vanilla,original,200,458,0.2781507617515575,0.2433333333333333,0.03550000000000009,0.5355000000000001
vanilla,original,200,459,0.0865417561170662,0.2275833333333333,0.010499999999999954,0.5105
vanilla,original,200,460,0.443573175329064,0.23975,0.024499999999999966,0.5245
vanilla,original,200,461,0.1165651382054921,0.223,0.027000000000000024,0.527
vanilla,original,200,462,0.1194185797471038,0.20575,0.02024999999999999,0.52025
vanilla,original,200,463,0.0240645766373235,0.2183333333333333,0.020499999999999963,0.5205
vanilla,original,200,464,0.1675652591631316,0.22075,0.02024999999999999,0.52025
vanilla,original,200,466,0.0454761177964346,0.2182499999999999,0.03200000000000003,0.532
vanilla,original,200,467,0.0592688427125445,0.2146666666666666,0.007249999999999979,0.50725
vanilla,original,200,468,0.1203366653870884,0.2164166666666667,0.006249999999999978,0.50625
vanilla,original,200,469,0.1542287120665123,0.22,0.02299999999999991,0.5229999999999999
vanilla,original,200,470,0.0994476852769536,0.2158333333333334,0.015000000000000013,0.515
vanilla,original,200,471,0.0215080799114306,0.2181666666666667,0.013249999999999984,0.51325
vanilla,original,200,472,0.0316196890833752,0.2151666666666666,0.01574999999999993,0.5157499999999999
vanilla,original,200,473,0.3644363924873229,0.2314166666666667,0.024499999999999966,0.5245
vanilla,original,200,474,0.0493601177763164,0.2145833333333333,0.033499999999999974,0.5335
vanilla,original,200,475,0.0451620426808386,0.2179166666666666,0.03149999999999997,0.5315
vanilla,original,200,476,0.0362457797914396,0.2135,0.010750000000000037,0.51075
vanilla,original,200,477,0.1187659402946021,0.2193333333333333,0.030999999999999917,0.5309999999999999
vanilla,original,200,478,0.1329044932398279,0.2128333333333333,0.03125,0.53125
vanilla,original,200,479,0.1644886578796006,0.2175,0.010750000000000037,0.51075
vanilla,original,200,481,0.0288402031435703,0.2255,0.03049999999999997,0.5305
vanilla,original,200,482,0.0867536111076512,0.2145,0.021500000000000075,0.5215000000000001
